Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g5108	toy-oo'-tos	τοιοῦτος	toioûtos	[τοιοῦτος] (including the other inflections); from {{g5104}} and {{g3778}}; truly this, i.e. of this sort (to denote character or individuality)	g5108
g5109	toy'-khos	τοῖχος	toîchos	[τοῖχος] another form of {{g5038}}; a wall	g5109
g5104	toy	τοί	toí	[τοί] probably for the dative case of {{g3588}}; an enclitic particle of asseveration by way of contrast; in sooth)	g5104
g5105	toy-gar-oon'	τοιγαροῦν	toigaroûn	[τοιγαροῦν] from {{g5104}} and {{g1063}} and {{g3767}}; truly for then, i.e. consequently	g5105
g5106	toy'-noon	τοίνυν	toínyn	[τοίνυν] from {{g5104}} and {{g3568}}; truly now, i.e. accordingly	g5106
g5107	toy-os'-deh	τοιόσδε	toiósde	[τοιόσδε] (including the other inflections); from a derivative of 5104 and {{g1161}}; such-like then, i.e. so great	g5107
g5101	tis	τίς	tís	[τίς] probably emphatic of {{g5100}}; an interrogative pronoun, who, which or what (in direct or indirect questions)	g5101
g5102	tit'-los	τίτλος	títlos	"[τίτλος] of Latin origin; a titulus or ""title"" (placard)"	g5102
g5103	tee'-tos	Τίτος	Títos	[Τίτος] of Latin origin but uncertain significance; Titus, a Christian	g5103
g5179	too'-pos	τύπος	týpos	"[τύπος] from {{g5180}}; a die (as struck), i.e. (by implication) a stamp or scar; by analogy, a shape, i.e. a statue, (figuratively) style or resemblance; specially, a sampler (""type""), i.e. a model (for imitation) or instance (for warning)"	g5179
g5178	toom-pan-id'-zo	τυμπανίζω	tympanízō	"[τυμπανίζω] from a derivative of {{g5180}} (meaning a drum, ""tympanum""); to stretch on an instrument of torture resembling a drum, and thus beat to death"	g5178
g5171	troo-fah'-o	τρυφάω	trypháō	[τρυφάω] from {{g5172}}; to indulge in luxury	g5171
g5170	troo'-fahee-nah	Τρύφαινα	Trýphaina	[Τρύφαινα] from {{g5172}}; luxurious; Tryphæna, a Christian woman	g5170
g5173	troo-fo'-sah	Τρυφῶσα	Tryphōsa	[Τρυφῶσα] from {{g5172}}; luxuriating; Tryphosa, a Christian female	g5173
g5172	troo-fay'	τρυφή	tryphḗ	[τρυφή] from θρύπτω (to break up or (figuratively) enfeeble, especially the mind and body by indulgence); effeminacy, i.e. luxury or debauchery	g5172
g5175	tro-gool'-lee-on	Τρωγύλλιον	Trōgýllion	[Τρωγύλλιον] of uncertain derivation; Trogyllium, a place in Asia Minor	g5175
g5174	tro-as'	Τρωάς	Trōás	[Τρωάς] from Τρός (a Trojan); the Troad (or plain of Troy), i.e. Troas, a place in Asia Minor	g5174
g5177	toong-khan'-o	τυγχάνω	tynchánō	[τυγχάνω] probably for an obsolete τύχω (for which the middle voice of another alternate τεύχω (to make ready or bring to pass) is used in certain tenses; akin to the base of {{g5088}} through the idea of effecting; properly, to affect; or (specially), to hit or light upon (as a mark to be reached), i.e. (transitively) to attain or secure an object or end, or (intransitively) to happen (as if meeting with); but in the latter application only impersonal (with {{g1487}}), i.e. perchance; or (present participle) as adjective, usual (as if commonly met with, with {{g3756}}, extraordinary), neuter (as adverb) perhaps; or (with another verb) as adverb, by accident (as it were) Compare {{g5180}}.	g5177
g5176	tro'-go	τρώγω	trṓgō	[τρώγω] probably strengthened from a collateral form of the base of {{g5134}} and {{g5147}} through the idea of corrosion or wear; or perhaps rather of a base of {{g5167}} and {{g5149}} through the idea of a craunching sound; to gnaw or chew, i.e. (generally) to eat	g5176
g5184	too'-ros	Τύρος	Týros	[Τύρος] of Hebrew origin ({{h6865}}): Tyrus (i.e. Tsor), a place in Palestine	g5184
g5185	toof-los'	τυφλός	typhlós	[τυφλός] from, {{g5187}}; opaque (as if smoky), i.e. (by analogy) blind (physically or mentally)	g5185
g5186	toof-lo'-o	τυφλόω	typhlóō	[τυφλόω] from {{g5185}}; to make blind, i.e. (figuratively) to obscure	g5186
g5187	toof-o'-o	τυφόω	typhóō	[τυφόω] from a derivative of {{g5188}}; to envelop with smoke, i.e. (figuratively) to inflate with self-conceit	g5187
g5180	toop'-to	τύπτω	týptō	"[τύπτω] a primary verb (in a strengthened form); to ""thump"", i.e. cudgel or pummel (properly, with a stick or bastinado), but in any case by repeated blows; thus differing from {{g3817}} and {{g3960}}, which denote a (usually single) blow with the hand or any instrument, or {{g4141}} with the fist (or a hammer), or {{g4474}} with the palm; as well as from {{g5177}}, an accidental collision); by implication, to punish; figuratively, to offend (the conscience)"	g5180
g5181	too'-ran-nos	Τύραννος	Týrannos	"[Τύραννος] a provincial form of the derivative of the base of {{g2962}}; a ""tyrant""; Tyrannus, an Ephesian"	g5181
g5182	toor-bad'-zo	τυρβάζω	tyrbázō	"[τυρβάζω] from τύρβη (Latin , a crowd; akin to {{g2351}}); to make ""turbid"", i.e. disturb"	g5182
g5183	too'-ree-os	Τύριος	Týrios	[Τύριος] from {{g5184}}; a Tyrian, i.e. inhabitant of Tyrus	g5183
g5188	too'-fo	τύφω	týphō	[τύφω] apparently a primary verb; to make a smoke, i.e. slowly consume without flame	g5188
g5189	too-fo-nee-kos'	τυφωνικός	typhōnikós	[τυφωνικός] from a derivative of {{g5188}}; stormy (as if smoky)	g5189
g5168	troo-mal-ee-ah'	τρυμαλιά	trymaliá	[τρυμαλιά] from a derivative of τρύω (to wear away; akin to the base of {{g5134}}, {{g5147}} and {{g5176}}); an orifice, i.e. needle's eye Compare {{g5169}}.	g5168
g5169	troo'-pay-mah	τρύπημα	trýpēma	[τρύπημα] from a derivative of the base of {{g5168}}; an aperture, i.e. a needle's eye	g5169
g5162	trof-os'	τροφός	trophós	[τροφός] from {{g5142}}; a nourisher, i.e. nurse	g5162
g5163	trokh-ee-ah'	τροχιά	trochiá	[τροχιά] from {{g5164}}; a track (as a wheel-rut), i.e. (figuratively) a course of conduct	g5163
g5160	trof-ay'	τροφή	trophḗ	[τροφή] from {{g5142}}; nourishment (literally or figuratively); by implication, rations (wages)	g5160
g5161	trof'-ee-mos	Τρόφιμος	Tróphimos	[Τρόφιμος] from {{g5160}}; nutritive; Trophimus, a Christian	g5161
g5166	troo-gah'-o	τρυγάω	trygáō	[τρυγάω] from a derivative of τρύγω (to dry) meaning ripe fruit (as if dry); to collect the vintage	g5166
g5167	troo-gone'	τρυγών	trygṓn	[τρυγών] from τρύζω (to murmur; akin to {{g5149}}, but denoting a duller sound); a turtle-dove (as cooing)	g5167
g5164	trokh-os'	τροχός	trochós	[τροχός] from {{g5143}}; a wheel (as a runner), i.e. (figuratively) a circuit of physical effects	g5164
g5165	troob'-lee-on	τρύβλιον	trýblion	[τρύβλιον] neuter of a presumed derivative of uncertain affinity; a bowl	g5165
g5157	trop-ay'	τροπή	tropḗ	"[τροπή] from an apparently primary τρέπω to turn; a turn (""trope""), i.e. revolution (figuratively, variation)"	g5157
g5156	trom'-os	τρόμος	trómos	"[τρόμος] from {{g5141}}; a ""trembling"", i.e. quaking with fear"	g5156
g5155	trikh'-ee-nos	τρίχινος	tríchinos	[τρίχινος] from {{g2359}}; hairy, i.e. made of hair (mohair)	g5155
g5154	tree'-tos	τρίτος	trítos	[τρίτος] ordinal from {{g5140}}; third; neuter (as noun) a third part, or (as adverb) a (or the) third time, thirdly	g5154
g5153	tris-khil'-ee-oy	τρισχίλιοι	trischílioi	[τρισχίλιοι] from {{g5151}} and {{g5507}}; three times a thousand	g5153
g5152	tris'-teg-on	τρίστεγον	trístegon	[τρίστεγον] neuter of a compound of {{g5140}} and {{g4721}} as noun; a third roof (story)	g5152
g5151	trece	τρίς	trís	[τρίς] adverb from {{g5140}}; three times	g5151
g5150	trim'-ay-non	τρίμηνον	trímēnon	[τρίμηνον] neuter of a compound of {{g5140}} and {{g3376}} as noun; a three months' space	g5150
g5159	trop-of-or-eh'-o	τροποφορέω	tropophoréō	[τροποφορέω] from {{g5158}} and {{g5409}}; to endure one's habits	g5159
g5158	trop'-os	τρόπος	trópos	[τρόπος] from the same as {{g5157}}; a turn, i.e. (by implication) mode or style (especially with preposition or relative prefix as adverb, like); figuratively, deportment or character	g5158
g5140	trice	τρεῖς	treîs	"[τρεῖς] ,   or neuter      τρίαa primary (plural) number; ""three"""	g5140
g5141	trem'-o	τρέμω	trémō	"[τρέμω] strengthened from a primary τρέω (to ""dread"", ""terrify""); to ""tremble"" or fear"	g5141
g5142	tref'-o	τρέφω	tréphō	[τρέφω] a primary verb (properly, τρέφω; but perhaps strengthened from the base of {{g5157}} through the idea of convolution); properly, to stiffen, i.e. fatten (by implication, to cherish (with food, etc.), pamper, rear)	g5142
