Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g874	af-or-may'	ἀφορμή	aphormḗ	[ἀφορμή] from a compound of {{g575}} and {{g3729}}; a starting-point, i.e. (figuratively) an opportunity	g874
g875	af-rid'-zo	ἀφρίζω	aphrízō	[ἀφρίζω] from {{g876}}; to froth at the mouth (in epilepsy)	g875
g876	af-ros'	ἀφρός	aphrós	[ἀφρός] apparently a primary word; froth, i.e. slaver	g876
g877	af-ros-oo'-nay	ἀφροσύνη	aphrosýnē	[ἀφροσύνη] from {{g878}}; senselessness, i.e. (euphemistically) egotism; (morally) recklessness	g877
g870	af-ob'-oce	ἀφόβως	aphóbōs	[ἀφόβως] adverb from a compound of {{g1}} (as a negative particle) and {{g5401}}; fearlessly	g870
g871	af-om-oy-o'-o	ἀφομοιόω	aphomoióō	[ἀφομοιόω] from {{g575}} and {{g3666}}; to assimilate closely	g871
g872	af-or-ah'-o	ἀφοράω	aphoráō	[ἀφοράω] from {{g575}} and {{g3708}}; to consider attentively	g872
g873	af-or-id'-zo	ἀφορίζω	aphorízō	[ἀφορίζω] from {{g575}} and {{g3724}}; to set off by boundary, i.e. (figuratively) limit, exclude, appoint, etc.	g873
g878	af'-rone	ἄφρων	áphrōn	[ἄφρων] from {{g1}} (as a negative particle) and {{g5424}}; properly, mindless, i.e. stupid, (by implication) ignorant, (specially) egotistic, (practically) rash, or (morally) unbelieving	g878
g879	af-oop-no'-o	ἀφυπνόω	aphypnóō	[ἀφυπνόω] from a compound of {{g575}} and {{g5258}}; properly, to become awake, i.e. (by implication) to drop (off) in slumber	g879
g889	akh-ri-o'-o	ἀχρειόω	achreióō	[ἀχρειόω] from {{g888}}; to render useless, i.e. spoil	g889
g888	akh-ri'-os	ἀχρεῖος	achreîos	[ἀχρεῖος] from {{g1}} (as a negative particle) and a derivative of {{g5534}} (compare {{g5532}}); useless, i.e. (euphemistically) unmeritorious	g888
g881	akh-adz'	Ἀχάζ	Acház	[Ἀχάζ] of Hebrew origin ({{h271}}); Achaz, an Israelite	g881
g880	af'-o-nos	ἄφωνος	áphōnos	[ἄφωνος] from {{g1}} (as a negative particle) and {{g5456}}; voiceless, i.e. mute (by nature or choice); figuratively, unmeaning	g880
g883	ach-ah-ee-kos'	Ἀχαϊκός	Achaïkós	[Ἀχαϊκός] from {{g882}}; an Achaian; Achaicus, a Christian	g883
g882	ach-ah-ee'-ah	Ἀχαΐα	Achaḯa	[Ἀχαΐα] of uncertain derivation; Achaia (i.e. Greece), a country of Europe	g882
g885	akh-ime'	Ἀχείμ	Acheím	[Ἀχείμ] probably of Hebrew origin (compare {{h3137}}); Achim, an Israelite	g885
g884	ach-ar'-is-tos	ἀχάριστος	acháristos	[ἀχάριστος] from {{g1}} (as a negative particle) and a presumed derivative of {{g5483}}; thankless, i.e. ungrateful	g884
g887	akh-looce'	ἀχλύς	achlýs	[ἀχλύς] of uncertain derivation; dimness of sight, i.e. (probably) a cataract	g887
g886	akh-i-rop-oy'-ay-tos	ἀχειροποίητος	acheiropoíētos	[ἀχειροποίητος] from {{g1}} (as a negative particle) and {{g5499}}; unmanufactured, i.e. inartificial	g886
g801	as-oon'-ay-tos	ἀσύνετος	asýnetos	[ἀσύνετος] from {{g1}} (as a negative particle) and {{g4908}}; unintelligent; by implication, wicked	g801
g803	as-fal'-i-ah	ἀσφάλεια	aspháleia	[ἀσφάλεια] from {{g804}}; security (literally or figuratively)	g803
g802	as-oon'-thet-os	ἀσύνθετος	asýnthetos	[ἀσύνθετος] from {{g1}} (as a negative particle) and a derivative of {{g4934}}; properly, not agreed, i.e. treacherous to compacts	g802
g805	as-fal-id'-zo	ἀσφαλίζω	asphalízō	[ἀσφαλίζω] from {{g804}}; to render secure	g805
g804	as-fal-ace'	ἀσφαλής	asphalḗs	"[ἀσφαλής] from {{g1}} (as a negative particle) and sphallo (to ""fail""); secure (literally or figuratively)"	g804
g807	as-kay-mon-eh'-o	ἀσχημονέω	aschēmonéō	[ἀσχημονέω] from {{g809}}; to be (i.e. act) unbecoming	g807
g806	as-fal-oce'	ἀσφαλῶς	asphalōs	[ἀσφαλῶς] adverb from {{g804}}; securely (literally or figuratively)	g806
g809	as-kay'-mone	ἀσχήμων	aschḗmōn	[ἀσχήμων] from {{g1}} (as a negative particle) and a presumed derivative of {{g2192}} (in the sense of its congener {{g4976}}); properly, shapeless, i.e. (figuratively) inelegant	g809
g808	as-kay-mos-oo'-nay	ἀσχημοσύνη	aschēmosýnē	[ἀσχημοσύνη] from {{g809}}; an indecency; by implication, the pudenda	g808
g867	af'-ix-is	ἄφιξις	áphixis	[ἄφιξις] from {{g864}}; properly, arrival, i.e. (by implication) departure	g867
g866	af-il-ar'-goo-ros	ἀφιλάργυρος	aphilárgyros	[ἀφιλάργυρος] from {{g1}} (as a negative particle) and {{g5366}}; unavaricious	g866
g865	af-il-ag'-ath-os	ἀφιλάγαθος	aphilágathos	[ἀφιλάγαθος] from {{g1}} (as a negative particle) and {{g5358}}; hostile to virtue	g865
g864	af-ik-neh'-om-ahee	ἀφικνέομαι	aphiknéomai	[ἀφικνέομαι] from {{g575}} and the base of {{g2425}}; to go (i.e. spread) forth (by rumor)	g864
g863	af-ee'-ay-mee	ἀφίημι	aphíēmi	[ἀφίημι] from {{g575}} and ἵημι (to send; an intensive form of εἶμι, to go); to send forth, in various applications (as follow)	g863
g862	af'-thar-tos	ἄφθαρτος	áphthartos	[ἄφθαρτος] from {{g1}} (as a negative particle) and a derivative of {{g5351}}; undecaying (in essence or continuance)	g862
g861	af-thar-see'-ah	ἀφθαρσία	aphtharsía	[ἀφθαρσία] from {{g862}}; incorruptibility; genitive, unending existence; (figuratively) genuineness	g861
g860	haf-ay'	ἁφή	haphḗ	[ἁφή] from {{g680}}; probably a ligament (as fastening)	g860
g900	bath-oo'-no	βαθύνω	bathýnō	[βαθύνω] from {{g901}}; to deepen	g900
g869	af'-no	ἄφνω	áphnō	[ἄφνω] adverb from {{g852}} (contraction); unawares, i.e. unexpectedly	g869
g868	af-is'-tay-mee	ἀφίστημι	aphístēmi	[ἀφίστημι] from {{g575}} and {{g2476}}; to remove, i.e. (actively) instigate to revolt; usually (reflexively) to desist, desert, etc.	g868
g852	af-an-ace'	ἀφανής	aphanḗs	[ἀφανής] from {{g1}} (as a negative particle) and {{g5316}}; non-apparent	g852
g853	af-an-id'-zo	ἀφανίζω	aphanízō	[ἀφανίζω] from {{g852}}; to render unapparent, i.e. (actively) consume (becloud), or (passively) disappear (be destroyed)	g853
g850	owkh-may-ros'	αὐχμηρός	auchmērós	[αὐχμηρός] from αὐχμός (probably from a base akin to that of {{g109}}) (dust, as dried by wind); properly, dirty, i.e. (by implication) obscure	g850
g851	af-ahee-reh'-o	ἀφαιρέω	aphairéō	[ἀφαιρέω] from {{g575}} and {{g138}}; to remove (literally or figuratively)	g851
g856	af-ed-rone'	ἀφεδρών	aphedrṓn	[ἀφεδρών] from a compound of {{g575}} and the base of {{g1476}}; a place of sitting apart, i.e. a privy	g856
g857	af-i-dee'-ah	ἀφειδία	apheidía	[ἀφειδία] from a compound of {{g1}} (as a negative particle) and {{g5339}}; unsparingness, i.e. austerity (asceticism)	g857
g854	af-an-is-mos'	ἀφανισμός	aphanismós	[ἀφανισμός] from {{g853}}; disappearance, i.e. (figuratively) abrogation	g854
g855	af'-an-tos	ἄφαντος	áphantos	[ἄφαντος] from {{g1}} (as a negative particle) and a derivative of {{g5316}}; non-manifested, i.e. invisible	g855
g858	af-el-ot'-ace	ἀφελότης	aphelótēs	[ἀφελότης] from a compound of {{g1}} (as a negative particle) and φέλλος (in the sense of a stone as stubbing the foot); smoothness, i.e. (figuratively) simplicity	g858
g859	af'-es-is	ἄφεσις	áphesis	[ἄφεσις] from {{g863}}; freedom; (figuratively) pardon	g859
g849	ow-tokh'-ire	αὐτόχειρ	autócheir	[αὐτόχειρ] from {{g846}} and {{g5495}}; self-handed, i.e. doing personally	g849
g848	how-too'	αὑτοῦ	hautoû	[αὑτοῦ] contracted for {{g1438}}; self (in some oblique case or reflexive relation)	g848
g845	ow-top'-tace	αὐτόπτης	autóptēs	[αὐτόπτης] from {{g846}} and {{g3700}}; self-seeing, i.e. an eye-witness	g845
g844	ow-tom'-at-os	αὐτόματος	autómatos	"[αὐτόματος] from {{g846}} and the same as {{g3155}}; self-moved (""automatic""), i.e. spontaneous"	g844
g847	ow-too'	αὐτοῦ	autoû	[αὐτοῦ] genitive (i.e. possessive) of {{g846}}, used as an adverb of location; properly, belonging to the same spot, i.e. in this (or that) place	g847
