Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g2044	er-yoog'-om-ahee	ἐρεύγομαι	ereúgomai	[ἐρεύγομαι] of uncertain affinity; to belch, i.e. (figuratively) to speak out	g2044
g2045	er-yoo-nah'-o	ἐρευνάω	ereunáō	[ἐρευνάω] apparently from {{g2046}} (through the idea of inquiry); to seek, i.e. (figuratively) to investigate	g2045
g2046	er-eh'-o	ἐρέω	eréō	[ἐρέω] probably a fuller form of {{g4483}}; an alternate for {{g2036}} in certain tenses; to utter, i.e. speak or say	g2046
g2047	er-ay-mee'-ah	ἐρημία	erēmía	[ἐρημία] from {{g2048}}; solitude (concretely)	g2047
g2040	er-gat'-ace	ἐργάτης	ergátēs	[ἐργάτης] from {{g2041}}; a toiler; figuratively, a teacher	g2040
g2041	er'-gon	ἔργον	érgon	[ἔργον] from a primary (but obsolete) ἔργω (to work); toil (as an effort or occupation); by implication, an act	g2041
g2042	er-eth-id'-zo	ἐρεθίζω	erethízō	[ἐρεθίζω] from a presumed prolonged form of {{g2054}}; to stimulate (especially to anger)	g2042
g2043	er-i'-do	ἐρείδω	ereídō	[ἐρείδω] of obscure affinity; to prop, i.e. (reflexively) get fast	g2043
g2048	er'-ay-mos	ἔρημος	érēmos	[ἔρημος] of uncertain affinity; lonesome, i.e. (by implication) waste (usually as a noun, {{g5561}} being implied)	g2048
g2049	er-ay-mo'-o	ἐρημόω	erēmóō	[ἐρημόω] from {{g2048}}; to lay waste (literally or figuratively)	g2049
g2031	ep'-os	ἔπος	épos	[ἔπος] from {{g2036}}; a word	g2031
g2030	ep-op'-tace	ἐπόπτης	epóptēs	[ἐπόπτης] from {{g1909}} and a presumed derivative of {{g3700}}; a looker-on	g2030
g2033	hep-tah'	ἑπτά	heptá	[ἑπτά] a primary number; seven	g2033
g2032	ep-oo-ran'-ee-os	ἐπουράνιος	epouránios	[ἐπουράνιος] from {{g1909}} and {{g3772}}; above the sky	g2032
g2035	hep-tak-is-khil'-ee-oy	ἑπτακισχίλιοι	heptakischílioi	[ἑπτακισχίλιοι] from {{g2034}} and {{g5507}}; seven times a thousand	g2035
g2034	hep-tak-is'	ἑπτάκις	heptákis	[ἑπτάκις] adverb from {{g2033}}; seven times	g2034
g2037	er'-as-tos	Ἔραστος	Érastos	[Ἔραστος] from ἐράω (to love); beloved; Erastus, a Christian	g2037
g2036	ep'-o	ἔπω	épō	[ἔπω] a primary verb (used only in the definite past tense, the others being borrowed from {{g2046}}, {{g4483}}, and {{g5346}}); to speak or say (by word or writing) Compare {{g3004}}.	g2036
g2039	er-gas-ee'-ah	ἐργασία	ergasía	[ἐργασία] from {{g2040}}; occupation; by implication, profit, pains	g2039
g2038	er-gad'-zom-ahee	ἐργάζομαι	ergázomai	[ἐργάζομαι] middle voice from {{g2041}}; to toil (as a task, occupation, etc.), (by implication) effect, be engaged in or with, etc.	g2038
g2022	ep-ee-kheh'-o	ἐπιχέω	epichéō	[ἐπιχέω] from {{g1909}} and χέω (to pour);	g2022
g2023	ep-ee-khor-ayg-eh'-o	ἐπιχορηγέω	epichorēgéō	[ἐπιχορηγέω] from {{g1909}} and {{g5524}}; to furnish besides, i.e. fully supply, (figuratively) aid or contribute	g2023
g2020	ep-ee-foce'-ko	ἐπιφώσκω	epiphṓskō	[ἐπιφώσκω] a form of {{g2017}}; to begin to grow light	g2020
g2021	ep-ee-khi-reh'-o	ἐπιχειρέω	epicheiréō	[ἐπιχειρέω] from {{g1909}} and {{g5495}}; to put the hand upon, i.e. undertake	g2021
g2026	ep-oy-kod-om-eh'-o	ἐποικοδομέω	epoikodoméō	[ἐποικοδομέω] from {{g1909}} and {{g3618}}; to build upon, i.e. (figuratively) to rear up	g2026
g2027	ep-ok-el'-lo	ἐποκέλλω	epokéllō	[ἐποκέλλω] from {{g1909}} and ὀκέλλω (to urge); to drive upon the shore, i.e. to beach a vessel	g2027
g2024	ep-ee-khor-ayg-ee'-ah	ἐπιχορηγία	epichorēgía	[ἐπιχορηγία] from {{g2023}}; contribution	g2024
g2025	ep-ee-khree'-o	ἐπιχρίω	epichríō	[ἐπιχρίω] from {{g1909}} and {{g5548}}; to smear over	g2025
g2028	ep-on-om-ad'-zo	ἐπονομάζω	eponomázō	[ἐπονομάζω] from {{g1909}} and {{g3687}}; to name further, i.e. denominate	g2028
g2029	ep-opt-yoo'-o	ἐποπτεύω	epopteúō	[ἐποπτεύω] from {{g1909}} and a derivative of {{g3700}}; to inspect, i.e. watch	g2029
g2019	ep-ee-fo-neh'-o	ἐπιφωνέω	epiphōnéō	[ἐπιφωνέω] from {{g1909}} and {{g5455}}; to call at something, i.e. exclaim	g2019
g2018	ep-ee-fer'-o	ἐπιφέρω	epiphérō	[ἐπιφέρω] from {{g1909}} and {{g5342}}; to bear upon (or further), i.e. adduce (personally or judicially (accuse, inflict)), superinduce	g2018
g2017	ep-ee-fow'-o	ἐπιφαύω	epiphaúō	[ἐπιφαύω] a form of {{g2014}}; to illuminate (figuratively)	g2017
g2016	ep-if-an-ace'	ἐπιφανής	epiphanḗs	[ἐπιφανής] from {{g2014}}; conspicuous, i.e. (figuratively) memorable	g2016
g2015	ep-if-an'-i-ah	ἐπιφάνεια	epipháneia	[ἐπιφάνεια] from {{g2016}}; a manifestation, i.e. (specially) the advent of Christ (past or future)	g2015
g2014	ep-ee-fah'-ee-no	ἐπιφαίνω	epiphaínō	[ἐπιφαίνω] from {{g1909}} and {{g5316}}; to shine upon, i.e. become (literally) visible or (figuratively) known	g2014
g2013	ep-ee-toong-khan'-o	ἐπιτυγχάνω	epitynchánō	[ἐπιτυγχάνω] from {{g1909}} and {{g5177}}; to chance upon, i.e. (by implication) to attain	g2013
g2012	ep-it'-rop-os	ἐπίτροπος	epítropos	[ἐπίτροπος] from {{g1909}} and {{g5158}} (in the sense of {{g2011}}); a commissioner, i.e. domestic manager, guardian	g2012
g2011	ep-ee-trop-ay'	ἐπιτροπή	epitropḗ	[ἐπιτροπή] from {{g2010}}; permission, i.e. (by implication) full power	g2011
g2010	ep-ee-trep'-o	ἐπιτρέπω	epitrépō	[ἐπιτρέπω] from {{g1909}} and the base of {{g5157}}; to turn over (transfer), i.e. allow	g2010
g2097	yoo-ang-ghel-id'-zo	εὐαγγελίζω	euangelízō	"[εὐαγγελίζω] from {{g2095}} and {{g32}}; to announce good news (""evangelize"") especially the gospel"	g2097
g2096	yoo'-ah	Εὖα	Eûa	[Εὖα] of Hebrew origin ({{h2332}}); Eua (or Eva, i.e. Chavvah), the first woman	g2096
g2095	yoo	εὖ	eû	[εὖ] neuter of a primary εὖς (good); (adverbially) well	g2095
g2094	et'-os	ἔτος	étos	[ἔτος] apparently a primary word; a year	g2094
g2093	het'-oy-moce	ἑτοίμως	hetoímōs	[ἑτοίμως] adverb from {{g2092}}; in readiness	g2093
g2092	het-oy'-mos	ἕτοιμος	hétoimos	[ἕτοιμος] from an old noun ἐτεός (fitness); adjusted, i.e. ready	g2092
g2091	het-oy-mas-ee'-ah	ἑτοιμασία	hetoimasía	[ἑτοιμασία] from {{g2090}}; preparation	g2091
g2090	het-oy-mad'-zo	ἑτοιμάζω	hetoimázō	[ἑτοιμάζω] from {{g2092}}; to prepare Compare {{g2680}}.	g2090
g2099	yoo-ang-ghel-is-tace'	εὐαγγελιστής	euangelistḗs	[εὐαγγελιστής] from {{g2097}}; a preacher of the gospel	g2099
g2098	yoo-ang-ghel'-ee-on	εὐαγγέλιον	euangélion	[εὐαγγέλιον] from the same as {{g2097}}; a good message, i.e. the gospel	g2098
g2008	ep-ee-tee-mah'-o	ἐπιτιμάω	epitimáō	[ἐπιτιμάω] from {{g1909}} and {{g5091}}; to tax upon, i.e. censure or admonish; by implication, forbid	g2008
g2009	ep-ee-tee-mee'-ah	ἐπιτιμία	epitimía	[ἐπιτιμία] from a compound of {{g1909}} and {{g5092}}; properly, esteem, i.e. citizenship; used (in the sense of {{g2008}}) of a penalty	g2009
g2001	ep-is-khoo'-o	ἐπισχύω	epischýō	[ἐπισχύω] from {{g1909}} and {{g2480}}; to avail further, i.e. (figuratively) insist stoutly	g2001
g2002	ep-ee-so-ryoo'-o	ἐπισωρεύω	episōreúō	[ἐπισωρεύω] from {{g1909}} and {{g4987}}; to accumulate further, i.e. (figuratively) seek additionally	g2002
g2003	ep-ee-tag-ay'	ἐπιταγή	epitagḗ	[ἐπιταγή] from {{g2004}}; an injunction or decree; by implication, authoritativeness	g2003
g2004	ep-ee-tas'-so	ἐπιτάσσω	epitássō	[ἐπιτάσσω] from {{g1909}} and {{g5021}}; to arrange upon, i.e. order	g2004
g2005	ep-ee-tel-eh'-o	ἐπιτελέω	epiteléō	[ἐπιτελέω] from {{g1909}} and {{g5055}}; to fulfill further (or completely), i.e. execute; by implication, to terminate, undergo	g2005
