Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g4299	prok'-ree-mah	πρόκριμα	prókrima	[πρόκριμα] from a compound of {{g4253}} and {{g2919}}; a prejudgment (prejudice), i.e. prepossession	g4299
g4298	prok-op'-to	προκόπτω	prokóptō	[προκόπτω] from {{g4253}} and {{g2875}}; to drive forward (as if by beating), i.e. (figuratively and intransitively) to advance (in amount, to grow; in time, to be well along)	g4298
g4293	prok-at-ang-ghel'-lo	προκαταγγέλλω	prokatangéllō	[προκαταγγέλλω] from {{g4253}} and {{g2605}}; to anounce beforehand, i.e. predict, promise	g4293
g4292	prok-al-eh'-om-ahee	προκαλέομαι	prokaléomai	[προκαλέομαι] middle voice from {{g4253}} and {{g2564}}; to call forth to oneself (challenge), i.e. (by implication) to irritate	g4292
g4291	pro-is'-tay-mee	προΐστημι	proḯstēmi	[προΐστημι] from {{g4253}} and {{g2476}}; to stand before, i.e. (in rank) to preside, or (by implication) to practise	g4291
g4290	proth-oo'-moce	προθύμως	prothýmōs	[προθύμως] adverb from {{g4289}}; with alacrity	g4290
g4297	prok-op-ay'	προκοπή	prokopḗ	[προκοπή] from {{g4298}}; progress, i.e. advancement (subjectively or objectively)	g4297
g4296	prok-ay-rooce'-so	προκηρύσσω	prokērýssō	[προκηρύσσω] from {{g4253}} and {{g2784}}; to herald (i.e. proclaim) in advance	g4296
g4295	prok'-i-mahee	πρόκειμαι	prókeimai	[πρόκειμαι] from {{g4253}} and {{g2749}}; to lie before the view, i.e. (figuratively) to be present (to the mind), to stand forth (as an example or reward)	g4295
g4294	prok-at-ar-tid'-zo	προκαταρτίζω	prokatartízō	[προκαταρτίζω] from {{g4253}} and {{g2675}}; to prepare in advance	g4294
g4213	pos'-is	πόσις	pósis	[πόσις] from the alternate of {{g4095}}; a drinking (the act), i.e. (concretely) a draught	g4213
g4212	pos-ak'-is	ποσάκις	posákis	[ποσάκις] multiplicative from {{g4214}}; how many times	g4212
g4211	por-foo-rop'-o-lis	πορφυρόπωλις	porphyrópōlis	[πορφυρόπωλις] feminine of a compound of {{g4209}} and {{g4453}}; a female trader in purple cloth	g4211
g4210	por-foo-rooce'	πορφυροῦς	porphyroûs	[πορφυροῦς] from {{g4209}}; purpureal, i.e. bluish red	g4210
g4217	pot-ap-os'	ποταπός	potapós	[ποταπός] apparently from {{g4219}} and the base of {{g4226}}; interrogatively, whatever, i.e. of what possible sort	g4217
g4216	pot-am-of-or'-ay-tos	ποταμοφόρητος	potamophórētos	[ποταμοφόρητος] from {{g4215}} and a derivative of {{g5409}}; river-borne, i.e. overwhelmed by a stream	g4216
g4215	pot-am-os'	ποταμός	potamós	[ποταμός] probably from a derivative of the alternate of {{g4095}} (compare {{g4224}}); a current, brook or freshet (as drinkable), i.e. running water	g4215
g4214	pos'-os	πόσος	pósos	[πόσος] from an absolute πός (who, what) and {{g3739}}; interrogative pronoun (of amount) how much (large, long or (plural) many)	g4214
g4219	pot'-eh	πότε	póte	[πότε] from the base of {{g4226}} and {{g5037}}; interrogative adverb, at what time	g4219
g4218	pot-eh'	ποτέ	poté	[ποτέ] from the base of {{g4225}} and {{g5037}}; indefinite adverb, at some time, ever	g4218
g4208	por-rho-ter'-o	ποῤῥωτέρω	porrhōtérō	[ποῤῥωτέρω] adverb comparative of {{g4206}}; further, i.e. a greater distance	g4208
g4209	por-foo'-rah	πορφύρα	porphýra	"[πορφύρα] of Latin origin; the ""purple"" mussel, i.e. (by implication) the red-blue color itself, and finally a garment dyed with it"	g4209
