Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g4358	pros-or-mid'-zo	προσορμίζω	prosormízō	[προσορμίζω] from {{g4314}} and a derivative of the same as {{g3730}} (meaning to tie (anchor) or lull); to moor to, i.e. (by implication) land at	g4358
g4359	pros-of-i'-lo	προσοφείλω	prosopheílō	[προσοφείλω] from {{g4314}} and {{g3784}}; to be indebted additionally	g4359
g4352	pros-koo-neh'-o	προσκυνέω	proskynéō	[προσκυνέω] from {{g4314}} and a probable derivative of {{g2965}} (meaning to kiss, like a dog licking his master's hand); to fawn or crouch to, i.e. (literally or figuratively) prostrate oneself in homage (do reverence to, adore)	g4352
g4353	pros-koo-nay-tace'	προσκυνητής	proskynētḗs	[προσκυνητής] from {{g4352}}; an adorer	g4353
g4350	pros-kop'-to	προσκόπτω	proskóptō	[προσκόπτω] from {{g4314}} and {{g2875}}; to strike at, i.e. surge against (as water); specially, to stub on, i.e. trip up (literally or figuratively)	g4350
g4351	pros-koo-lee'-o	προσκυλίω	proskylíō	[προσκυλίω] from {{g4314}} and {{g2947}}; to roll towards, i.e. block against	g4351
g4356	pros'-lape-sis	πρόσληψις	próslēpsis	[πρόσληψις] from {{g4355}}; admission	g4356
g4357	pros-men'-o	προσμένω	prosménō	[προσμένω] from {{g4314}} and {{g3306}}; to stay further, i.e. remain in a place, with a person; figuratively, to adhere to, persevere in	g4357
g4354	pros-lal-eh'-o	προσλαλέω	proslaléō	[προσλαλέω] from {{g4314}} and {{g2980}}; to talk to, i.e. converse with	g4354
g4355	pros-lam-ban'-o	προσλαμβάνω	proslambánō	[προσλαμβάνω] from {{g4314}} and {{g2983}}; to take to oneself, i.e. use (food), lead (aside), admit (to friendship or hospitality)	g4355
g4400	prokh-i-rid'-zom-ahee	προχειρίζομαι	procheirízomai	[προχειρίζομαι] middle voice from {{g4253}} and a derivative of {{g5495}}; to handle for oneself in advance, i.e. (figuratively) to purpose	g4400
g4367	pros-tas'-so	προστάσσω	prostássō	[προστάσσω] from {{g4314}} and {{g5021}}; to arrange towards, i.e. (figuratively) enjoin	g4367
g4366	pros-rayg'-noo-mee	προσρήγνυμι	prosrḗgnymi	[προσρήγνυμι] from {{g4314}} and {{g4486}}; to tear towards, i.e. burst upon (as a tempest or flood)	g4366
g4365	pros-por-yoo'-om-ahee	προσπορεύομαι	prosporeúomai	[προσπορεύομαι] from {{g4314}} and {{g4198}}; to journey towards, i.e. approach (not the same as {{g4313}})	g4365
g4364	pros-poy-eh'-om-ahee	προσποιέομαι	prospoiéomai	[προσποιέομαι] middle voice from {{g4314}} and {{g4160}}; to do forward for oneself, i.e. pretend (as if about to do a thing)	g4364
g4363	pros-pip'-to	προσπίπτω	prospíptō	[προσπίπτω] from {{g4314}} and {{g4098}}; to fall towards, i.e. (gently) prostrate oneself (in supplication or homage), or (violently) to rush upon (in storm)	g4363
g4362	pros-payg'-noo-mee	προσπήγνυμι	prospḗgnymi	[προσπήγνυμι] from {{g4314}} and {{g4078}}; to fasten to, i.e. (specially), to impale (on a cross)	g4362
g4361	pros'-pi-nos	πρόσπεινος	próspeinos	[πρόσπεινος] from {{g4314}} and the same as {{g3983}}; hungering further, i.e. intensely hungry	g4361
g4360	pros-okh-thid'-zo	προσοχθίζω	prosochthízō	[προσοχθίζω] from {{g4314}} and a form of ὀχθέω (to be vexed with something irksome); to feel indignant at	g4360
g4369	pros-tith'-ay-mee	προστίθημι	prostíthēmi	[προστίθημι] from {{g4314}} and {{g5087}}; to place additionally, i.e. lay beside, annex, repeat	g4369
g4368	pros-tat'-is	προστάτις	prostátis	[προστάτις] feminine of a derivative of {{g4291}}; a patroness, i.e. assistant	g4368
g4370	pros-trekh'-o	προστρέχω	prostréchō	[προστρέχω] from {{g4314}} and {{g5143}} (including its alternate); to run towards, i.e. hasten to meet or join	g4370
g4371	pros-fag'-ee-on	προσφάγιον	prosphágion	[προσφάγιον] neuter of a presumed derivative of a compound of {{g4314}} and {{g5315}}; something eaten in addition to bread, i.e. a relish (specially, fish; compare {{g3795}})	g4371
g4372	pros'-fat-os	πρόσφατος	prósphatos	[πρόσφατος] from {{g4253}} and a derivative of {{g4969}}; previously (recently) slain (fresh), i.e. (figuratively) lately made	g4372
g4373	pros-fat'-oce	προσφάτως	prosphátōs	[προσφάτως] adverb from {{g4372}}; recently	g4373
g4374	pros-fer'-o	προσφέρω	prosphérō	[προσφέρω] from {{g4314}} and {{g5342}} (including its alternate); to bear towards, i.e. lead to, tender (especially to God), treat	g4374
g4375	pros-fee-lace'	προσφιλής	prosphilḗs	[προσφιλής] from a presumed compound of {{g4314}} and {{g5368}}; friendly towards, i.e. acceptable	g4375
g4376	pros-for-ah'	προσφορά	prosphorá	[προσφορά] from {{g4374}}; presentation; concretely, an oblation (bloodless) or sacrifice	g4376
g4377	pros-fo-neh'-o	προσφωνέω	prosphōnéō	[προσφωνέω] from {{g4314}} and {{g5455}}; to sound towards, i.e. address, exclaim, summon	g4377
g4378	pros'-khoo-sis	πρόσχυσις	próschysis	[πρόσχυσις] from a comparative of {{g4314}} and χέω (to pour); a shedding forth, i.e. affusion	g4378
g4379	pros-psow'-o	προσψαύω	prospsaúō	[προσψαύω] from {{g4314}} and ψαύω (to touch); to impinge, i.e. lay a finger on (in order to relieve)	g4379
g4389	prot-rep'-om-ahee	προτρέπομαι	protrépomai	[προτρέπομαι] middle voice from {{g4253}} and the base of {{g5157}}; to turn forward for oneself, i.e. encourage	g4389
g4388	prot-ith'-em-ahee	προτίθεμαι	protíthemai	[προτίθεμαι] middle voice from {{g4253}} and {{g5087}}; to place before, i.e. (for oneself) to exhibit; (to oneself) to propose (determine)	g4388
g4385	prot-i'-no	προτείνω	proteínō	[προτείνω] from {{g4253}} and τείνω (to stretch); to protend, i.e. tie prostrate (for scourging)	g4385
