Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g4024	per-id-zone'-noo-mee	περιζώννυμι	perizṓnnymi	[περιζώννυμι] from {{g4012}} and {{g2224}}; to gird all around, i.e. (middle voice or passive) to fasten on one's belt (literally or figuratively)	g4024
g4025	per-ith'-es-is	περίθεσις	períthesis	[περίθεσις] from {{g4060}}; a putting all around, i.e. decorating oneself with	g4025
g4026	per-ee-is'-tay-mee	περιΐστημι	periḯstēmi	[περιΐστημι] from {{g4012}} and {{g2476}}; to stand all around, i.e. (near) to be a bystander, or (aloof) to keep away from	g4026
g4027	per-ee-kath'-ar-mah	περικάθαρμα	perikátharma	[περικάθαρμα] from a compound of {{g4012}} and {{g2508}}; something cleaned off all around, i.e. refuse (figuratively)	g4027
g4020	per-ee-er-gad'-zom-ahee	περιεργάζομαι	periergázomai	[περιεργάζομαι] from {{g4012}} and {{g2038}}; to work all around, i.e. bustle about (meddle)	g4020
g4021	per-ee'-er-gos	περίεργος	períergos	[περίεργος] from {{g4012}} and {{g2041}}; working all around, i.e. officious (meddlesome, neuter plural magic)	g4021
g4022	per-ee-er'-khom-ahee	περιέρχομαι	periérchomai	[περιέρχομαι] from {{g4012}} and {{g2064}} (including its alternate); to come all around, i.e. stroll, vacillate, veer	g4022
g4023	per-ee-ekh'-o	περιέχω	periéchō	[περιέχω] from {{g4012}} and {{g2192}}; to hold all around, i.e. include, clasp (figuratively)	g4023
g4028	per-ee-kal-oop'-to	περικαλύπτω	perikalýptō	[περικαλύπτω] from {{g4012}} and {{g2572}}; to cover all around, i.e. entirely (the face, a surface)	g4028
g4029	per-ik'-i-mahee	περίκειμαι	períkeimai	[περίκειμαι] from {{g4012}} and {{g2749}}; to lie all around, i.e. inclose, encircle, hamper (literally or figuratively)	g4029
g4051	per-is'-syoo-mah	περίσσευμα	perísseuma	[περίσσευμα] from {{g4052}}; a surplus, or superabundance	g4051
g4050	per-is-si'-ah	περισσεία	perisseía	[περισσεία] from {{g4052}}; surplusage, i.e. superabundance	g4050
g4053	per-is-sos'	περισσός	perissós	[περισσός] from {{g4012}} (in the sense of beyond); superabundant (in quantity) or superior (in quality); by implication, excessive; adverbially (with {{g1537}}) violently; neuter (as noun) preeminence	g4053
