Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g5265	hoop-od-eh'-o	ὑποδέω	hypodéō	[ὑποδέω] from {{g5259}} and {{g1210}}; to bind under one's feet, i.e. put on shoes or sandals	g5265
g5264	hoop-od-ekh'-om-ahee	ὑποδέχομαι	hypodéchomai	[ὑποδέχομαι] from {{g5259}} and {{g1209}}; to admit under one's roof, i.e. entertain hospitably	g5264
g5267	hoop-od'-ee-kos	ὑπόδικος	hypódikos	[ὑπόδικος] from {{g5259}} and {{g1349}}; under sentence, i.e. (by implication) condemned	g5267
g5266	hoop-od'-ay-mah	ὑπόδημα	hypódēma	[ὑπόδημα] from {{g5265}}; something bound under the feet, i.e. a shoe or sandal	g5266
g5261	hoop-og-ram-mos'	ὑπογραμμός	hypogrammós	[ὑπογραμμός] from a compound of {{g5259}} and {{g1125}}; an underwriting, i.e. copy for imitation (figuratively)	g5261
g5260	hoop-ob-al'-lo	ὑποβάλλω	hypobállō	[ὑποβάλλω] from {{g5259}} and {{g906}}; to throw in stealthily, i.e. introduce by collusion	g5260
g5263	hoop-od-ike'-noo-mee	ὑποδείκνυμι	hypodeíknymi	[ὑποδείκνυμι] from {{g5259}} and {{g1166}}; to exhibit under the eyes, i.e. (figuratively) to exemplify (instruct, admonish)	g5263
g5262	hoop-od'-igue-mah	ὑπόδειγμα	hypódeigma	[ὑπόδειγμα] from {{g5263}}; an exhibit for imitation or warning (figuratively, specimen, adumbration)	g5262
g5269	hoop-od-zone'-noo-mee	ὑποζώννυμι	hypozṓnnymi	[ὑποζώννυμι] from {{g5259}} and {{g2224}}; to gird under, i.e. frap (a vessel with cables across the keel, sides and deck)	g5269
g5268	hoop-od-zoog'-ee-on	ὑποζύγιον	hypozýgion	[ὑποζύγιον] neuter of a compound of {{g5259}} and {{g2218}}; an animal under the yoke (draught-beast), i.e. (specially), a donkey	g5268
g5298	hoop-okh-o-reh'-o	ὑποχωρέω	hypochōréō	[ὑποχωρέω] from {{g5259}} and {{g5562}}; to vacate down, i.e. retire quietly	g5298
g5299	hoop-o-pee-ad'-zo	ὑπωπιάζω	hypōpiázō	[ὑπωπιάζω] from a compound of {{g5259}} and a derivative of {{g3700}}; to hit under the eye (buffet or disable an antagonist as a pugilist), i.e. (figuratively) to tease or annoy (into compliance), subdue (one's passions)	g5299
g5290	hoop-os-tref'-o	ὑποστρέφω	hypostréphō	[ὑποστρέφω] from {{g5259}} and {{g4762}}; to turn under (behind), i.e. to return (literally or figuratively)	g5290
g5291	hoop-os-trone'-noo-mee	ὑποστρώννυμι	hypostrṓnnymi	[ὑποστρώννυμι] from {{g5259}} and {{g4766}}; to strew underneath (the feet as a carpet)	g5291
g5292	hoop-ot-ag-ay'	ὑποταγή	hypotagḗ	[ὑποταγή] from {{g5293}}; subordination	g5292
g5293	hoop-ot-as'-so	ὑποτάσσω	hypotássō	[ὑποτάσσω] from {{g5259}} and {{g5021}}; to subordinate; reflexively, to obey	g5293
g5294	hoop-ot-ith'-ay-mee	ὑποτίθημι	hypotíthēmi	[ὑποτίθημι] from {{g5259}} and {{g5087}}; to place underneath, i.e. (figuratively) to hazard, (reflexively) to suggest	g5294
g5295	hoop-ot-rekh'-o	ὑποτρέχω	hypotréchō	[ὑποτρέχω] from {{g5259}} and {{g5143}} (including its alternate); to run under, i.e. (specially), to sail past	g5295
g5296	hoop-ot-oop'-o-sis	ὑποτύπωσις	hypotýpōsis	[ὑποτύπωσις] from a compound of {{g5259}} and a derivative of {{g5179}}; typification under (after), i.e. (concretely) a sketch (figuratively) for imitation	g5296
g5297	hoop-of-er'-o	ὑποφέρω	hypophérō	[ὑποφέρω] from {{g5259}} and {{g5342}}; to bear from underneath, i.e. (figuratively) to undergo hardship	g5297
g5276	hoop-ol-ay'-nee-on	ὑπολήνιον	hypolḗnion	[ὑπολήνιον] neuter of a presumed compound of {{g5259}} and {{g3025}}; vessel or receptacle under the press, i.e. lower wine-vat	g5276
g5277	hoop-ol-im-pan'-o	ὑπολιμπάνω	hypolimpánō	[ὑπολιμπάνω] a prolonged form for {{g5275}}; to leave behind, i.e. bequeath	g5277
g5274	hoop-ol-am-ban'-o	ὑπολαμβάνω	hypolambánō	[ὑπολαμβάνω] from {{g5259}} and {{g2983}}; to take from below, i.e. carry upward; figuratively, to take up, i.e. continue a discourse or topic; mentally, to assume (presume)	g5274
g5275	hoop-ol-i'-po	ὑπολείπω	hypoleípō	[ὑπολείπω] from {{g5295}} and {{g3007}}; to leave under (behind), i.e. (passively) to remain (survive)	g5275
g5272	hoop-ok'-ree-sis	ὑπόκρισις	hypókrisis	"[ὑπόκρισις] from {{g5271}}; acting under a feigned part, i.e. (figuratively) deceit (""hypocrisy"")"	g5272
g5273	hoop-ok-ree-tace'	ὑποκριτής	hypokritḗs	"[ὑποκριτής] from {{g5271}}; an actor under an assumed character (stage-player), i.e. (figuratively) a dissembler (""hypocrite"""	g5273
g5270	hoop-ok-at'-o	ὑποκάτω	hypokátō	[ὑποκάτω] from {{g5259}} and {{g2736}}; down under, i.e. beneath	g5270
g5271	hoop-ok-rin'-om-ahee	ὑποκρίνομαι	hypokrínomai	[ὑποκρίνομαι] middle voice from {{g5259}} and {{g2919}}; to decide (speak or act) under a false part, i.e. (figuratively) dissemble (pretend)	g5271
g5278	hoop-om-en'-o	ὑπομένω	hypoménō	[ὑπομένω] from {{g5259}} and {{g3306}}; to stay under (behind), i.e. remain; figuratively, to undergo, i.e. bear (trials), have fortitude, persevere	g5278
g5279	hoop-om-im-nace'-ko	ὑπομιμνήσκω	hypomimnḗskō	[ὑπομιμνήσκω] from {{g5259}} and {{g3403}}; to remind quietly, i.e. suggest to the (middle voice, one's own) memory	g5279
g5243	hoop-er-ay-fan-ee'-ah	ὑπερηφανία	hyperēphanía	[ὑπερηφανία] from {{g5244}}; haughtiness	g5243
g5242	hoop-er-ekh'-o	ὑπερέχω	hyperéchō	[ὑπερέχω] from {{g5228}} and {{g2192}}; to hold oneself above, i.e. (figuratively) to excel; participle (as adjective, or neuter as noun) superior, superiority	g5242
g5241	hoop-er-en-toong-khan'-o	ὑπερεντυγχάνω	hyperentynchánō	[ὑπερεντυγχάνω] from {{g5228}} and {{g1793}}; to intercede in behalf of	g5241
g5240	hoop-er-ek-khoo'-no	ὑπερεκχύνω	hyperekchýnō	[ὑπερεκχύνω] from {{g5228}} and the alternate form of {{g1632}}; to pour out over, i.e. (passively) to overflow	g5240
g5247	hoop-er-okh-ay'	ὑπεροχή	hyperochḗ	[ὑπεροχή] from {{g5242}}; prominence, i.e. (figuratively) superiority (in rank or character)	g5247
g5246	hoop-er'-ong-kos	ὑπέρογκος	hypéronkos	[ὑπέρογκος] from {{g5228}} and {{g3591}}; bulging over, i.e. (figuratively) insolent	g5246
g5245	hoop-er-nik-ah'-o	ὑπερνικάω	hypernikáō	[ὑπερνικάω] from {{g5228}} and {{g3528}}; to vanquish beyond, i.e. gain a decisive victory	g5245
g5244	hoop-er-ay'-fan-os	ὑπερήφανος	hyperḗphanos	[ὑπερήφανος] from {{g5228}} and {{g5316}}; appearing above others (conspicuous), i.e. (figuratively) haughty	g5244
g5249	hoop-er-per-is-soce'	ὑπερπερισσῶς	hyperperissōs	[ὑπερπερισσῶς] from {{g5228}} and {{g4057}}; superabundantly, i.e. exceedingly	g5249
g5248	hoop-er-per-is-syoo'-o	ὑπερπερισσεύω	hyperperisseúō	[ὑπερπερισσεύω] from {{g5228}} and {{g4052}}; to super-abound	g5248
g5258	hoop'-nos	ὕπνος	hýpnos	[ὕπνος] from an obsolete primary (perhaps akin to {{g5259}} through the idea of subsilience); sleep, i.e. (figuratively) spiritual torpor	g5258
g5259	hoop-o'	ὑπό	hypó	[ὑπό] a primary preposition; under, i.e. (with the genitive case) of place (beneath), or with verbs (the agency or means, through); (with the accusative case) of place (whither (underneath) or where (below) or time (when (at)) In the comparative, it retains the same general applications, especially of inferior position or condition, and specially, covertly or moderately.	g5259
g5254	hoop-ekh'-o	ὑπέχω	hypéchō	[ὑπέχω] from {{g5259}} and {{g2192}}; to hold oneself under, i.e. endure with patience	g5254
g5255	hoop-ay'-ko-os	ὑπήκοος	hypḗkoos	[ὑπήκοος] from {{g5219}}; attentively listening, i.e. (by implication) submissive	g5255
g5256	hoop-ay-ret-eh'-o	ὑπηρετέω	hypēretéō	[ὑπηρετέω] from {{g5257}}; to be a subordinate, i.e. (by implication) subserve	g5256
g5257	hoop-ay-ret'-ace	ὑπηρέτης	hypērétēs	[ὑπηρέτης] from {{g5259}} and a derivative of ἐρέσσω (to row); an under-oarsman, i.e. (generally) subordinate (assistant, sexton, constable)	g5257
g5250	hoop-er-pleh-on-ad'-zo	ὑπερπλεονάζω	hyperpleonázō	[ὑπερπλεονάζω] from {{g5228}} and {{g4121}}; to superabound	g5250
g5251	hoop-er-oop-so'-o	ὑπερυψόω	hyperypsóō	[ὑπερυψόω] from {{g5228}} and {{g5312}}; to elevate above others, i.e. raise to the highest position	g5251
g5252	hoop-er-fron-eh'-o	ὑπερφρονέω	hyperphronéō	[ὑπερφρονέω] from {{g5228}} and {{g5426}}; to esteem oneself overmuch, i.e. be vain or arrogant	g5252
g5253	hoop-er-o'-on	ὑπερῷον	hyperōion	[ὑπερῷον] neuter of a derivative of {{g5228}}; a higher part of the house, i.e. apartment in the third story	g5253
g5300	hoos	ὗς	hŷs	"[ὗς] apparently a primary word; a hog (""swine"")"	g5300
g5229	hoop-er-ah'-ee-rom-ahee	ὑπεραίρομαι	hyperaíromai	[ὑπεραίρομαι] middle voice from {{g5228}} and {{g142}}; to raise oneself over, i.e. (figuratively) to become haughty	g5229
g5228	hoop-er'	ὑπέρ	hypér	"[ὑπέρ] a primary preposition; ""over"", i.e. (with the genitive case) of place, above, beyond, across, or causal, for the sake of, instead, regarding; with the accusative case superior to, more than In the comparative, it retains many of the above applications."	g5228
g5221	hoop-an-tah'-o	ὑπαντάω	hypantáō	[ὑπαντάω] from {{g5259}} and a derivative of {{g473}}; to go opposite (meet) under (quietly), i.e. to encounter, fall in with	g5221
g5220	hoop'-an-dros	ὕπανδρος	hýpandros	[ὕπανδρος] from {{g5259}} and {{g435}}; in subjection under a man, i.e. a married woman	g5220
g5223	hoop'-arx-is	ὕπαρξις	hýparxis	[ὕπαρξις] from {{g5225}}; existency or proprietorship, i.e. (concretely) property, wealth	g5223
g5222	hoop-an'-tay-sis	ὑπάντησις	hypántēsis	[ὑπάντησις] from {{g5221}}; an encounter or concurrence (with {{g1519}} for infinitive, in order to fall in with)	g5222
g5225	hoop-ar'-kho	ὑπάρχω	hypárchō	[ὑπάρχω] from {{g5259}} and {{g756}}; to begin under (quietly), i.e. come into existence (be present or at hand); expletively, to exist (as copula or subordinate to an adjective, participle, adverb or preposition, or as an auxiliary to a principal (verb)	g5225
g5224	hoop-ar'-khon-tah	ὑπάρχοντα	hypárchonta	[ὑπάρχοντα] neuter plural of present participle active of {{g5225}} as noun; things extant or in hand, i.e. property or possessions	g5224
g5227	hoop-en-an-tee'-os	ὑπεναντίος	hypenantíos	[ὑπεναντίος] from {{g5259}} and {{g1727}}; under (covertly) contrary to, i.e. opposed or (as noun) an opponent	g5227
g5226	hoop-i'-ko	ὑπείκω	hypeíkō	"[ὑπείκω] from {{g5259}} and εἴκω (to yield, be ""weak""); to surrender"	g5226
g5238	hoop-er-ek'-i-nah	ὑπερέκεινα	hyperékeina	[ὑπερέκεινα] from {{g5228}} and the neuter plural of {{g1565}}; above those parts, i.e. still farther	g5238
g5239	hoop-er-ek-ti'-no	ὑπερεκτείνω	hyperekteínō	[ὑπερεκτείνω] from {{g5228}} and {{g1614}}; to extend inordinately	g5239
g5232	hoop-er-owx-an'-o	ὑπεραυξάνω	hyperauxánō	[ὑπεραυξάνω] from {{g5228}} and {{g837}}; to increase above ordinary degree	g5232
g5233	hoop-er-bah'-ee-no	ὑπερβαίνω	hyperbaínō	[ὑπερβαίνω] from {{g5228}} and the base of {{g939}}; to transcend, i.e. (figuratively) to overreach	g5233
g5230	hoop-er'-ak-mos	ὑπέρακμος	hypérakmos	"[ὑπέρακμος] from {{g5228}} and the base of {{g188}}; beyond the ""acme"", i.e. figuratively (of a daughter) past the bloom (prime) of youth"	g5230
g5231	hoop-er-an'-o	ὑπεράνω	hyperánō	[ὑπεράνω] from {{g5228}} and {{g507}}; above upward, i.e. greatly higher (in place or rank)	g5231
g5236	hoop-er-bol-ay'	ὑπερβολή	hyperbolḗ	[ὑπερβολή] from {{g5235}}; a throwing beyond others, i.e. (figuratively) supereminence; adverbially (with {{g1519}} or {{g2596}}) pre- eminently	g5236
g5237	hoop-er-i'-do	ὑπερείδω	hypereídō	[ὑπερείδω] from {{g5228}} and {{g1492}}; to overlook, i.e. not punish	g5237
g5234	hoop-er-bal-lon'-toce	ὑπερβαλλόντως	hyperballóntōs	[ὑπερβαλλόντως] adverb from present participle active of {{g5235}}; excessively	g5234
g5235	hoop-er-bal'-lo	ὑπερβάλλω	hyperbállō	[ὑπερβάλλω] from {{g5228}} and {{g906}}; to throw beyod the usual mark, i.e. (figuratively) to surpass (only active participle supereminent)	g5235
