Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g2435	hil-as-tay'-ree-on	ἱλαστήριον	hilastḗrion	[ἱλαστήριον] neuter of a derivative of {{g2433}}; an expiatory (place or thing), i.e. (concretely) an atoning victim, or (specially) the lid of the Ark (in the Temple)	g2435
g2434	hil-as-mos'	ἱλασμός	hilasmós	[ἱλασμός] atonement, i.e. (concretely) an expiator	g2434
g2437	il-loo-ree-kon'	Ἰλλυρικόν	Illyrikón	[Ἰλλυρικόν] neuter of an adjective from a name of uncertain derivation; (the) Illyrican (shore), i.e. (as a name itself) Illyricum, a region of Europe	g2437
g2436	hil'-eh-oce	ἵλεως	híleōs	[ἵλεως] perhaps from the alternate form of {{g138}}; cheerful (as attractive), i.e. propitious; adverbially (by Hebraism) God be gracious!, i.e. (in averting some calamity) far be it	g2436
g2431	hil-ar-os'	ἱλαρός	hilarós	"[ἱλαρός] from the same as {{g2436}}; propitious or merry (""hilarious""), i.e. prompt or willing"	g2431
g2430	ee-kon'-ee-on	Ἰκόνιον	Ikónion	[Ἰκόνιον] perhaps from {{g1504}}; image-like; Iconium, a place in Asia Minor	g2430
g2433	hil-as'-kom-ahee	ἱλάσκομαι	hiláskomai	[ἱλάσκομαι] middle voice from the same as {{g2436}}; to conciliate, i.e. (transitively) to atone for (sin), or (intransitively) be propitious	g2433
g2432	hil-ar-ot'-ace	ἱλαρότης	hilarótēs	[ἱλαρότης] from {{g2431}}; alacrity	g2432
g2439	him-at-id'-zo	ἱματίζω	himatízō	[ἱματίζω] from {{g2440}}; to dress	g2439
g2438	hee-mas'	ἱμάς	himás	[ἱμάς] perhaps from the same as {{g260}}; a strap, i.e. (specially) the tie (of a sandal) or the lash (of a scourge)	g2438
g2440	him-at'-ee-on	ἱμάτιον	himátion	[ἱμάτιον] neuter of a presumed derivative of ennumi (to put on); a dress (inner or outer)	g2440
g2441	him-at-is-mos'	ἱματισμός	himatismós	[ἱματισμός] from {{g2439}}; clothing	g2441
g2442	him-i'-rom-ahee	ἱμείρομαι	himeíromai	[ἱμείρομαι] middle voice from ἵμερος (a yearning; of uncertain affinity); to long for	g2442
g2443	hin'-ah	ἵνα	hína	[ἵνα] probably from the same as the former part of {{g1438}} (through the demonstrative idea; compare {{g3588}}); in order that (denoting the purpose or the result) Compare {{g3363}}.	g2443
g2444	hin-at-ee'	ἱνατί	hinatí	[ἱνατί] from {{g2443}} and {{g5101}}; for what reason ?, i.e. why?	g2444
g2445	ee-op'-pay	Ἰόππη	Ióppē	[Ἰόππη] of Hebrew origin ({{h3305}}); Joppe (i.e. Japho), a place in Palestine	g2445
g2446	ee-or-dan'-ace	Ἰορδάνης	Iordánēs	[Ἰορδάνης] of Hebrew origin ({{h3383}}); the Jordanes (i.e. Jarden), a river of Palestine	g2446
g2447	ee-os'	ἰός	iós	[ἰός] perhaps from εἶμι (to go) or ἵημι (to send); rust (as if emitted by metals); also venom (as emitted by serpents)	g2447
g2448	ee-oo-dah'	Ἰουδά	Ioudá	[Ἰουδά] of Hebrew origin ({{h3063}} or perhaps {{h3194}}); Judah (i.e. Jehudah or Juttah), a part of (or place in) Palestine	g2448
g2449	ee-oo-dah'-yah	Ἰουδαία	Ioudaía	[Ἰουδαία] feminine of {{g2453}} (with {{g1093}} implied); the Judæan land (i.e. Judæa), a region of Palestine	g2449
g2426	hik-an-ot'-ace	ἱκανότης	hikanótēs	[ἱκανότης] from {{g2425}}; ability	g2426
g2427	hik-an-o'-o	ἱκανόω	hikanóō	[ἱκανόω] from {{g2425}}; to enable, i.e. qualify	g2427
g2424	ee-ay-sooce'	Ἰησοῦς	Iēsoûs	[Ἰησοῦς] of Hebrew origin ({{h3091}}); Jesus (i.e. Jehoshua), the name of our Lord and two (three) other Israelites	g2424
g2425	hik-an-os'	ἱκανός	hikanós	[ἱκανός] from ἵκω (ἱκάνω or ἱκνέομαι, akin to {{g2240}}) (to arrive); competent (as if coming in season), i.e. ample (in amount) or fit (in character)	g2425
g2422	ee-ef-thah'-eh	Ἰεφθάε	Iephtháe	[Ἰεφθάε] of Hebrew origin ({{h3316}}); Jephthaë (i.e. Jiphtach), an Israelite	g2422
g2423	ee-ekh-on-ee'-as	Ἰεχονίας	Iechonías	[Ἰεχονίας] of Hebrew origin ({{h3204}}); Jechonias (i.e. Jekonjah), an Israelite	g2423
g2420	hee-er-o-soo'-nay	ἱερωσύνη	hierōsýnē	[ἱερωσύνη] from {{g2413}}; sacredness, i.e. (by implication) the priestly office	g2420
g2421	es-es-sah'-ee	Ἰεσσαί	Iessaí	[Ἰεσσαί] of Hebrew origin ({{h3448}}); Jessæ (i.e. Jishai), an Israelite	g2421
g2428	hik-et-ay-ree'-ah	ἱκετηρία	hiketēría	[ἱκετηρία] from a derivative of the base of {{g2425}} (through the idea of approaching for a favor); intreaty	g2428
g2429	hik-mas'	ἱκμάς	hikmás	[ἱκμάς] of uncertain affinity; dampness	g2429
g2413	hee-er-os'	ἱερός	hierós	[ἱερός] of uncertain affinity; sacred	g2413
g2412	hee-er-op-rep-ace'	ἱεροπρεπής	hieroprepḗs	[ἱεροπρεπής] from {{g2413}} and the same as {{g4241}}; reverent	g2412
g2411	hee-er-on'	ἱερόν	hierón	[ἱερόν] neuter of {{g2413}}; a sacred place, i.e. the entire precincts (whereas {{g3485}} denotes the central sanctuary itself) of the Temple (at Jerusalem or elsewhere)	g2411
g2410	hee-er-ee-kho'	Ἱεριχώ	Hierichṓ	[Ἱεριχώ] of Hebrew origin ({{h3405}}); Jericho, a place in Palestine	g2410
g2417	hee-er-os'-oo-los	ἱερόσυλος	hierósylos	[ἱερόσυλος] from {{g2411}} and {{g4813}}; a temple-despoiler	g2417
g2416	hee-er-os-ool-eh'-o	ἱεροσυλέω	hierosyléō	[ἱεροσυλέω] from {{g2417}}; to be a temple-robber (figuratively)	g2416
g2415	hee-er-os-ol-oo-mee'-tace	Ἱεροσολυμίτης	Hierosolymítēs	[Ἱεροσολυμίτης] from {{g2414}}; a Hierosolymite, i.e. inhabitant of Hierosolyma	g2415
g2414	hee-er-os-ol'-oo-mah	Ἱεροσόλυμα	Hierosólyma	[Ἱεροσόλυμα] of Hebrew origin ({{h3389}}); Hierosolyma (i.e. Jerushalaim), the capitol of Palestine Compare {{g2419}}.	g2414
g2419	hee-er-oo-sal-ame'	Ἱερουσαλήμ	Hierousalḗm	[Ἱερουσαλήμ] of Hebrew origin ({{h3389}}); Hierusalem (i.e. Jerushalem), the capitol of Palestine Compare {{g2414}}.	g2419
g2418	hee-er-oorg-eh'-o	ἱερουργέω	hierourgéō	[ἱερουργέω] from a compound of {{g2411}} and the base of {{g2041}}; to be a temple-worker, i.e. officiate as a priest (figuratively)	g2418
g2408	hee-er-em-ee'-as	Ἱερεμίας	Hieremías	[Ἱερεμίας] of Hebrew origin ({{h3414}}); Hieremias (i.e. Jermijah), an Israelite	g2408
g2409	hee-er-yooce'	ἱερεύς	hiereús	[ἱερεύς] from {{g2413}}; a priest (literally or figuratively)	g2409
g2404	hee-er-ap'-ol-is	Ἱεράπολις	Hierápolis	[Ἱεράπολις] from {{g2413}} and {{g4172}}; holy city; Hierapolis, a place in Asia Minor	g2404
g2405	hee-er-at-i'-ah	ἱερατεία	hierateía	[ἱερατεία] from {{g2407}}; priestliness, i.e. the sacerdotal function	g2405
g2406	hee-er-at'-yoo-mah	ἱεράτευμα	hieráteuma	[ἱεράτευμα] from {{g2407}}; the priestly fraternity, i.e. sacerdotal order (figuratively)	g2406
g2407	hee-er-at-yoo'-o	ἱερατεύω	hierateúō	[ἱερατεύω] prolongation from {{g2409}}; to be a priest, i.e. perform his functions	g2407
g2401	id-oo-mah'-yah	Ἰδουμαία	Idoumaía	[Ἰδουμαία] of Hebrew origin ({{h123}}); Idumæa (i.e. Edom), a region East (and South) of Palestine	g2401
g2402	hid-roce'	ἱδρώς	hidrṓs	[ἱδρώς] a strengthened form of a primary idos (sweat); perspiration	g2402
g2403	ee-ed-zab-ale'	Ἰεζαβήλ	Iezabḗl	[Ἰεζαβήλ] of Hebrew origin ({{h348}}); Jezabel (i.e. Jezebel), a Tyrian woman (used as a synonym of a termagant or false teacher)	g2403
g2499	ee-o-say'	Ἰωσή	Iōsḗ	[Ἰωσή] genitive case of {{g2500}}; Jose, an Israelite	g2499
g2498	ee-o-saf-at'	Ἰωσαφάτ	Iōsaphát	[Ἰωσαφάτ] of Hebrew origin ({{h3092}}); Josaphat (i.e. Jehoshaphat), an Israelite	g2498
g2493	ee-o-ale'	Ἰωήλ	Iōḗl	[Ἰωήλ] of Hebrew origin ({{h3100}}); Joel, an Israelite	g2493
g2492	ee-obe'	Ἰώβ	Iṓb	[Ἰώβ] of Hebrew origin ({{h347}}); Job (i.e. Ijob), a patriarch	g2492
g2491	ee-o-an'-nace	Ἰωάννης	Iōánnēs	[Ἰωάννης] of Hebrew origin ({{h3110}}); Joannes (i.e. Jochanan), the name of four Israelites	g2491
g2490	ee-o-an-nas'	Ἰωαννᾶς	Iōannâs	[Ἰωαννᾶς] a form of {{g2491}}; Joannas, an Israelite	g2490
g2497	ee-o-rime'	Ἰωρείμ	Iōreím	[Ἰωρείμ] perhaps for {{g2496}}; Jorim, an Israelite	g2497
g2496	ee-o-ram'	Ἰωράμ	Iōrám	[Ἰωράμ] of Hebrew origin ({{h3141}}); Joram, an Israelite	g2496
g2495	ee-o-nas'	Ἰωνᾶς	Iōnâs	[Ἰωνᾶς] of Hebrew origin ({{h3124}}); Jonas (i.e. Jonah), the name of two Israelites	g2495
g2494	ee-o-nan'	Ἰωνάν	Iōnán	[Ἰωνάν] probably for {{g2491}} or {{g2495}}; Jonan, an Israelite	g2494
g2479	is-khoos'	ἰσχύς	ischýs	[ἰσχύς] from a derivative of ἰς (force; compare ἔσχον, a form of {{g2192}}); forcefulness (literally or figuratively)	g2479
g2478	is-khoo-ros'	ἰσχυρός	ischyrós	[ἰσχυρός] from {{g2479}}; forcible (literally or figuratively)	g2478
g2471	ee-sot'-ace	ἰσότης	isótēs	[ἰσότης] likeness (in condition or proportion); by implication, equity	g2471
g2470	ee'-sos	ἴσος	ísos	[ἴσος] probably from {{g1492}} (through the idea of seeming); similar (in amount and kind)	g2470
g2473	ee-sop'-soo-khos	ἰσόψυχος	isópsychos	[ἰσόψυχος] from {{g2470}} and {{g5590}}; of similar spirit	g2473
g2472	ee-sot'-ee-mos	ἰσότιμος	isótimos	[ἰσότιμος] from {{g2470}} and {{g5092}}; of equal value or honor	g2472
g2475	is-rah-ale-ee'-tace	Ἰσραηλίτης	Israēlítēs	"[Ἰσραηλίτης] from {{g2474}}; an ""Israelite"", i.e. descendant of Israel (literally or figuratively)"	g2475
g2474	is-rah-ale'	Ἰσραήλ	Israḗl	[Ἰσραήλ] of Hebrew origin ({{h3478}}); Israel (i.e. Jisrael), the adopted name of Jacob, including his descendants (literally or figuratively)	g2474
g2477	his-tor-eh'-o	ἱστορέω	historéō	[ἱστορέω] from a derivative of {{g1492}}; to be knowing (learned), i.e. (by implication) to visit for information (interview)	g2477
g2476	his'-tay-mee	ἵστημι	hístēmi	[ἵστημι] a prolonged form of a primary στάω (of the same meaning, and used for it in certain tenses); to stand (transitively or intransitively), used in various applications (literally or figuratively) Compare {{g5087}}.	g2476
g2484	ee-too-rah'-yah	Ἰτουραΐα	Itouraḯa	[Ἰτουραΐα] of Hebrew origin ({{h3195}}); Ituræa (i.e. Jetur), a region of Palestine	g2484
g2485	ikh-thoo'-dee-on	ἰχθύδιον	ichthýdion	[ἰχθύδιον] diminutive from {{g2486}}; a petty fish	g2485
g2486	ikh-thoos'	ἰχθύς	ichthýs	[ἰχθύς] of uncertain affinity; a fish	g2486
g2487	ikh'-nos	ἴχνος	íchnos	[ἴχνος] from ἰκνέομαι (to arrive; compare {{g2240}}); a track (figuratively)	g2487
