Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g3326	met-ah'	μετά	metá	"[μετά] a primary preposition (often used adverbially); properly, denoting accompaniment; ""amid"" (local or causal); modified variously according to the case (genitive association, or accusative succession) with which it is joined; occupying an intermediate position between {{g575}} or {{g1537}} and {{g1519}} or {{g4314}}; less intimate than {{g1722}} and less close than {{g4862}}) Often used in composition, in substantially the same relations of participation or proximity, and transfer or sequence."	g3326
g3327	met-ab-ah'-ee-no	μεταβαίνω	metabaínō	[μεταβαίνω] from {{g3326}} and the base of {{g939}}; to change place	g3327
g3324	mes-tos'	μεστός	mestós	[μεστός] of uncertain derivation; replete (literally or figuratively)	g3324
g3325	mes-to'-o	μεστόω	mestóō	[μεστόω] from {{g3324}}; to replenish, i.e. (by implication) to intoxicate	g3325
g3322	mes-o'-o	μεσόω	mesóō	[μεσόω] from {{g3319}}; to form the middle, i.e. (in point of time), to be half-way over	g3322
g3323	mes-see'-as	Μεσσίας	Messías	[Μεσσίας] of Hebrew origin ({{h4899}}); the Messias (i.e. Mashiach), or Christ	g3323
g3320	mes-ot'-oy-khon	μεσότοιχον	mesótoichon	[μεσότοιχον] from {{g3319}} and {{g5109}}; a partition (figuratively)	g3320
g3321	mes-oo-ran'-ay-mah	μεσουράνημα	mesouránēma	[μεσουράνημα] from a presumed compound of {{g3319}} and {{g3772}}; mid-sky	g3321
g3328	met-ab-al'-lo	μεταβάλλω	metabállō	[μεταβάλλω] from {{g3326}} and {{g906}}; to throw over, i.e. (middle voice figuratively) to turn about in opinion	g3328
g3329	met-ag'-o	μετάγω	metágō	[μετάγω] from {{g3326}} and {{g718}}; to lead over, i.e. transfer (direct)	g3329
g3400	mil'-ee-on	μίλιον	mílion	"[μίλιον] of Latin origin; a thousand paces, i.e. a ""mile"""	g3400
g3313	mer'-os	μέρος	méros	[μέρος] from an obsolete but more primary form of μείρομαι (to get as a section or allotment); a division or share (literally or figuratively, in a wide application)	g3313
g3312	mer-is-tace'	μεριστής	meristḗs	[μεριστής] from {{g3307}}; an apportioner (administrator)	g3312
g3311	mer-is-mos'	μερισμός	merismós	[μερισμός] from {{g3307}}; a separation or distribution	g3311
g3310	mer-ece'	μερίς	merís	[μερίς] feminine of {{g3313}}; a portion, i.e. province, share or (abstractly) participation	g3310
g3317	mes-on-ook'-tee-on	μεσονύκτιον	mesonýktion	[μεσονύκτιον] neuter of compound of {{g3319}} and {{g3571}}; midnight (especially as a watch)	g3317
g3316	mes-ee'-tace	μεσίτης	mesítēs	[μεσίτης] from {{g3319}}; a go-between, i.e. (simply) an internunciator, or (by implication) a reconciler (intercessor)	g3316
g3315	mes-it-yoo'-o	μεσιτεύω	mesiteúō	[μεσιτεύω] from {{g3316}}; to interpose (as arbiter), i.e (by implication) to ratify (as surety)	g3315
g3314	mes-ame-bree'-ah	μεσημβρία	mesēmbría	[μεσημβρία] from {{g3319}} and {{g2250}}; midday; by implication, the south	g3314
g3319	mes'-os	μέσος	mésos	[μέσος] from {{g3326}}; middle (as an adjective or (neuter) noun)	g3319
g3318	mes-op-ot-am-ee'-ah	Μεσοποταμία	Mesopotamía	[Μεσοποταμία] from {{g3319}} and {{g4215}}; Mesopotamia (as lying between the Euphrates and the Tigris; compare {{h763}}), a region of Asia	g3318
g3308	mer'-im-nah	μέριμνα	mérimna	[μέριμνα] from {{g3307}} (through the idea of distraction); solicitude	g3308
g3309	mer-im-nah'-o	μεριμνάω	merimnáō	[μεριμνάω] from {{g3308}}; to be anxious about	g3309
g3304	men-oon'-geh	μενοῦνγε	menoûnge	[μενοῦνγε] from {{g3303}} and {{g3767}} and {{g1065}}; so then at least	g3304
g3305	men'-toy	μέντοι	méntoi	[μέντοι] from {{g3303}} and {{g5104}}; indeed though, i.e. however	g3305
g3306	men'-o	μένω	ménō	[μένω] a primary verb; to stay (in a given place, state, relation or expectancy)	g3306
g3307	mer-id'-zo	μερίζω	merízō	[μερίζω] from {{g3313}}; to part, i.e. (literally) to apportion, bestow, share, or (figuratively) to disunite, differ	g3307
g3301				[ Not Used ]	g3301
g3302				[ Not Used ]	g3302
g3303	men	μέν	mén	[μέν] a primary particle; properly, indicative of affirmation or concession (in fact); usually followed by a contrasted clause with {{g1161}} (this one, the former, etc.) Often compounded with other particles in an intensive or asseverative sense.	g3303
g3399	mil'-ay-tos	Μίλητος	Mílētos	[Μίλητος] of uncertain origin; Miletus, a city of Asia Minor	g3399
g3398	mik-ros'	μικρός	mikrós	[μικρός] , including the comparative μικρότεροςapparently a primary word; small (in size, quantity, number or (figuratively) dignity)	g3398
g3393	mee'-as-mah	μίασμα	míasma	"[μίασμα] from {{g3392}} (""miasma""); (morally) foulness (properly, the effect)"	g3393
g3392	me-ah'-ee-no	μιαίνω	miaínō	[μιαίνω] perhaps a primary verb; to sully or taint, i.e. contaminate (ceremonially or morally)	g3392
g3391	mee'-ah	μία	mía	[μία] irregular feminine of {{g1520}}; one or first	g3391
