Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g4758	strat-ol-og-eh'-o	στρατολογέω	stratologéō	[στρατολογέω] from a compound of the base of {{g4756}} and {{g3004}} (in its original sense); to gather (or select) as a warrior, i.e. enlist in the army	g4758
g4759	strat-op-ed-ar'-khace	στρατοπεδάρχης	stratopedárchēs	[στρατοπεδάρχης] from {{g4760}} and {{g757}}; a ruler of an army, i.e. (specially), a Prætorian præfect	g4759
g4756	strat-ee'-ah	στρατιά	stratiá	[στρατιά] feminine of a derivative of στρατός (an army; from the base of {{g4766}}, as encamped); camp-likeness, i.e. an army, i.e. (figuratively) the angels, the celestial luminaries	g4756
g4757	strat-ee-o'-tace	στρατιώτης	stratiṓtēs	[στρατιώτης] from a presumed derivative of the same as {{g4756}}; a camper-out, i.e. a (common) warrior (literally or figuratively)	g4757
g4754	strat-yoo'-om-ahee	στρατεύομαι	strateúomai	[στρατεύομαι] middle voice from the base of {{g4756}}; to serve in a military campaign; figuratively, to execute the apostolate (with its arduous duties and functions), to contend with carnal inclinations	g4754
g4755	strat-ay-gos'	στρατηγός	stratēgós	[στρατηγός] from the base of {{g4756}} and {{g71}} or {{g2233}}; a general, i.e. (by implication or analogy) a (military) governor (prætor), the chief (præfect) of the (Levitical) temple-wardens	g4755
g4752	strat-i'-ah	στρατεία	strateía	[στρατεία] from {{g4754}}; military service, i.e. (figuratively) the apostolic career (as one of hardship and danger)	g4752
g4753	strat'-yoo-mah	στράτευμα	stráteuma	[στράτευμα] from {{g4754}}; an armament, i.e. (by implication) a body of troops (more or less extensive or systematic)	g4753
g4750	stom'-a	στόμα	stóma	[στόμα] probably strengthened from a presumed derivative of the base of {{g5114}}; the mouth (as if a gash in the face); by implication, language (and its relations); figuratively, an opening (in the earth); specially, the front or edge (of a weapon)	g4750
g4751	stom'-akh-os	στόμαχος	stómachos	"[στόμαχος] from {{g4750}}; an orifice (the gullet), i.e. (specially), the ""stomach"""	g4751
g4769	stoo'-los	στῦλος	stŷlos	"[στῦλος] from στύω (to stiffen; properly akin to the base of {{g2476}}); a post (""style""), i.e. (figuratively) support"	g4769
g4768	stoog-nad'-zo	στυγνάζω	stygnázō	[στυγνάζω] from the same as {{g4767}}; to render gloomy, i.e. (by implication) glower (be overcast with clouds, or sombreness of speech)	g4768
g4763	stray-nee-ah'-o	στρηνιάω	strēniáō	[στρηνιάω] from a presumed derivative of {{g4764}}; to be luxurious	g4763
g4762	stref'-o	στρέφω	stréphō	[στρέφω] strengthened from the base of {{g5157}}; to twist, i.e. turn quite around or reverse (literally or figuratively)	g4762
g4761	streb-lo'-o	στρεβλόω	streblóō	[στρεβλόω] from a derivative of {{g4762}}; to wrench, i.e. (specially), to torture (by the rack), but only figuratively, to pervert	g4761
g4760	strat-op'-ed-on	στρατόπεδον	stratópedon	[στρατόπεδον] from the base of {{g4756}} and the same as {{g3977}}; a camping-ground, i.e. (by implication) a body of troops	g4760
g4767	stoog-nay-tos'	στυγνητός	stygnētós	[στυγνητός] from a derivative of an obsolete apparently primary στύγω (to hate); hated, i.e. odious	g4767
g4766	strone'-noo-mee	στρώννυμι	strṓnnymi	"[στρώννυμι] ,  or simpler      στρωννύω; prolongation from a still simpler      στρόω, (used only as an alternate in certain tenses) (probably akin to {{g4731}} through the idea of positing); to ""strew,"" i.e. spread (as a carpet or couch)"	g4766
g4765	stroo-thee'-on	στρουθίον	strouthíon	[στρουθίον] diminutive of στρουθός (a sparrow); a little sparrow	g4765
g4764	stray'-nos	στρῆνος	strēnos	"[στρῆνος] akin to {{g4731}}; a ""straining"", ""strenuousness"" or ""strength"", i.e. (figuratively) luxury (voluptuousness)"	g4764
g4789	soong-klay-ron-om'-os	συγκληρονόμος	synklēronómos	[συγκληρονόμος] from {{g4862}} and {{g2818}}; a co-heir, i.e. (by analogy) participant in common	g4789
g4788	soong-kli'-o	συγκλείω	synkleíō	[συγκλείω] from {{g4862}} and {{g2808}}; to shut together, i.e. include or (figuratively) embrace in a common subjection to	g4788
g4781	soong-kamp'-to	συγκάμπτω	synkámptō	[συγκάμπτω] from {{g4862}} and {{g2578}}; to bend together, i.e. (figuratively) to afflict	g4781
