Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g3139	mar'-mar-os	μάρμαρος	mármaros	[μάρμαρος] from μαρμαίρω (to glisten); marble (as sparkling white)	g3139
g3138	mar'-kos	Μάρκος	Márkos	[Μάρκος] of Latin origin; Marcus, a Christian	g3138
g3133	mar-ah'-ee-no	μαραίνω	maraínō	[μαραίνω] of uncertain affinity; to extinguish (as fire), i.e. (figuratively and passively) to pass away	g3133
g3132	mant-yoo'-om-ahee	μαντεύομαι	manteúomai	[μαντεύομαι] from a derivative of {{g3105}} (meaning a prophet, as supposed to rave through inspiration); to divine, i.e. utter spells (under pretense of foretelling	g3132
g3131	man'-nah	μάννα	mánna	[μάννα] of Hebrew origin ({{h4478}}); manna (i.e. man), an edible gum	g3131
g3130	man-ee'-ah	μανία	manía	[μανία] from {{g3105}}; craziness	g3130
g3137	mar-ee'-ah	Μαρία	María	[Μαρία]   or Μαριάμof Hebrew origin ({{h4813}}); Maria or Mariam (i.e. Mirjam), the name of six Christian females	g3137
g3136	mar'-thah	Μάρθα	Mártha	[Μάρθα] probably of Chaldee origin (meaning mistress); Martha, a Christian woman	g3136
g3135	mar-gar-ee'-tace	μαργαρίτης	margarítēs	[μαργαρίτης] from μάργαρος (a pearl-oyster); a pearl	g3135
g3134	mar'-an ath'-ah	μαρὰν ἀθά	maràn athá	[μαρὰν ἀθά] of Chaldee origin (meaning our Lord has come); maranatha, i.e. an exclamation of the approaching divine judgment	g3134
g3124	mal'-khos	Μάλχος	Málchos	[Μάλχος] of Hebrew origin ({{h4429}}); Malchus, an Israelite	g3124
g3125	mam'-may	μάμμη	mámmē	"[μάμμη] of natural origin (""mammy""); a grandmother"	g3125
g3126	mam-mo-nas'	μαμμωνᾶς	mammōnâs	[μαμμωνᾶς] of Chaldee origin (confidence, i.e. wealth, personified); mammonas, i.e. avarice (deified)	g3126
g3127	man-ah-ane'	Μαναήν	Manaḗn	[Μαναήν] of uncertain origin; Manaën, a Christian	g3127
g3120	mal-ak-os'	μαλακός	malakós	[μαλακός] of uncertain affinity; soft, i.e. fine (clothing); figuratively, a catamite	g3120
