Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g2336	thay'-kay	θήκη	thḗkē	[θήκη] from {{g5087}}; a receptacle, i.e. scabbard	g2336
g2337	thay-lad'-zo	θηλάζω	thēlázō	[θηλάζω] from θηλή (the nipple); to suckle, (by implication) to suck	g2337
g2334	theh-o-reh'-o	θεωρέω	theōréō	[θεωρέω] from a derivative of {{g2300}} (perhaps by addition of {{g3708}}); to be a spectator of, i.e. discern, (literally, figuratively (experience) or intensively (acknowledge)) Compare {{g3700}}.	g2334
g2335	theh-o-ree'-ah	θεωρία	theōría	[θεωρία] from the same as {{g2334}}; spectatorship, i.e. (concretely) a spectacle	g2335
g2332	thes-sal-on-ee'-kay	Θεσσαλονίκη	Thessaloníkē	[Θεσσαλονίκη] from Θεσσαλός (a Thessalian) and {{g3529}}; Thessalonice, a place in Asia Minor	g2332
g2333	thyoo-das'	Θευδᾶς	Theudâs	[Θευδᾶς] of uncertain origin; Theudas, an Israelite	g2333
g2330	ther'-os	θέρος	théros	[θέρος] from a primary θέρω (to heat); properly, heat, i.e. summer	g2330
g2331	thes-sal-on-ik-yoos'	Θεσσαλονικεύς	Thessalonikeús	[Θεσσαλονικεύς] from {{g2332}}; a Thessalonican, i.e. inhabitant of Thessalonice	g2331
g2338	thay'-loos	θῆλυς	thēlys	[θῆλυς] from the same as {{g2337}}; female	g2338
g2339	thay'-rah	θήρα	thḗra	[θήρα] from θήρ (a wild animal, as game); hunting, i.e. (figuratively) destruction	g2339
g2389	ee-an-nace'	Ἰαννῆς	Iannēs	[Ἰαννῆς] of Egyptian origin; Jannes, an Egyptian	g2389
g2388	ee-an-nah'	Ἰαννά	Ianná	[Ἰαννά] probably of Hebrew origin (compare {{h3238}}); Janna, an Israelite	g2388
g2383	ee-ah'-i-ros	Ἰάειρος	Iáeiros	[Ἰάειρος] of Hebrew origin ({{h2971}}); Jairus (i.e. Jair), an Israelite	g2383
g2382	tho'-rax	θώραξ	thṓrax	"[θώραξ] of uncertain affinity; the chest (""thorax""), i.e. (by implication) a corslet"	g2382
g2381	tho-mas'	Θωμᾶς	Thōmâs	[Θωμᾶς] of Chaldee origin (compare {{h8380}}); the twin; Thomas, a Christian	g2381
g2380	thoo'-o	θύω	thýō	[θύω] a primary verb; properly, to rush (breathe hard, blow, smoke), i.e. (by implication) to sacrifice (properly, by fire, but genitive case); by extension to immolate (slaughter for any purpose)	g2380
g2387	ee-am-brace'	Ἰαμβρῆς	Iambrēs	[Ἰαμβρῆς] of Egyptian origin; Jambres, an Egyptian	g2387
g2386	ee'-am-ah	ἴαμα	íama	[ἴαμα] from {{g2390}}; a cure (the effect)	g2386
g2385	ee-ak'-o-bos	Ἰάκωβος	Iákōbos	[Ἰάκωβος] the same as {{g2384}} Græcized; Jacobus, the name of three Israelites	g2385
