Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g1944	ep-ee-kat-ar'-at-os	ἐπικατάρατος	epikatáratos	[ἐπικατάρατος] from {{g1909}} and a derivative of {{g2672}}; imprecated, i.e. execrable	g1944
g1945	ep-ik'-i-mahee	ἐπίκειμαι	epíkeimai	[ἐπίκειμαι] from {{g1909}} and {{g2749}}; to rest upon (literally or figuratively)	g1945
g1946	ep-ee-koo'-ri-os	Ἐπικούρειος	Epikoúreios	[Ἐπικούρειος] from Ἐπίκουρος (compare {{g1947}}) (a noted philosopher); an Epicurean or follower of Epicurus	g1946
g1947	ep-ee-koo-ree'-ah	ἐπικουρία	epikouría	[ἐπικουρία] from a compound of {{g1909}} and a (prolonged) form of the base of {{g2877}} (in the sense of servant); assistance	g1947
g1940	ep-ee-kath-id'-zo	ἐπικαθίζω	epikathízō	[ἐπικαθίζω] from {{g1909}} and {{g2523}}; to seat upon	g1940
g1941	ep-ee-kal-eh'-om-ahee	ἐπικαλέομαι	epikaléomai	[ἐπικαλέομαι] middle voice from {{g1909}} and {{g2564}}; to entitle; by implication, to invoke (for aid, worship, testimony, decision, etc.)	g1941
g1942	ep-ee-kal'-oo-mah	ἐπικάλυμα	epikályma	[ἐπικάλυμα] from {{g1943}}; a covering, i.e. (figuratively) pretext	g1942
g1943	ep-ee-kal-oop'-to	ἐπικαλύπτω	epikalýptō	[ἐπικαλύπτω] from {{g1909}} and {{g2572}}; to conceal, i.e. (figuratively) forgive	g1943
g1948	ep-ee-kree'-no	ἐπικρίνω	epikrínō	[ἐπικρίνω] from {{g1909}} and {{g2919}}; to adjudge	g1948
g1949	ep-ee-lam-ban'-om-ahee	ἐπιλαμβάνομαι	epilambánomai	[ἐπιλαμβάνομαι] middle voice from {{g1909}} and {{g2983}}; to seize (for help, injury, attainment, or any other purpose; literally or figuratively)	g1949
g1931	ep-ee-doo'-o	ἐπιδύω	epidýō	[ἐπιδύω] from {{g1909}} and {{g1416}}; to set fully (as the sun)	g1931
g1930	ep-ee-dee-or-tho'-o	ἐπιδιορθόω	epidiorthóō	[ἐπιδιορθόω] from {{g1909}} and a derivative of {{g3717}}; to straighten further, i.e. (figuratively) arrange additionally	g1930
g1933	ep-ee-i-kace'	ἐπιεικής	epieikḗs	[ἐπιεικής] from {{g1909}} and {{g1503}}; appropriate, i.e. (by implication) mild	g1933
g1932	ep-ee-i'-ki-ah	ἐπιείκεια	epieíkeia	[ἐπιείκεια] from {{g1933}}; suitableness, i.e. (by implication) equity, mildness	g1932
g1935	ep-ee-than-at'-ee-os	ἐπιθανάτιος	epithanátios	[ἐπιθανάτιος] from {{g1909}} and {{g2288}}; doomed to death	g1935
g1934	ep-eed-zay-teh'-o	ἐπιζητέω	epizētéō	[ἐπιζητέω] from {{g1909}} and {{g2212}}; to search (inquire) for; intensively, to demand, to crave	g1934
g1937	ep-ee-thoo-meh'-o	ἐπιθυμέω	epithyméō	[ἐπιθυμέω] from {{g1909}} and {{g2372}}; to set the heart upon, i.e. long for (rightfully or otherwise)	g1937
g1936	ep-ith'-es-is	ἐπίθεσις	epíthesis	[ἐπίθεσις] from {{g2007}}; an imposition (of hands officially)	g1936
g1939	ep-ee-thoo-mee'-ah	ἐπιθυμία	epithymía	[ἐπιθυμία] from {{g1937}}; a longing (especially for what is forbidden)	g1939
g1938	ep-ee-thoo-may-tace'	ἐπιθυμητής	epithymētḗs	[ἐπιθυμητής] from {{g1937}}; a craver	g1938
g1997	ep-ee-soon-ag-o-gay'	ἐπισυναγωγή	episynagōgḗ	[ἐπισυναγωγή] from {{g1996}}; a complete collection; especially a Christian meeting (for worship)	g1997
g1996	ep-ee-soon-ag'-o	ἐπισυνάγω	episynágō	[ἐπισυνάγω] from {{g1909}} and {{g4863}}; to collect upon the same place	g1996
g1995	ep-is-trof-ay'	ἐπιστροφή	epistrophḗ	[ἐπιστροφή] from {{g1994}}; reversion, i.e. morally, revolution	g1995
g1994	ep-ee-stref'-o	ἐπιστρέφω	epistréphō	[ἐπιστρέφω] from {{g1909}} and {{g4762}}; to revert (literally, figuratively or morally)	g1994
g1993	ep-ee-stom-id'-zo	ἐπιστομίζω	epistomízō	[ἐπιστομίζω] from {{g1909}} and {{g4750}}; to put something over the mouth, i.e. (figuratively) to silence	g1993
g1992	ep-is-tol-ay'	ἐπιστολή	epistolḗ	[ἐπιστολή] from {{g1989}}; a written message	g1992
g1991	ep-ee-stay-rid'-zo	ἐπιστηρίζω	epistērízō	[ἐπιστηρίζω] from {{g1909}} and {{g4741}}; to support further, i.e. reestablish	g1991
g1990	ep-ee-stay'-mone	ἐπιστήμων	epistḗmōn	[ἐπιστήμων] from {{g1987}}; intelligent	g1990
g1999	ep-ee-soo'-stas-is	ἐπισύστασις	episýstasis	[ἐπισύστασις] from the middle voice of a compound of {{g1909}} and {{g4921}}; a conspiracy, i.e. concourse (riotous or friendly)	g1999
g1998	ep-ee-soon-trekh'-o	ἐπισυντρέχω	episyntréchō	[ἐπισυντρέχω] from {{g1909}} and {{g4936}}; to hasten together upon one place (or a particular occasion)	g1998
g1922	ep-ig'-no-sis	ἐπίγνωσις	epígnōsis	[ἐπίγνωσις] from {{g1921}}; recognition, i.e. (by implication) full discernment, acknowledgement	g1922
g1923	ep-ig-raf-ay'	ἐπιγραφή	epigraphḗ	[ἐπιγραφή] from {{g1924}}; an inscription	g1923
g1920	ep-ig-in'-om-ahee	ἐπιγίνομαι	epigínomai	[ἐπιγίνομαι] from {{g1909}} and {{g1096}}; to arrive upon, i.e. spring up (as a wind)	g1920
g1921	ep-ig-in-oce'-ko	ἐπιγινώσκω	epiginṓskō	[ἐπιγινώσκω] from {{g1909}} and {{g1097}}; to know upon some mark, i.e. recognize; by implication, to become fully acquainted with, to acknowledge	g1921
g1926	ep-ee-dekh'-om-ahee	ἐπιδέχομαι	epidéchomai	[ἐπιδέχομαι] from {{g1909}} and {{g1209}}; to admit (as a guest or (figuratively) teacher)	g1926
g1927	ep-ee-day-meh'-o	ἐπιδημέω	epidēméō	[ἐπιδημέω] from a compound of {{g1909}} and {{g1218}}; to make oneself at home, i.e. (by extension) to reside (in a foreign country)	g1927
g1924	ep-ee-graf'-o	ἐπιγράφω	epigráphō	[ἐπιγράφω] from {{g1909}} and {{g1125}}; to inscribe (physically or mentally)	g1924
