Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g5469	khal-ee-nos'	χαλινός	chalinós	[χαλινός] from {{g5465}}; a curb or head-stall (as curbing the spirit)	g5469
g5468	khal-in-ag-ogue-eh'-o	χαλιναγωγέω	chalinagōgéō	[χαλιναγωγέω] from a compound of {{g5469}} and the reduplicated form of {{g71}}; to be a bit-leader, i.e. to curb (figuratively)	g5468
g5463	khah'-ee-ro	χαίρω	chaírō	"[χαίρω] a primary verb; to be ""cheer""ful, i.e. calmly happy or well-off; impersonally, especially as salutation (on meeting or parting), be well"	g5463
g5462	fo-tis-mos'	φωτισμός	phōtismós	[φωτισμός] from {{g5461}}; illumination (figuratively)	g5462
g5461	fo-tid'-zo	φωτίζω	phōtízō	[φωτίζω] from {{g5457}}; to shed rays, i.e. to shine or (transitively) to brighten up (literally or figuratively)	g5461
g5460	fo-ti-nos'	φωτεινός	phōteinós	[φωτεινός] from {{g5457}}; lustrous, i.e. transparent or well-illuminated (figuratively)	g5460
g5467	khal-ep-os'	χαλεπός	chalepós	[χαλεπός] perhaps from {{g5465}} through the idea of reducing the strength; difficult, i.e. dangerous, or (by implication) furious	g5467
g5466	khal-dah'-yos	Χαλδαῖος	Chaldaîos	[Χαλδαῖος] probably of Hebrew or ({{h3778}}); a Chaldæan (i.e. Kasdi), or native or the region of the lower Euphrates	g5466
g5465	khal-ah'-o	χαλάω	chaláō	[χαλάω] from the base of {{g5490}}; to lower (as into a void)	g5465
g5464	khal'-ad-zah	χάλαζα	chálaza	[χάλαζα] probably from {{g5465}}; hail	g5464
g5500	khi-rot-on-eh'-o	χειροτονέω	cheirotonéō	[χειροτονέω] from a comparative of {{g5495}} and τείνω (to stretch); to be a hand-reacher or voter (by raising the hand), i.e. (generally) to select or appoint	g5500
g5489	khar'-tace	χάρτης	chártēs	"[χάρτης] from the same as {{g5482}}; a sheet (""chart"") of writing-material (as to be scribbled over)"	g5489
g5488	khar-hran'	Χαῤῥάν	Charrhán	[Χαῤῥάν] of Hebrew origin ({{h2771}}); Charrhan (i.e. Charan), a place in Mesopotamia	g5488
g5481	khar-ak-tare'	χαρακτήρ	charaktḗr	"[χαρακτήρ] from the same as {{g5482}}; a graver (the tool or the person), i.e. (by implication) engraving ((""character""), the figure stamped, i.e. an exact copy or (figuratively) representation)"	g5481
g5480	khar'-ag-mah	χάραγμα	cháragma	[χάραγμα] from the same as {{g5482}}; a scratch or etching, i.e. stamp (as a badge of servitude), or sculptured figure (statue)	g5480
g5483	khar-id'-zom-ahee	χαρίζομαι	charízomai	[χαρίζομαι] middle voice from {{g5485}}; to grant as a favor, i.e. gratuitously, in kindness, pardon or rescue	g5483
g5482	khar'-ax	χάραξ	chárax	[χάραξ] from χαράσσω (to sharpen to a point; akin to {{g1125}} through the idea of scratching); a stake, i.e. (by implication) a palisade or rampart (military mound for circumvallation in a siege)	g5482
g5485	khar'-ece	χάρις	cháris	[χάρις] from {{g5463}}; graciousness (as gratifying), of manner or act (abstract or concrete; literal, figurative or spiritual; especially the divine influence upon the heart, and its reflection in the life; including gratitude)	g5485
g5484	khar'-in	χάριν	chárin	[χάριν] accusative case of {{g5485}} as preposition; through favor of, i.e. on account of	g5484
g5487	khar-ee-to'-o	χαριτόω	charitóō	[χαριτόω] from {{g5485}}; to grace, i.e. indue with special honor	g5487
g5486	khar'-is-mah	χάρισμα	chárisma	[χάρισμα] from {{g5483}}; a (divine) gratuity, i.e. deliverance (from danger or passion); (specially), a (spiritual) endowment, i.e. (subjectively) religious qualification, or (objectively) miraculous faculty	g5486
g5474	khal-kol-ib'-an-on	χαλκολίβανον	chalkolíbanon	[χαλκολίβανον] neuter of a compound of {{g5475}} and {{g3030}} (in the implied mean of whiteness or brilliancy); burnished copper, an alloy of copper (or gold) and silver having a brilliant lustre	g5474
g5475	khal-kos'	χαλκός	chalkós	[χαλκός] perhaps from {{g5465}} through the idea of hollowing out as a vessel (this metal being chiefly used for that purpose); copper (the substance, or some implement or coin made of it)	g5475
g5476	kham-ah'-ee	χαμαί	chamaí	[χαμαί] adverb perhaps from the base of {{g5490}} through the idea of a fissure in the soil; earthward, i.e. prostrate	g5476
g5477	khan-ah-an'	Χαναάν	Chanaán	[Χαναάν] of Hebrew origin ({{h3667}}); Chanaan (i.e. Kenaan), the early name of Palestine	g5477
g5470	khal'-keh-os	χάλκεος	chálkeos	[χάλκεος] from {{g5475}}; coppery	g5470
g5471	khalk-yooce'	χαλκεύς	chalkeús	[χαλκεύς] from {{g5475}}; a copper-worker or brazier	g5471
g5472	khal-kay-dohn'	χαλκηδών	chalkēdṓn	"[χαλκηδών] from {{g5475}} and perhaps {{g1491}}; copper-like, i.e. ""chalcedony"""	g5472
g5473	khal-kee'-on	χαλκίον	chalkíon	[χαλκίον] diminutive from {{g5475}}; a copper dish	g5473
g5478	khan-ah-an-ah'-yos	Χανααναῖος	Chanaanaîos	[Χανααναῖος] from {{g5477}}; a Chanaanæan (i.e. Kenaanite), or native of gentile Palestine	g5478
g5479	khar-ah'	χαρά	chará	[χαρά] from {{g5463}}; cheerfulness, i.e. calm delight	g5479
g5498	khi-rog'-raf-on	χειρόγραφον	cheirógraphon	"[χειρόγραφον] neuter of a compound of {{g5495}} and {{g1125}}; something hand-written (""chirograph""), i.e. a manuscript (specially, a legal document or bond (figuratively))"	g5498
g5499	khi-rop-oy'-ay-tos	χειροποίητος	cheiropoíētos	[χειροποίητος] from {{g5495}} and a derivative of {{g4160}}; manufactured, i.e. of human construction	g5499
g5492	khi-mad'-zo	χειμάζω	cheimázō	[χειμάζω] from the same as {{g5494}}; to storm, i.e. (passively) to labor under a gale	g5492
g5493	khi'-mar-hros	χείμαῤῥος	cheímarrhos	[χείμαῤῥος] from the base of {{g5494}} and {{g4482}}; a storm-runlet, i.e. winter-torrent	g5493
g5490	khas'-mah	χάσμα	chásma	"[χάσμα] from a form of an obsolete primary χάω (to ""gape"" or ""yawn""); a ""chasm"" or vacancy (impassable interval)"	g5490
g5491	khi'-los	χεῖλος	cheîlos	[χεῖλος] from a form of the same as {{g5490}}; a lip (as a pouring place); figuratively, a margin (of water)	g5491
g5496	khi-rag-ogue-eh'-o	χειραγωγέω	cheiragōgéō	[χειραγωγέω] from {{g5497}}; to be a hand-leader, i.e. to guide (a blind person)	g5496
