Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g1548	ek-gam-is'-ko	ἐκγαμίσκω	ekgamískō	[ἐκγαμίσκω] from {{g1537}} and {{g1061}}; the same as 1547	g1548
g1549	ek'-gon-on	ἔκγονον	ékgonon	[ἔκγονον] neuter of a derivative of a compound of {{g1537}} and {{g1096}}; a descendant, i.e. (specially) grandchild	g1549
g1540	hek-at-on'	ἑκατόν	hekatón	[ἑκατόν] of uncertain affinity; a hundred	g1540
g1541	hek-at-on-tah-et'-ace	ἑκατονταέτης	hekatontaétēs	[ἑκατονταέτης] from {{g1540}} and {{g2094}}; centenarian	g1541
g1542	hek-at-on-ta-plah-sec'-own	ἑκατονταπλασίων	hekatontaplasíōn	[ἑκατονταπλασίων] from {{g1540}} and a presumed derivative of {{g4111}}; a hundred times	g1542
g1543	hek-at-on-tar'-khace	ἑκατοντάρχης	hekatontárchēs	[ἑκατοντάρχης]   or ἑκατόνταρχοςfrom {{g1540}} and {{g757}}; the captain of one hundred men	g1543
g1544	ek-bal'-lo	ἐκβάλλω	ekbállō	[ἐκβάλλω] from {{g1537}} and {{g906}}; to eject (literally or figuratively)	g1544
g1545	ek'-bas-is	ἔκβασις	ékbasis	[ἔκβασις] from a compound of {{g1537}} and the base of {{g939}} (meaning to go out); an exit (literally or figuratively)	g1545
g1546	ek-bol-ay'	ἐκβολή	ekbolḗ	[ἐκβολή] from {{g1544}}; ejection, i.e. (specially) a throwing overboard of the cargo	g1546
g1547	ek-gam-id'-zo	ἐκγαμίζω	ekgamízō	[ἐκγαμίζω] from {{g1537}} and a form of {{g1061}} (compare {{g1548}}); to marry off a daughter	g1547
g1539	hek-as'-tot-eh	ἑκάστοτε	hekástote	[ἑκάστοτε] as if from {{g1538}} and {{g5119}}; at every time	g1539
g1538	hek'-as-tos	ἕκαστος	hékastos	[ἕκαστος] as if a superlative of ἕκας (afar); each or every	g1538
g1535	i'-teh	εἴτε	eíte	[εἴτε] from {{g1487}} and {{g5037}}; if too	g1535
g1534	i'-tah	εἶτα	eîta	[εἶτα] of uncertain affinity; a particle of succession (in time or logical enumeration), then, moreover See also {{g1899}}.	g1534
g1537	ek	ἐκ	ek	[ἐκ]   or ἐξa primary preposition denoting origin (the point whence action or motion proceeds), from, out (of place, time, or cause; literal or figurative; direct or remote) Often used in composition, with the same general import; often of completion.	g1537
g1536	i tis	εἴ τις	eí tis	[εἴ τις] from {{g1487}} and {{g5100}}; if any	g1536
