Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h4236	makh-az-eh'	מַחֲזֶה	machăzeh	from {{h2372}}; a vision; vision.	h4236
h4237	mekh-ez-aw'	מֶחֱזָה	mechĕzâh	from {{h2372}}; a window; light.	h4237
h4234	maw-khole'	מָחוֹל	mâchôwl	from {{h2342}}; a (round) dance; dance(-cing).	h4234
h4235	maw-khole'	מָחוֹל	Mâchôwl	the same as {{h4234}}; dancing; Machol, an Israelite; Mahol.	h4235
h4232	mekh-oo-yaw-ale'	מְחוּיָאֵל	Mᵉchûwyâʼêl	or מְחִיּיָאֵל; from {{h4229}} and {{h410}}; smitten of God; Mechujael or Mechijael, an antediluvian patriarch; Mehujael.	h4232
h4233	makh-av-eem'	מַחֲוִים	Machăvîym	apparently a patrial, but from an unknown place (in the plural only for a singular); a Machavite or inhabitant of some place named Machaveh; Mahavite.	h4233
h4230	mekk-oo-gaw'	מְחוּגָה	mᵉchûwgâh	from {{h2328}}; an instrument for marking a circle, i.e. compasses; compass.	h4230
h4231	maw-khoze'	מָחוֹז	mâchôwz	from an unused root meaning to enclose; a harbor (as shut in by the shore); haven.	h4231
h4238	makh-az-ee-oth'	מַחֲזִיאוֹת	Machăzîyʼôwth	feminine plural from {{h2372}}; visions; Machazioth, an Israelite; Mahazioth.	h4238
h4239	mekh-ee'	מְחִי	mᵉchîy	from {{h4229}}; a stroke, i.e. battering-ram; engines.	h4239
h4289	makh-taw'	מַחְתָּה	machtâh	the same as {{h4288}} in the sense of removal; a pan for live coals; censer, firepan, snuffdish.	h4289
h4288	mekh-it-taw'	מְחִתָּה	mᵉchittâh	from {{h2846}}; properly, a dissolution; concretely, a ruin, or (abstractly) consternation; destruction, dismaying, ruin, terror.	h4288
h4283	mokh-or-awth'	מׇחֳרָת	mochŏrâth	or מׇחֳרָתָם; (1 Samuel 30:17), feminine from the same as {{h4279}}; the morrow or (adverbially) tomorrow; morrow, next day.	h4283
h4282	makh-ar-eh'-sheth	מַחֲרֶשֶׁת	machăresheth	from {{h2790}}; probably a hoe; share.	h4282
h4281	makh-ar-ay-shaw'	מַחֲרֵשָׁה	machărêshâh	from {{h2790}}; probably a pick-axe; mattock.	h4281
h4280	makh-ar-aw-aw'	מַחֲרָאָה	machărâʼâh	from the same as {{h2716}}; a sink; draught house.	h4280
h4287	makh'-ath	מַחַת	Machath	probably from {{h4229}}; erasure; Machath, the name of two Israelites; Mahath.	h4287
h4286	makh-sofe'	מַחְשֹׂף	machsôph	from {{h2834}}; a peeling; made appear.	h4286
h4285	makh-shawk'	מַחְשָׁךְ	machshâk	from {{h2821}}; darkness; concretely, a dark place; dark(-ness, place).	h4285
h4284	makh-ash-aw-baw'	מַחֲשָׁבָה	machăshâbâh	or מַחֲשֶׁבֶת; from {{h2803}}; a contrivance, i.e. (concretely) a texture, machine, or (abstractly) intention, plan (whether bad, a plot; or good, advice); cunning (work), curious work, device(-sed), imagination, invented, means, purpose, thought.	h4284
h4203	maw-zone'	מָזוֹן	mâzôwn	(Aramaic) corresponding to {{h4202}}; meat.	h4203
h4202	maw-zone'	מָזוֹן	mâzôwn	from {{h2109}}; food; meat, victual.	h4202
h4201	mez-oo-zaw'	מְזוּזָה	mᵉzûwzâh	or מְזֻזָה; from the same as {{h2123}}; a door-post (as prominent); (door, side) post.	h4201
h4207	maz-layg'	מַזְלֵג	mazlêg	or (feminine) מִזְלָגָה; from an unused root meaning to draw up; a fork; fleshhook.	h4207
h4206	maw-zee'-akh	מָזִיחַ	mâzîyach	or מֵזַח; from {{h2118}}; a belt (as movable); girdle, strength.	h4206
h4205	maw-zore'	מָזוֹר	mâzôwr	or מָזֹר; from {{h2115}} in the sense of binding up; a bandage, i.e. remedy; hence, a sore (as needing a compress); bound up, wound.	h4205
h4204	maw-zore'	מָזוֹר	mâzôwr	from {{h2114}} in the sense of turning aside from truth; treachery, i.e. a plot; wound.	h4204
h4209	mez-im-maw'	מְזִמָּה	mᵉzimmâh	from {{h2161}}; a plan, usually evil (machination), sometimes good (sagacity); (wicked) device, discretion, intent, witty invention, lewdness, mischievous (device), thought, wickedly.	h4209
h4208	maz-zaw-law'	מַזָּלָה	mazzâlâh	apparently from {{h5140}} in the sense of raining; a constellation, i.e. Zodiacal sign (perhaps as affecting the weather); planet. Compare {{h4216}}.	h4208
h4294	mat-teh'	מַטֶּה	maṭṭeh	or (feminine) מַטָּה; from {{h5186}}; a branch (as extending); figuratively, a tribe; also a rod, whether for chastising (figuratively, correction), ruling (a sceptre), throwing (a lance), or walking (a staff; figuratively, a support of life, e.g. bread); rod, staff, tribe.	h4294
h4295	mat'-taw	מַטָּה	maṭṭâh	from {{h5786}} with directive enclitic appended; downward, below or beneath; often adverbially with or without prefixes; beneath, down(-ward), less, very low, under(-neath).	h4295
h4296	mit-taw'	מִטָּה	miṭṭâh	from {{h5186}}; a bed (as extended) for sleeping or eating; by analogy, a sofa, litter or bier; bed(-chamber), bier.	h4296
h4297	moot-teh'	מֻטֶּה	muṭṭeh	from {{h5186}}; a stretching, i.e. distortion (figuratively, iniquity); perverseness.	h4297
h4290	makh-teh'-reth	מַחְתֶּרֶת	machtereth	from {{h2864}}; a burglary; figuratively, unexpected examination; breaking up, secret search.	h4290
