Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h7118	kets-awth'	קְצָת	qᵉtsâth	(Aramaic) corresponding to {{h7117}}; end, partly.	h7118
h7119	kar	קַר	qar	contracted from an unused root meaning to chill; cool; figuratively, quiet; cold, excellent (from the margin).	h7119
h7112	kaw-tsats'	קָצַץ	qâtsats	a primitive root; to chop off (literally or figuratively); cut (asunder, in pieces, in sunder, off), × utmost.	h7112
h7113	kets-ats'	קְצַץ	qᵉtsats	(Aramaic) corresponding to {{h7112}}; cut off.	h7113
h7110	keh'-tsef	קֶצֶף	qetseph	from {{h7107}}; a splinter (as chipped off); figuratively, rage or strife; foam, indignation, × sore, wrath.	h7110
h7111	kets-aw-faw'	קְצָפָה	qᵉtsâphâh	from {{h7107}}; a fragment; bark(-ed).	h7111
h7116	kaw-tsare'	קָצֵר	qâtsêr	from {{h7114}}; short (whether in size, number, life, strength or temper); few, hasty, small, soon.	h7116
h7117	kets-awth'	קְצָת	qᵉtsâth	from {{h7096}}; a termination (literally or figuratively); also (by implication) a portion; adverbially (with prepositional prefix) after; end, part, × some.	h7117
h7114	kaw-tsar'	קָצַר	qâtsar	a primitive root; to dock off, i.e. curtail (transitive or intransitive, literal or figurative); especially to harvest (grass or grain); × at all, cut down, much discouraged, grieve, harvestman, lothe, mourn, reap(-er), (be, wax) short(-en, -er), straiten, trouble, vex.	h7114
h7115	ko'-tser	קֹצֶר	qôtser	from {{h7114}}; shortness (of spirit), i.e. impatience; anguish.	h7115
h7181	kaw-shab'	קָשַׁב	qâshab	a primitive root; to prick up the ears, i.e. hearken; attend, (cause to) hear(-ken), give heed, incline, mark (well), regard.	h7181
h7180	kish-shoo'	קִשֻּׁא	qishshuʼ	from an unused root (meaning to be hard); a cucumber (from the difficulty of digestion); cucumber.	h7180
h7183	kash-shawb'	קַשָּׁב	qashshâb	or קַשֻּׁב; from {{h7181}}; hearkening; attent(-ive).	h7183
h7182	keh'-sheb	קֶשֶׁב	qesheb	from {{h7181}}; a hearkening; × diligently, hearing, much heed, that regarded.	h7182
h7185	kaw-shaw'	קָשָׁה	qâshâh	a primitive root; properly, to be dense, i.e. tough or severe (in various applications); be cruel, be fiercer, make grievous, be ((ask a), be in, have, seem, would) hard(-en, (labour), -ly, thing), be sore, (be, make) stiff(-en, (-necked)).	h7185
h7184	kaw-saw'	קָשָׂה	qâsâh	or קַשְׂוָה; from an unused root meaning to be round; a jug (from its shape); cover, cup.	h7184
h7187	kesh-ote'	קְשׁוֹט	qᵉshôwṭ	(Aramaic) or קשֹׁט; (Aramaic), corresponding to {{h7189}}; fidelity; truth.	h7187
h7186	kaw-sheh'	קָשֶׁה	qâsheh	from {{h7185}}; severe (in various applications); churlish, cruel, grievous, hard((-hearted), thing), heavy,   impudent, obstinate, prevailed, rough(-ly), sore, sorrowful, stiff(necked), stubborn,   in trouble.	h7186
h7189	ko'-shet	קֹשֶׁט	qôsheṭ	or קֹשְׁטְ; from an unused root meaning to balance; equity (as evenly weighed), i.e. reality; truth.	h7189
h7188	kaw-shakh'	קָשַׁח	qâshach	a primitive root; to be (causatively, make) unfeeling; harden.	h7188
h7127	ker-abe'	קְרֵב	qᵉrêb	(Aramaic) corresponding to {{h7126}}; approach, come (near, nigh), draw near.	h7127
