Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h5938	aw-laze'	עָלֵז	ʻâlêz	from {{h5937}}; exultant; that rejoiceth.	h5938
h5939	al-aw-taw'	עֲלָטָה	ʻălâṭâh	feminine from an unused root meaning to cover; dusk; dark, twilight.	h5939
h5936	al-oo-kaw'	עֲלוּקָה	ʻălûwqâh	feminine passive participle of an unused root meaning to suck; the leech; horse-leech.	h5936
h5937	aw-laz'	עָלַז	ʻâlaz	a primitive root; to jump for joy, i.e. exult; be joyful, rejoice, triumph.	h5937
h5934	aw-loom'	עָלוּם	ʻâlûwm	passive participle of {{h5956}} in the denominative sense of {{h5958}}; (only in plural as abstract) adolescence; figuratively, vigor; youth.	h5934
h5935	al-vawn'	עַלְוָן	ʻAlvân	or עַלְיָן; from {{h5927}}; lofty; Alvan or Aljan, an Idumaean; Alian, Alvan.	h5935
h5932	al-vaw'	עַלְוָה	ʻalvâh	for {{h5766}}; moral perverseness; iniquity.	h5932
h5933	al-vaw'	עַלְוָה	ʻAlvâh	or עַליָה; the same as {{h5932}}; Alvah or Aljah, an Idumaean; Aliah, Alvah.	h5933
h5930	o-law'	עֹלָה	ʻôlâh	or עוֹלָה; feminine active participle of {{h5927}}; a step or (collectively, stairs, as ascending); usually a holocaust (as going up in smoke); ascent, burnt offering (sacrifice), go up to. See also {{h5766}}.	h5930
h5931	il-law'	עִלָּה	ʻillâh	(Aramaic) feminine from a root corresponding to {{h5927}}; a pretext (as arising artificially); occasion.	h5931
h5909	ak-bawr'	עַכְבָּר	ʻakbâr	probably from the same as {{h5908}} in the secondary sense of attacking; a mouse (as nibbling); mouse.	h5909
h5908	ak-kaw-beesh'	עַכָּבִישׁ	ʻakkâbîysh	probably from an unused root in the literal sense of entangling; a spider (as weaving a network); spider.	h5908
h5903	ay-rome'	עֵירֹם	ʻêyrôm	or עֵרֹם; from {{h6191}}; nudity; naked(-ness).	h5903
h5902	ee-rawm'	עִירָם	ʻÎyrâm	from {{h5892}}; city-wise; Iram, an Idumaean; Iram.	h5902
h5901	ee-ree'	עִירִי	ʻÎyrîy	from {{h5892}}; urbane; Iri, an Israelite; Iri.	h5901
h5907	ak-bore'	עַכְבּוֹר	ʻAkbôwr	probably for {{h5909}}; Akbor, the name of an Idumaean and of two Israelites; Achbor.	h5907
h5906	ah'-yish	עַיִשׁ	ʻAyish	or עָשׁ; from {{h5789}}; the constellation of the Great Bear (perhaps from its migration through the heavens); Arcturus.	h5906
h5905	eer sheh'-mesh	עִיר שֶׁמֶשׁ	ʻÎyr Shemesh	from {{h5892}} and {{h8121}}; city of the sun; Ir-Shemesh, a place in Palestine; Irshemesh.	h5905
h5904	eer naw-khawsh'	עִיר נָחָשׁ	ʻÎyr Nâchâsh	from {{h5892}} and {{h5175}}; city of a serpent; Ir-Nachash, a place in Palestine; Irnahash.	h5904
h5983	am-mone'	עַמּוֹן	ʻAmmôwn	from {{h5971}}; tribal, i.e. inbred; Ammon, a son of Lot; also his posterity and their country; Ammon, Ammonites.	h5983
h5982	am-mood'	עַמּוּד	ʻammûwd	or עַמֻּד; from {{h5975}}; a column (as standing); also a stand, i.e. platform; × apiece, pillar.	h5982
h5981	oom-maw'	עֻמָּה	ʻUmmâh	the same as {{h5980}}; association; Ummah, a place in Palestine; Ummah.	h5981
h5980	oom-maw'	עֻמָּה	ʻummâh	from {{h6004}}; conjunction, i.e. society; mostly adverb or preposition (with prepositional prefix), near, beside, along with; (over) against, at, beside, hard by, in points.	h5980
h5987	aw-moke'	עָמוֹק	ʻÂmôwq	from {{h6009}}; deep; Amok, an Israelite; Amok.	h5987
h5986	aw-moce'	עָמוֹס	ʻÂmôwç	from {{h6006}}; burdensome; Amos, an Israelite prophet; Amos.	h5986
h5985	am-mo-neeth'	עַמּוֹנִית	ʻAmmôwnîyth	feminine of {{h5984}}; an Ammonitess; Ammonite(-ss).	h5985
h5984	am-mo-nee'	עַמּוֹנִי	ʻAmmôwnîy	patronymically from {{h5983}}; an Ammonite or (the adjective) Ammonitish; Ammonite(-s).	h5984
h5989	am-mee-hood'	עַמִּיהוּד	ʻAmmîyhûwd	from {{h5971}} and {{h1935}}; people of splendor; Ammihud, the name of three Israelites; Ammihud.	h5989
h5988	am-mee-ale'	עַמִּיאֵל	ʻAmmîyʼêl	from {{h5971}} and {{h410}}; people of God; Ammiel, the name of three or four Israelites; Ammiel.	h5988
h5998	aw-mal'	עָמַל	ʻâmal	a primitive root; to toil, i.e. work severely and with irksomeness; (take) labour (in).	h5998
h5999	aw-mawl'	עָמָל	ʻâmâl	from {{h5998}}; toil, i.e. wearing effort; hence, worry, whether of body or mind; grievance(-vousness), iniquity, labour, mischief, miserable(-sery), pain(-ful), perverseness, sorrow, toil, travail, trouble, wearisome, wickedness.	h5999
h5994	am-eek'	עֲמִיק	ʻămîyq	(Aramaic) corresponding to {{h6012}}; profound, i.e. unsearchable; deep.	h5994
h5995	aw-meer'	עָמִיר	ʻâmîyr	from {{h6014}}; a bunch of grain; handful, sheaf.	h5995
h5996	am-mee-shad-dah'ee	עַמִּישַׁדַּי	ʻAmmîyshadday	from {{h5971}} and {{h7706}}; people of (the) Almighty; Ammishaddai, an Israelite; Ammishaddai.	h5996
h5997	aw-meeth'	עָמִית	ʻâmîyth	from a primitive root meaning to associate; companionship; hence (concretely) a comrade or kindred man; another, fellow, neighbour.	h5997
h5990	am-mee-zaw-bawd'	עַמִּיזָבָד	ʻAmmîyzâbâd	from {{h5971}} and {{h2064}}; people of endowment; Ammizabad, an Israelite; Ammizabad.	h5990
