Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h8058	shaw-mat'	שָׁמַט	shâmaṭ	a primitive root; to fling down; incipiently to jostle; figuratively, to let alone, desist, remit; discontinue, overthrow, release, let rest, shake, stumble, throw down.	h8058
h8059	shem-it-taw'	שְׁמִטָּה	shᵉmiṭṭâh	from {{h8058}}; remission (of debt) or suspension of labor); release.	h8059
h8052	shem-oo-aw'	שְׁמוּעָה	shᵉmûwʻâh	feminine passive participle of {{h8074}}; something heard, i.e. an announcement; bruit, doctrine, fame, mentioned, news, report, rumor, tidings.	h8052
h8053	shaw-moor'	שָׁמוּר	Shâmûwr	passive participle of {{h8103}}; observed; Shamur, an Israelite; Shamir (from the margin).	h8053
h8050	sehm-oo-ale'	שְׁמוּאֵל	Shᵉmûwʼêl	from the passive participle of {{h8085}} and {{h410}}; heard of God; Shemuël, the name of three Israelites; Samuel, Shemuel.	h8050
h8051	sham-moo'-ah	שַׁמּוּעַ	Shammûwaʻ	from {{h8074}}; renowned; Shammua, the name of four Israelites; Shammua, Shammuah.	h8051
h8056	saw-may'-akh	שָׂמֵחַ	sâmêach	from {{h8055}}; blithe or gleeful; (be) glad, joyful, (making) merry((-hearted), -ily), rejoice(-ing).	h8056
h8057	sim-khaw'	שִׂמְחָה	simchâh	from {{h8056}}; blithesomeness or glee, (religious or festival); × exceeding(-ly), gladness, joy(-fulness), mirth, pleasure, rejoice(-ing).	h8057
h8054	sham-moth'	שַׁמּוֹת	Shammôwth	plural of {{h8047}}; ruins; Shammoth, an Israelite; Shamoth.	h8054
h8055	saw-makh'	שָׂמַח	sâmach	a primitive root; probably to brighten up, i.e. (figuratively) be (causatively, make) blithe or gleesome; cheer up, be (make) glad, (have, make) joy(-ful), be (make) merry, (cause to, make to) rejoice, × very.	h8055
h8067	shem-ee-neeth'	שְׁמִינִית	shᵉmîynîyth	feminine of {{h8066}}; probably an eight-stringed lyre; Sheminith.	h8067
h8066	shem-ee-nee'	שְׁמִינִי	shᵉmîynîy	from {{h8083}}; eight; eight.	h8066
h8065	shaw-mah'-yin	שָׁמַיִן	shâmayin	(Aramaic) corresponding to {{h8064}}; heaven.	h8065
h8064	shaw-mah'-yim	שָׁמַיִם	shâmayim	dual of an unused singular שָׁמֶה; from an unused root meaning to be lofty; the sky (as aloft; the dual perhaps alluding to the visible arch in which the clouds move, as well as to the higher ether where the celestial bodies revolve); air, × astrologer, heaven(-s).	h8064
h8063	sem-ee-kaw'	שְׂמִיכָה	sᵉmîykâh	from {{h5564}}; a run (as sustaining the Oriental sitter); mantle.	h8063
h8062	shem-ee-daw-ee'	שְׁמִידָעִי	Shᵉmîydâʻîy	patronymically from {{h8061}}; a Shemidaite (collectively) or descendants of Shemida; Shemidaites.	h8062
h8061	shem-ee-daw'	שְׁמִידָע	Shᵉmîydâʻ	apparently from {{h8034}} and {{h3045}}; name of knowing; Shemida, an Israelite; Shemida, Shemidah.	h8061
h8060	sham-mah'-ee	שַׁמַּי	Shammay	from {{h8073}}; destructive; Shammai, the name of three Israelites; Shammai.	h8060
h8069	shaw-meer'	שָׁמִיר	Shâmîyr	the same as {{h8068}}; Shamir, the name of two places in Palestine; Shamir. Compare {{h8053}}.	h8069
h8068	shaw-meer'	שָׁמִיר	shâmîyr	from {{h8104}} in the original sense of pricking; a thorn; also (from its keenness for scratching) a gem, probably the diamond; adamant (stone), brier, diamond.	h8068
