Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h8603	to'-fel	תֹּפֶל	Tôphel	from the same as {{h8602}}; quagmire; Tophel, a place near the Desert; Tophel.	h8603
h8602	taw-fale'	תָּפֵל	tâphêl	from an unused root meaning to smear; plaster (as gummy) or slime; (figuratively) frivolity; foolish things, unsavoury, untempered.	h8602
h8601	too-feen'	תֻּפִין	tuphîyn	from {{h644}}; cookery, i.e. (concretely) a cake; baked piece.	h8601
h8626	taw-kan'	תָּקַן	tâqan	a primitive root; to equalize, i.e. straighten (intransitive or transitive); figuratively, to compose; set in order, make straight.	h8626
h8607	tif-sakh'	תִּפְסַח	Tiphçach	from {{h6452}}; ford; Tiphsach, a place in Mesopotamia; Tipsah.	h8607
h8606	tif-leh'-tseth	תִּפְלֶצֶת	tiphletseth	from {{h6426}}; fearfulness; terrible.	h8606
h8605	tef-il-law'	תְּפִלָּה	tᵉphillâh	from {{h6419}}; intercession, supplication; by implication, a hymn; prayer.	h8605
h8604	tif-law'	תִּפְלָה	tiphlâh	from the same as {{h8602}}; frivolity; folly, foolishly.	h8604
h8661	tar-tawn'	תַּרְתָּן	Tartân	of foreign derivation; Tartan, an Assyrian; Tartan.	h8661
h8660	teer-shaw-thaw'	תִּרְשָׁתָא	Tirshâthâʼ	of foreign derivation; the title of a Persian deputy or governor; Tirshatha.	h8660
h8609	taw-far'	תָּפַר	tâphar	a primitive root; to sew; (women that) sew (together).	h8609
h8608	taw-faf'	תָּפַף	tâphaph	a primitive root; to drum, i.e. play (as) on the tambourine; taber, play with timbrels.	h8608
h8629	tay-kah'	תֵּקַע	têqaʻ	from {{h8628}}; a blast of a trumpet; sound.	h8629
h8627	tek-an'	תְּקַן	tᵉqan	(Aramaic) corresponding to {{h8626}}; to straighten up, i.e. confirm; establish.	h8627
h8667	tes-oo-meth'	תְּשׂוּמֶת	tᵉsûwmeth	from {{h7760}}; a deposit, i.e. pledging; fellowship.	h8667
h8666	tesh-oo-baw'	תְּשׁוּבָה	tᵉshûwbâh	or תְּשֻׁבָה; from {{h7725}}; a recurrence (of time or place); a reply (as returned); answer, be expired, return.	h8666
h8621	tek-o-ee'	תְּקוֹעִי	Tᵉqôwʻîy	or תְּקֹעִי; patronymically from {{h8620}}; a Tekoite or inhabitant of Tekoah; Tekoite.	h8621
h8620	tek-o'-ah	תְּקוֹעַ	Tᵉqôwaʻ	a form of {{h8619}}; Tekoa, a place in Palestine; Tekoa, Tekoah.	h8620
h8668	tesh-oo-aw'	תְּשׁוּעָה	tᵉshûwʻâh	or תְּשֻׁעָה; from {{h7768}} in the sense of {{h3467}}; rescue (literal or figurative, persons, national or spiritual); deliverance, help, safety, salvation, victory.	h8668
h8623	tak-keef'	תַּקִּיף	taqqîyph	from {{h8630}}; powerful; mightier.	h8623
h8673	tish-eem'	תִּשְׁעִים	tishʻîym	multiple from {{h8672}}; ninety; ninety.	h8673
h8657	teh'-resh	תֶּרֶשׁ	Teresh	of foreign derivation; Teresh, a eunuch of Xerxes; Teresh.	h8657
h8672	tay'-shah	תֵּשַׁע	têshaʻ	or (masculine) תִּשְׁעָה; perhaps from {{h8159}} through the idea of a turn to the next or full number ten; nine or (ordinal) ninth; nine (  -teen,   -teenth, -th).	h8672
h8622	tek-oo-faw'	תְּקוּפָה	tᵉqûwphâh	or תְּקֻפָה; from {{h5362}}; a revolution, i.e. (of the sun) course, (of time) lapse; circuit, come about, end.	h8622
h8650	to'-ren	תֹּרֶן	tôren	probably for {{h766}}; a pole (as a mast or flagstaff); beacon, mast.	h8650
