Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h4643	mah-as-ayr'	מַעֲשֵׂר	maʻăsêr	or מַעֲשַׂר; and (in plural) feminine מַעַשְׂרָה; from {{h6240}}; a tenth; especially a tithe; tenth (part), tithe(-ing).	h4643
h4642	mah-ash-ak-kaw'	מַעֲשַׁקָּה	maʻăshaqqâh	from {{h6231}}; oppression; oppression, × oppressor.	h4642
h4641	mah-as-ay-yaw'	מַעֲשֵׂיָה	Maʻăsêyâh	or מַעֲשֵׂיָהוּ; from {{h4639}} and {{h3050}}; work of Jah; Maasejah, the name of sixteen Israelites; Maaseiah.	h4641
h4640	mah-as-ah'ee	מַעֲשַׂי	Maʻăsay	from {{h6213}}; operative; Maasai, an Israelite; Maasiai.	h4640
h4647	map-poo'-akh	מַפֻּחַ	mappuach	from {{h5301}}; the bellows (i.e. blower) of a forge; bellows.	h4647
h4646	map-pawkh'	מַפָּח	mappâch	from {{h5301}}; a breathing out (of life), i.e. expiring; giving up.	h4646
h4645	mif-gaw'	מִפְגָּע	miphgâʻ	from {{h6293}}; an object of attack; mark.	h4645
h4644	mofe	מֹף	Môph	of Egyptian origin; Moph, the capital of Lower Egypt; Memphis. Compare {{h5297}}.	h4644
h4649	moop-peem'	מֻפִּים	Muppîym	a plural apparently from {{h5130}}; wavings; Muppim, an Israelite; Muppim. Compare {{h8206}}.	h4649
h4648	mef-ee-bo'-sheth	מְפִיבֹשֶׁת	Mᵉphîybôsheth	or מְפִבֹשֶׁת; probably from {{h6284}} and {{h1322}}; dispeller of shame (i.e. of Baal); Mephibosheth, the name of two Israelites; Mephibosheth.	h4648
h4658	map-peh'-leth	מַפֶּלֶת	mappeleth	from {{h5307}}; fall, i.e. decadence; concretely, a ruin; specifically a carcase; carcase, fall, ruin.	h4658
h4659	mif-awl'	מִפְעָל	miphʻâl	or (feminine) מִפְעָלָה; from {{h6466}}; a performance; work.	h4659
h4654	map-paw-law'	מַפָּלָה	mappâlâh	or מַפֵּלָה; from {{h5307}}; something fallen, i.e. a ruin; ruin(-ous).	h4654
h4655	mif-lawt'	מִפְלָט	miphlâṭ	from {{h6403}}; an escape; escape.	h4655
h4656	mif-leh'-tseth	מִפְלֶצֶת	miphletseth	from {{h6426}}; a terror, i.e. an idol; idol.	h4656
h4657	mif-lawce'	מִפְלָשׂ	miphlâs	from an unused root meaning to balance; a poising; balancing.	h4657
h4650	may-feets'	מֵפִיץ	mêphîyts	from {{h6327}}; a breaker, i.e. mallet; maul.	h4650
h4651	map-pawl'	מַפָּל	mappâl	from {{h5307}}; a falling off, i.e. chaff; also something pendulous, i.e. a flap; flake, refuse.	h4651
h4652	mif-law-aw'	מִפְלָאָה	miphlâʼâh	from {{h6381}}; a miracle; wondrous work.	h4652
h4653	mif-lag-gaw'	מִפְלַגָּה	miphlaggâh	from {{h6385}}; a classification; division.	h4653
h4700	mets-ay'-leth	מְצֵלֶת	mᵉtsêleth	from {{h6750}}; (only dual) double tinklers, i.e. cymbals; cymbals.	h4700
h4629	mah-ar-eh'	מַעֲרֶה	maʻăreh	from {{h6168}}; a nude place, i.e. a common; meadows.	h4629
h4628	mah-ar-awb'	מַעֲרָב	maʻărâb	or (feminine) מַעֲרָבָה; from {{h6150}}, in the sense of shading; the west (as a region of the evening sun); west.	h4628
h4621	mah-ats-awd'	מַעֲצָד	maʻătsâd	from an unused root meaning to hew; an axe; ax, tongs.	h4621
h4620	mah-ats-ay-baw'	מַעֲצֵבָה	maʻătsêbâh	from {{h6087}}; anguish; sorrow.	h4620
h4623	mah-tsawr'	מַעְצָר	maʻtsâr	from {{h6113}}; subjectively, control; rule.	h4623
h4622	mah-tsore'	מַעְצוֹר	maʻtsôwr	from {{h6113}}; objectively, a hindrance; restraint.	h4622
h4625	mah-ak-awsh'	מַעֲקָשׁ	maʻăqâsh	from {{h6140}}; a crook (in a road); crooked thing.	h4625
h4624	mah-ak-eh'	מַעֲקֶה	maʻăqeh	from an unused root meaning to repress; a parapet; battlement.	h4624
h4627	mah-ar-awb'	מַעֲרָב	maʻărâb	from {{h6148}}, in the sense of trading; traffic; by implication, mercantile goods; market, merchandise.	h4627
h4626	mah'-ar	מַעַר	maʻar	from {{h6168}}; a nude place, i.e. (literally) the pudenda, or (figuratively) a vacant space; nakedness, proportion.	h4626
h4638	mah-ar-awth'	מַעֲרָת	Maʻărâth	a form of {{h4630}}; waste; Maarath, a place in Palestine; Maarath.	h4638
h4639	mah-as-eh'	מַעֲשֶׂה	maʻăseh	from {{h6213}}; an action (good or bad); generally, a transaction; abstractly, activity; by implication, a product (specifically, a poem) or (generally) property; act, art,   bakemeat, business, deed, do(-ing), labor, thing made, ware of making, occupation, thing offered, operation, possession, × well, (handy-, needle-, net-) work(ing, -manship), wrought.	h4639
h4632	meh-aw-raw'	מְעָרָה	Mᵉʻârâh	the same as {{h4631}}; cave; Mearah, a place in Palestine; Mearah.	h4632
h4633	mah-ar-awk'	מַעֲרָךְ	maʻărâk	from {{h6186}}; an arrangement, i.e. (figuratively) mental disposition; preparation.	h4633
h4630	mah-ar-aw'	מַעֲרָה	maʻărâh	feminine of {{h4629}}; an open spot; army (from the margin).	h4630
h4631	meh-aw-raw'	מְעָרָה	mᵉʻârâh	from {{h5783}}; a cavern (as dark); cave, den, hole.	h4631
h4636	mah-ar-ome'	מַעֲרֹם	maʻărôm	from {{h6191}}, in the sense of stripping; bare; naked.	h4636
h4637	mah-ar-aw-tsaw'	מַעֲרָצָה	maʻărâtsâh	from {{h6206}}; violence; terror.	h4637
h4634	mah-ar-aw-kaw'	מַעֲרָכָה	maʻărâkâh	feminine of {{h4633}}; an arrangement; concretely, a pile; specifically a military array; army, fight, be set in order, ordered place, rank, row.	h4634
h4635	mah-ar-eh'-keth	מַעֲרֶכֶת	maʻăreketh	from {{h6186}}; an arrangement, i.e. (concretely) a pile (of loaves); row, shewbread.	h4635
h4689	maw-tsoke'	מָצוֹק	mâtsôwq	from {{h6693}}; a narrow place, i.e. (abstractly and figuratively) confinement or disability; anguish, distress, straitness.	h4689
