Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h4768	mar-beeth'	מַרְבִּית	marbîyth	from {{h7235}}; a multitude; also offspring; specifically interest (on capital); greatest part, greatness, increase, multitude.	h4768
h4769	mar-bates'	מַרְבֵּץ	marbêts	from {{h7257}}; a reclining place, i.e. fold (for flocks); couching place, place to lie down.	h4769
h4760	moor-aw'	מֻרְאָה	murʼâh	apparently feminine passive causative participle of {{h7200}}; something conspicuous, i.e. the craw of a bird (from its prominence); crop.	h4760
h4761	mar-aw-shaw'	מַרְאָשָׁה	marʼâshâh	denominative from {{h7218}}; properly, headship, i.e. (plural for collective) dominion; principality.	h4761
h4762	mar-ay-shaw'	מַרְאֵשָׁה	Marʼêshâh	or מַרֵשָׁה; formed like {{h4761}}; summit; Mareshah, the name of two Israelites and of a place in Palestine; Mareshah.	h4762
h4763	mer-ah-ash-aw'	מְרַאֲשָׁה	mᵉraʼăshâh	formed like {{h4761}}; properly, a headpiece, i.e. (plural for adverbial) at (or as) the head-rest (or pillow); bolster, head, pillow. Compare {{h4772}}.	h4763
h4764	may-rawb'	מֵרָב	Mêrâb	from {{h7231}}; increase; Merab, a daughter of Saul; Merab.	h4764
h4765	mar-bad'	מַרְבַד	marbad	from {{h7234}}; a coverlet; covering of tapestry.	h4765
h4766	mar-beh'	מַרְבֶה	marbeh	from {{h7235}}; properly, increasing; as noun, greatness, or (adverbially) greatly; great, increase.	h4766
h4767	meer-baw'	מִרְבָּה	mirbâh	from {{h7235}}; abundance, i.e. a great quantity; much.	h4767
h4719	mak-kay-daw'	מַקֵּדָה	Maqqêdâh	from the same as {{h5348}} in the denominative sense of herding (compare {{h5349}}); fold; Makkedah, a place in Palestine; Makkedah.	h4719
h4718	mak-keh'-beth	מַקֶּבֶת	maqqebeth	from {{h5344}}; properly, a perforator, i.e. a hammer (as piercing); also (intransitively) a perforation, i.e. a quarry; hammer, hole.	h4718
h4715	mits-rafe'	מִצְרֵף	mitsrêph	from {{h6884}}; a crucible; fining pot.	h4715
h4714	mits-rah'-yim	מִצְרַיִם	Mitsrayim	dual of {{h4693}}; Mitsrajim, i.e. Upper and Lower Egypt; Egypt, Egyptians, Mizraim.	h4714
h4717	mak-kaw-baw'	מַקָּבָה	maqqâbâh	from {{h5344}}; properly, a perforatrix, i.e. a hammer (as piercing); hammer.	h4717
h4716	mak	מַק	maq	from {{h4743}}; properly, a melting, i.e. putridity; rottenness, stink.	h4716
h4711	maw-tsats'	מָצַץ	mâtsats	a primitive root; to suck; milk.	h4711
h4710	mits-poon'	מִצְפֻּן	mitspun	from {{h6845}}; a secret (place or thing, perhaps, treasure); hidden thing.	h4710
h4713	mits-ree'	מִצְרִי	Mitsrîy	from {{h4714}}; a Mitsrite, or inhabitant of Mitsrajim; Egyptian, of Egypt.	h4713
h4712	may-tsar'	מֵצַר	mêtsar	from {{h6869}}; something tight, i.e. (figuratively) trouble; distress, pain, strait.	h4712
h4795	maw-rook'	מָרוּק	mârûwq	from {{h4838}}; properly, rubbed; but used abstractly, a rubbing (with perfumery); purification.	h4795
h4794	mer-oo-tsaw'	מְרוּצָה	mᵉrûwtsâh	or מְרֻצָה; feminine of {{h4793}}; a race (the act), whether the manner or the progress; course, running. Compare {{h4835}}.	h4794
h4797	meer-zakh'	מִרְזַח	mirzach	from an unused root meaning to scream; a cry, i.e. (of job), a revel; banquet.	h4797
h4796	maw-rohth'	מָרוֹת	Mârôwth	plural of {{h4751}} feminine; bitter springs; Maroth, a place in Palestine; Maroth.	h4796
h4791	maw-rome'	מָרוֹם	mârôwm	from {{h7311}}; altitude, i.e. concretely (an elevated place), abstractly (elevation, figuratively (elation), or adverbially (aloft); (far) above, dignity, haughty, height, (most, on) high (one, place), loftily, upward.	h4791
h4790	mer-o-akh'	מְרוֹחַ	mᵉrôwach	from {{h4799}}; bruised, i.e. emasculated; broken.	h4790
h4793	may-rotes'	מֵרוֹץ	mêrôwts	from {{h7323}}; a run (the trial of speed); race.	h4793
h4792	may-rome'	מֵרוֹם	Mêrôwm	formed like {{h4791}}; height; Merom, a lake in Palestine; Merom.	h4792
h4799	maw-rakh'	מָרַח	mârach	a primitive root; properly, to soften by rubbing or pressure; hence (medicinally) to apply as an emollient; lay for a plaister.	h4799
h4798	mar-zay'-akh	מַרְזֵחַ	marzêach	formed like {{h4797}}; a cry, i.e. (of grief) a lamentation; mourning.	h4798
h4708	mits-peh'	מִצְפֶּה	Mitspeh	the same as {{h4707}}; Mitspeh, the name of five places in Palestine; Mizpeh, watch tower. Compare {{h4709}}.	h4708
h4709	mits-paw'	מִצְפָּה	Mitspâh	feminine of {{h4708}}; Mitspah, the name of two places in Palestine; Mitspah. (This seems rather to be only an orthographic variation of {{h4708}} when 'in pause'.)	h4709
h4706	mits-awr'	מִצְעָר	Mitsʻâr	the same as {{h4705}}; Mitsar, a peak of Lebanon; Mizar.	h4706
h4707	mits-peh'	מִצְפֶּה	mitspeh	from {{h6822}}; an observatory, especially for military purposes; watch tower.	h4707
h4704	mits-tseh-ee-raw'	מִצְּעִירָה	mitstsᵉʻîyrâh	feminine of {{h4705}}; properly, littleness; concretely, diminutive; little.	h4704
h4705	mits-awr'	מִצְעָר	mitsʻâr	from {{h6819}}; petty (in size or number); adverbially, a short (time); little one (while), small.	h4705
h4702	mats-tsaw'	מַצָּע	matstsâʻ	from {{h3331}}; a couch; bed.	h4702
h4703	mits-awd'	מִצְעָד	mitsʻâd	from {{h6805}}; a step; figuratively, companionship; going, step.	h4703
h4701	mits-neh'-feth	מִצְנֶפֶת	mitsnepheth	from {{h6801}}; a tiara, i.e. official turban (of a king or high priest); diadem, mitre.	h4701
h4786	mo-raw'	מֹרָה	môrâh	from {{h4843}}; bitterness, i.e. (figuratively) trouble; grief.	h4786
h4787	mor-raw'	מׇרָּה	morrâh	a form of {{h4786}}; trouble; bitterness.	h4787
h4784	maw-raw'	מָרָה	mârâh	a primitive root; to be (causatively, make) bitter (or unpleasant); (figuratively) to rebel (or resist; causatively, to provoke); bitter, change, be disobedient, disobey, grievously, provocation, provoke(-ing), (be) rebel (against, -lious).	h4784
h4785	maw-raw'	מָרָה	Mârâh	the same as {{h4751}} feminine; bitter; Marah, a place in the Desert; Marah.	h4785
h4782	mor-dek-ah'-ee	מׇרְדְּכַי	Mordᵉkay	of foreign derivation; Mordecai, an Israelite; Mordecai.	h4782
h4783	moor-dawf'	מֻרְדָּף	murdâph	from {{h7291}}; persecuted; persecuted.	h4783
h4780	mar-dooth'	מַרְדּוּת	mardûwth	from {{h4775}}; rebelliousness; × rebellious.	h4780
h4781	mer-o-dawk'	מְרֹדָךְ	Mᵉrôdâk	of foreign derivation; Merodak, a Babylonian idol; Merodach. Compare {{h4757}}.	h4781
h4788	maw-rood'	מָרוּד	mârûwd	from {{h7300}} in the sense of maltreatment; an outcast; (abstractly) destitution; cast out, misery.	h4788
h4789	may-roze'	מֵרוֹז	Mêrôwz	of uncertain derivation; Meroz, a place in Palestine; Meroz.	h4789
h4739	maw-kats'	מָקַץ	Mâqats	from {{h7112}}; end; Makats, a place in Palestine; Makaz.	h4739
h4738	mik-sawn'	מִקְסָם	miqçâm	from {{h7080}}; an augury; divination.	h4738
h4733	mik-lawt'	מִקְלָט	miqlâṭ	from {{h7038}} in the sense of taking in; an asylum (as a receptacle); refuge.	h4733
h4732	mik-lohth'	מִקְלוֹת	Miqlôwth	(or perhaps mik-kel-ohth') plural of (feminine) {{h4731}}; rods; Mikloth, a place in the Desert; Mikloth.	h4732
h4731	mak-kale	מַקֵּל	maqqêl	or (feminine) מַקְּלָה; from an unused root meaning apparently to germinate; a shoot, i.e. stick (with leaves on, or for walking, striking, guiding, divining); rod, (hand-)staff.	h4731
h4730	mik-teh'-reth	מִקְטֶרֶת	miqṭereth	feminine of {{h4729}}; something to fume (incense) in, i.e. a coal-pan; censer.	h4730
h4737	mik-nay-yaw'-hoo	מִקְנֵיָהוּ	Miqnêyâhûw	from {{h4735}} and {{h3050}}; possession of Jah; Miknejah, an Israelite; Mikneiah.	h4737
h4736	mik-naw'	מִקְנָה	miqnâh	feminine of {{h4735}}; properly, a buying, i.e. acquisition; concretely, a piece of property (land or living); also the sum paid; (he that is) bought, possession, piece, purchase.	h4736
h4735	mik-neh'	מִקְנֶה	miqneh	from {{h7069}}; something bought, i.e. property, but only live stock; abstractly, acquisition; cattle, flock, herd, possession, purchase, substance.	h4735
h4734	mik-lah'-ath	מִקְלַעַת	miqlaʻath	from {{h7049}}; a sculpture (probably in bas-relief); carved (figure), carving, graving.	h4734
h4724	mik-vaw'	מִקְוָה	miqvâh	feminine of {{h4723}}; a collection, i.e. (of water) a reservoir; ditch.	h4724
h4725	maw-kome'	מָקוֹם	mâqôwm	or מָקֹם; also (feminine) מְקוֹמָה; or מְקֹמָה; from {{h6965}}; properly, a standing, i.e. a spot; but used widely of a locality (general or specific); also (figuratively) of a condition (of body or mind); country, × home, × open, place, room, space, × whither(-soever).	h4725
h4726	maw-kore'	מָקוֹר	mâqôwr	or מָקֹר; from {{h6979}}; properly, something dug, i.e. a (general) source (of water, even when naturally flowing; also of tears, blood (by euphemism, of the female pudenda); figuratively, of happiness, wisdom, progeny); fountain, issue, spring, well(-spring).	h4726
h4727	mik-kawkh'	מִקָּח	miqqâch	from {{h3947}}; reception; taking.	h4727
h4720	mik-dawsh'	מִקְדָּשׁ	miqdâsh	or מִקְּדָשׁ; (Exodus 15:17), from {{h6942}}; a consecrated thing or place, especially, a palace, sanctuary (whether of Jehovah or of idols) or asylum; chapel, hallowed part, holy place, sanctuary.	h4720
h4721	mak-hale'	מַקְהֵל	maqhêl	or (feminine) מַקְהֵלָה; from {{h6950}}; an assembly; congregation.	h4721
