Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h8458	takh-boo-law'	תַּחְבֻּלָה	tachbulâh	or תַּחְבּוּלָה; from {{h2254}} as denominative from {{h2256}}; (only in plural) properly, steerage (as a management of ropes), i.e. (figuratively) guidance or (by implication) a plan; good advice, (wise) counsels.	h8458
h8459	to'-khoo	תֹּחוּ	Tôchûw	from an unused root meaning to depress; abasement; Tochu, an Israelite; Tohu.	h8459
h8456	taw-zaz'	תָּזַז	tâzaz	a primitive root; to lop off; cut down.	h8456
h8457	taz-nooth'	תַּזְנוּת	taznûwth	or תַּזְנֻת; from {{h2181}}; harlotry, i.e. (figuratively) idolatry; fornication, whoredom.	h8457
h8454	too-shee-yaw'	תּוּשִׁיָּה	tûwshîyâh	or תֻּשִׁיָּה; from an unused root probably meaning to substantiate; support or (by implication) ability, i.e. (direct) help, (in purpose) an undertaking, (intellectual) understanding; enterprise, that which (thing as it) is, substance, (sound) wisdom, working.	h8454
h8455	to-thawkh'	תּוֹתָח	tôwthâch	from an unused root meaning to smite; a club; darts.	h8455
h8452	to-raw'	תּוֹרָה	tôwrâh	probably feminine of {{h8448}}; a custom; manner.	h8452
h8453	to-shawb'	תּוֹשָׁב	tôwshâb	or תֹּשָׁב; (1 Kings 17:1), from {{h3427}}; a dweller but not outlandish [{{h5237}}]; especially (as distinguished from a native citizen [active participle of {{h3427}}] and a temporary inmate [{{h1616}}] or mere lodger [{{h3885}}]) resident alien; foreigner, inhabitant, sojourner, stranger.	h8453
h8450	tore	תּוֹר	tôwr	(Aramaic) corresponding (by permutation) to {{h7794}}; a bull; bullock, ox.	h8450
h8451	to-raw'	תּוֹרָה	tôwrâh	or תֹּרָה; from {{h3384}}; a precept or statute, especially the Decalogue or Pentateuch; law.	h8451
h8469	takh-an-oon'	תַּחֲנוּן	tachănûwn	or (feminine) תַּחֲנוּנָה; from {{h2603}}; earnest prayer; intreaty, supplication.	h8469
h8468	tekh-in-naw'	תְּחִנָּה	Tᵉchinnâh	the same as {{h8467}}; Techinnah, an Israelite; Tehinnah.	h8468
h8463	takh-al-oo'	תַּחֲלוּא	tachălûwʼ	or תַּחֲלֻא; from {{h2456}}; a malady; disease, × grievous, (that are) sick(-ness).	h8463
h8462	tekh-il-law'	תְּחִלָּה	tᵉchillâh	from {{h2490}} in the sense of opening; a commencement; relatively original (adverb, -ly); begin(-ning), first (time).	h8462
h8461	takh-kem-o-nee'	תַּחְכְּמֹנִי	Tachkᵉmônîy	probably for {{h2453}}; sagacious; Tachkemoni, an Israelite; Tachmonite.	h8461
h8460	tekh-oth'	תְּחוֹת	tᵉchôwth	(Aramaic) or תּחֹת; (Aramaic), corresponding to {{h8478}}; beneath; under.	h8460
h8467	tekh-in-naw'	תְּחִנָּה	tᵉchinnâh	from {{h2603}}; graciousness; causatively, entreaty; favour, grace, supplication.	h8467
h8466	takh-an-aw'	תַּחֲנָה	tachănâh	from {{h2583}}; (only plural collectively) an encampment; camp.	h8466
h8465	takh'-an	תַּחַן	Tachan	probably from {{h2583}}; station; Tachan, the name of two Israelites; Tahan.	h8465
h8464	takh-mawce'	תַּחְמָס	tachmâç	from {{h2554}}; a species of unclean bird (from its violence), perhaps an owl; night hawk.	h8464
h8500	took-kee'	תֻּכִּי	tukkîy	or תּוּכִּי; probably of foreign derivation; some imported creature, probably a peacock; peacock.	h8500
h8489	tay-maw-nee'	תֵּימָנִי	Têymânîy	patronymically from {{h8487}}; a Temanite or descendant of Teman; Temani, Temanite.	h8489
h8488	tay-men-ee'	תֵּימְנִי	Têymᵉnîy	probably for {{h8489}}; Temeni, an Israelite; Temeni.	h8488
h8481	takh-tone'	תַּחְתּוֹן	tachtôwn	or תַּחְתֹּן; from {{h8478}}; bottommost; lower(-est), nether(-most).	h8481
h8480	takh'-ath	תַּחַת	Tachath	the same as {{h8478}}; Tachath, the name of a place in the Desert, also of three Israelites; Tahath.	h8480
h8483	takh-teem' khod-shee'	תַּחְתִּים חׇדְשִׁי	Tachtîym Chodshîy	apparently from the plural masculine of {{h8482}} or {{h8478}} and {{h2320}}; lower (ones) monthly; Tachtim-Chodshi, a place in Palestine; Tahtim-hodshi.	h8483
h8482	takh-tee'	תַּחְתִּי	tachtîy	from {{h8478}}; lowermost; as noun (feminine plural) the depths (figuratively, a pit, the womb); low (parts, -er, -er parts, -est), nether (part).	h8482
h8485	tay-maw'	תֵּימָא	Têymâʼ	or תֵּמָא; probably of foreign derivation; Tema, a son of Ishmael, and the region settled by him; Tema.	h8485
h8484	tee-kone'	תִּיכוֹן	tîykôwn	or תִּיכֹן; from {{h8432}}; central; middle(-most), midst.	h8484
h8487	tay-mawn'	תֵּימָן	Têymân	or תֵּמָן; the same as {{h8486}}; Teman, the name of two Edomites, and of the region and descendant of one of them; south, Teman.	h8487
h8486	tay-mawn'	תֵּימָן	têymân	or תֵּמָן; denominative from {{h3225}}; the south (as being on the right hand of a person facing the east); south (side, -ward, wind).	h8486
h8474	takh-aw-raw'	תַּחָרָה	tachârâh	a facitious root from {{h2734}} through the idea of the heat of jealousy; to vie with a rival; close, contend.	h8474
h8475	takh-ray'-ah	תַּחְרֵעַ	Tachrêaʻ	for {{h8390}}; Tachrea, an Israelite; Tahrea.	h8475
h8476	takh'-ash	תַּחַשׁ	tachash	probably of foreign derivation; a (clean) animal with fur, probably a species of antelope; badger.	h8476
h8477	takh'-ash	תַּחַשׁ	Tachash	the same as {{h8476}}; Tachash, a relative of Abraham; Thahash.	h8477
h8470	takh-an-ee'	תַּחֲנִי	Tachănîy	patronymically from {{h8465}}; a Tachanite (collectively) or descendants of Tachan; Tahanites.	h8470
h8471	takh-pan-khace'	תַּחְפַּנְחֵס	Tachpanchêç	or תְּחַפְנְחֵס; (Ezekiel 30:18), or תַּחְפְּנֵס; (Jeremiah 2:16), of Egyptian derivation; Tachpanches, Techaphneches or Tachpenes, a place in Egypt; Tahapanes, Tahpanhes, Tehaphnehes.	h8471
h8472	takh-pen-ace'	תַּחְפְּנֵיס	Tachpᵉnêyç	of Egyptian derivation; Tachpenes, an Egyptian woman; Tahpenes.	h8472
h8473	takh-ar-aw'	תַּחֲרָא	tachărâʼ	from {{h2734}} in the original sense of {{h2352}} or {{h2353}}; a linen corslet (as white or hollow); habergeon.	h8473
h8478	takh'-ath	תַּחַת	tachath	from the same as {{h8430}}; the bottom (as depressed); only adverbially, below (often with prepositional prefix underneath), in lieu of, etc.; as, beneath, × flat, in(-stead), (same) place (where...is), room, for...sake, stead of, under, × unto, × when...was mine, whereas, (where-) fore, with.	h8478
h8479	takh'-ath	תַּחַת	tachath	(Aramaic) corresponding to {{h8478}}; under.	h8479
h8498	tek-oo-naw'	תְּכוּנָה	tᵉkûwnâh	feminine passive participle of {{h8505}}; adjustment, i.e. structure; by implication, equipage; fashion, store.	h8498
h8499	tek-oo-naw'	תְּכוּנָה	tᵉkûwnâh	from {{h3559}}; or probably identical with {{h8498}}; something arranged or fixed, i.e. a place; seat.	h8499
