Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h7462	raw-aw'	רָעָה	râʻâh	a primitive root; to tend a flock; i.e. pasture it; intransitively, to graze (literally or figuratively); generally to rule; by extension, to associate with (as a friend); × break, companion, keep company with, devour, eat up, evil entreat, feed, use as a friend, make friendship with, herdman, keep (sheep) (-er), pastor,   shearing house, shepherd, wander, waste.	h7462
h7463	ray-eh'	רֵעֶה	rêʻeh	from {{h7462}}; a (male) companion; friend.	h7463
h7460	raw-ad'	רָעַד	râʻad	a primitive root; to shudder (more or less violently); tremble.	h7460
h7461	rah'-ad	רַעַד	raʻad	or (feminine) רְעָדָהxlit rᵉâdâh corrected to rᵉʻâdâh; from {{h7460}}; a shudder; trembling.	h7461
h7466	reh-oo'	רְעוּ	Rᵉʻûw	for {{h7471}} in the sense of {{h7453}}; friend; Reu, a postdiluvian patriarch; Reu.	h7466
h7467	reh-oo-ale'	רְעוּאֵל	Rᵉʻûwʼêl	from the same as {{h7466}} and {{h410}}; friend of God; Reuel, the name of Moses' father-in-law, also of an Edomite and an Israelite; Raguel, Reuel.	h7467
h7464	ray'-aw	רֵעָה	rêʻâh	feminine of {{h7453}}; a female associate; companion, fellow.	h7464
h7465	ro-aw'	רֹעָה	rôʻâh	for {{h7455}}; breakage; broken, utterly.	h7465
h7468	reh-ooth'	רְעוּת	rᵉʻûwth	from {{h7462}} in the sense of {{h7453}}; a female associate; generally an additional one; another, mate, neighbour.	h7468
h7469	reh-ooth'	רְעוּת	rᵉʻûwth	probably from {{h7462}}; a feeding upon, i.e. grasping after; vexation.	h7469
h7500	rif-ooth'	רִפְאוּת	riphʼûwth	from {{h7495}}; a cure; health.	h7500
h7459	reh-aw-bone'	רְעָבוֹן	rᵉʻâbôwn	from {{h7456}}; famine; famine.	h7459
h7458	raw-awb'	רָעָב	râʻâb	from {{h7456}}; hunger (more or less extensive); dearth, famine,   famished, hunger.	h7458
h7457	raw-abe'	רָעֵב	râʻêb	from {{h7456}}; hungry (more or less intensely); hunger bitten, hungry.	h7457
h7456	raw-abe'	רָעֵב	râʻêb	a primitive root; to hunger; (suffer to) famish, (be, have, suffer, suffer to) hunger(-ry).	h7456
h7455	ro'-ah	רֹעַ	rôaʻ	from {{h7489}}; badness (as marring), physically or morally; × be so bad, badness, (× be so) evil, naughtiness, sadness, sorrow, wickedness.	h7455
h7454	ray'-ah	רֵעַ	rêaʻ	from {{h7462}}; a thought (as association of ideas); thought.	h7454
