Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h6588	peh'-shah	פֶּשַׁע	peshaʻ	from {{h6586}}; a revolt (national, moral or religious); rebellion, sin, transgression, trespass.	h6588
h6589	paw-sak'	פָּשַׂק	pâsaq	a primitive root; to dispart (the feet or lips), i.e. become licentious; open (wide).	h6589
h6582	paw-shakh'	פָּשַׁח	pâshach	a primitive root; to tear in pieces; pull in pieces.	h6582
h6583	pash-khoor'	פַּשְׁחוּר	Pashchûwr	probably from {{h6582}}; liberation; Pashchur, the name of four Israelites; Pashur.	h6583
h6580	pash	פַּשׁ	pash	probably from an unused root meaning to disintegrate; stupidity (as a result of grossness or of degeneracy); extremity.	h6580
h6581	paw-saw'	פָּשָׂה	pâsâh	a primitive root; to spread; spread.	h6581
h6586	paw-shah'	פָּשַׁע	pâshaʻ	a primitive root (identical with through the idea of expansion); to break away (from just authority), i.e. trespass, apostatize, quarrel; offend, rebel, revolt, transgress(-ion, -or).	h6586
h6587	peh'-sah	פֶּשַׂע	pesaʻ	from {{h6585}}; a stride; step.	h6587
h6584	paw-shat'	פָּשַׁט	pâshaṭ	a primitive root; to spread out (i.e. deploy in hostile array); by analogy, to strip (i.e. unclothe, plunder, flay, etc.); fall upon, flay, invade, make an invasion, pull off, put off, make a road, run upon, rush, set, spoil, spread selves (abroad), strip (off, self).	h6584
h6585	paw-sah'	פָּשַׂע	pâsaʻ	a primitive root; to stride (from spreading the legs), i.e. rush upon; go.	h6585
h6511	paw-raw'	פָּרָה	Pârâh	the same as {{h6510}}; Parah, a place in Palestine; Parah.	h6511
h6510	paw-raw'	פָּרָה	pârâh	feminine of {{h6499}}; a heifer; cow, heifer, kine.	h6510
h6513	poo-raw'	פֻּרָה	Purâh	for {{h6288}}; foliage; Purah, an Israelite; Phurah.	h6513
h6512	pay-raw'	פֵּרָה	pêrâh	from {{h6331}}; a hole (as broken, i.e. dug); + mole. Compare {{h2661}}.	h6512
h6515	paw-roo'-akh	פָּרוּחַ	Pârûwach	passive participle of {{h6524}}; blossomed; Paruach, an Israelite; Paruah.	h6515
h6514	per-oo-daw'	פְּרוּדָא	Pᵉrûwdâʼ	or פְּרִידָא; from {{h6504}}; dispersion; Peruda or Perida, one of 'Solomon's servants'; Perida, Peruda.	h6514
h6517	paw-roor'	פָּרוּר	pârûwr	passive participle of {{h6565}} in the sense of spreading out (compare {{h6524}}); a skillet (as flat or deep); pan, pot.	h6517
h6516	par-vah'-yim	פַּרְוַיִם	Parvayim	of foreign origin; Parvajim, an Oriental region; Parvaim.	h6516
h6519	per-aw-zaw'	פְּרָזָה	pᵉrâzâh	from the same as {{h6518}}; an open country; (unwalled) town (without walls), unwalled village.	h6519
h6518	paw-rawz'	פָּרָז	pârâz	from an unused root meaning to separate, i.e. decide; a chieftain; village.	h6518
h6502	pir-awm'	פִּרְאָם	Pirʼâm	from {{h6501}}; wildly; Piram, a Canaanite; Piram.	h6502
h6503	par-bawr'	פַּרְבָּר	Parbâr	or פַּרְוָר; of foreign origin; Parbar or Parvar, a quarter of Jerusalem; Parbar, suburb.	h6503
h6501	peh'-reh	פֶּרֶא	pereʼ	or פֶּרֶה; (Jeremiah 2:24), from {{h6500}} in the secondary sense of running wild; the onager; wild (ass).	h6501
h6506	pir-daw'	פִּרְדָּה	pirdâh	feminine of {{h6505}}; a she-mule; mule.	h6506
h6507	per-oo-daw'	פְּרֻדָה	pᵉrudâh	feminine passive participle of {{h6504}}; something separated, i.e. a kernel; seed.	h6507
h6504	paw-rad'	פָּרַד	pârad	a primitive root; to break through, i.e. spread or separate (oneself); disperse, divide, be out of joint, part, scatter (abroad), separate (self), sever self, stretch, sunder.	h6504
h6505	peh'-red	פֶּרֶד	pered	from {{h6504}}; a mule (perhaps from his lonely habits); mule.	h6505
h6508	par-dace'	פַּרְדֵּס	pardêç	of foreign origin; a park; forest, orchard.	h6508
h6509	paw-raw'	פָּרָה	pârâh	a primitive root; to bear fruit (literally or figuratively); bear, bring forth (fruit), (be, cause to be, make) fruitful, grow, increase.	h6509
h6539	paw-ras'	פָּרַס	Pâraç	of foreign origin; Paras (i.e. Persia), an Eastern country, including its inhabitants; Persia, Persians.	h6539
h6538	peh'-res	פֶּרֶס	pereç	from {{h6536}}; a claw; also a kind of eagle; claw, ossifrage.	h6538
h6537	per-as'	פְּרַס	pᵉraç	(Aramaic) corresponding to {{h6536}}; to split up; divide, (U-) pharsin.	h6537
h6536	paw-ras'	פָּרַס	pâraç	a primitive root; to break in pieces, i.e. (usually without violence) to split, distribute; deal, divide, have hoofs, part, tear.	h6536
h6535	par-nak'	פַּרְנַךְ	Parnak	of uncertain derivation; Parnak, an Israelite; Parnach.	h6535
h6534	par-mash-taw'	פַּרְמַשְׁתָּא	Parmashtâʼ	of Persian origin; Parmashta, a son of Haman; Parmasta.	h6534
h6533	paw-ram'	פָּרַם	pâram	a primitive root; to tear; rend.	h6533
h6532	po-reh'-keth	פֹּרֶכֶת	pôreketh	feminine active participle of the same as {{h6531}}; a separatrix, i.e. (the sacred) screen; vail.	h6532
h6531	peh'-rek	פֶּרֶךְ	perek	from an unused root meaning to break apart; fracture, i.e. severity; cruelty, rigour.	h6531
h6530	per-eets'	פְּרִיץ	pᵉrîyts	from {{h6555}}; violent, i.e. a tyrant; destroyer, ravenous, robber.	h6530
h6559	per-aw-tseem'	פְּרָצִים	pᵉrâtsîym	plural of {{h6556}}; breaks; Peratsim, a mountain in Palestine; Perazim.	h6559
h6558	par-tsee'	פַּרְצִי	Partsîy	patronymically from {{h6557}}; a Partsite (collectively) or descendants of Perets; Pharzites.	h6558
h6555	paw-rats'	פָּרַץ	pârats	a primitive root; to break out (in many applications, direct and indirect, literal and figurative); × abroad, (make a) breach, break (away, down, -er, forth, in, up), burst out, come (spread) abroad, compel, disperse, grow, increase, open, press, scatter, urge.	h6555
h6554	par-par'	פַּרְפַּר	Parpar	probably from {{h6565}} in the sense of rushing; rapid; Parpar, a river of Syria; Pharpar.	h6554
h6557	peh'-rets	פֶּרֶץ	Perets	the same as {{h6556}}; Perets, the name of two Israelites; Perez, Pharez.	h6557
h6556	peh'-rets	פֶּרֶץ	perets	from {{h6555}}; a break (literally or figuratively); breach, breaking forth (in), × forth, gap.	h6556
h6551	par-oshe'	פַּרְעֹשׁ	Parʻôsh	the same as {{h6550}}; Parosh, the name of our Israelite; Parosh, Pharosh.	h6551
h6550	par-oshe'	פַּרְעֹשׁ	parʻôsh	probably from {{h6544}} and {{h6211}}; a flea (as the isolated insect); flea.	h6550
h6553	pir-aw-tho-nee'	פִּרְעָתוֹנִי	Pirʻâthôwnîy	or פִּרְעָתֹנִי; patrial from {{h6552}}; a Pirathonite or inhabitant of Pirathon; Pirathonite.	h6553
