Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h5770	aw-van'	עָוַן	ʻâvan	denominative from {{h5869}}; to watch (with jealosy); eye.	h5770
h5771	aw-vone'	עָוֺן	ʻâvôn	or עָווֹן; (2 Kings 7:9; Psalm 51:5 [7]), from {{h5753}}; perversity, i.e. (moral) evil; fault, iniquity, mischeif, punishment (of iniquity), sin.	h5771
h5772	o-naw'	עוֹנָה	ʻôwnâh	from an unused root apparently meaning to dwell together; (sexual) cohabitation; duty of marriage.	h5772
h5773	av-eh'	עַוְעֶה	ʻavʻeh	from {{h5753}}; perversity; × perverse.	h5773
h5774	oof	עוּף	ʻûwph	a primitive root; to cover (with wings or obscurity); hence (as denominative from {{h5775}}); to fly; also (by implication of dimness) to faint (from the darkness of swooning); brandish, be (wax) faint, flee away, fly (away), × set, shine forth, weary.	h5774
h5775	ofe	עוֹף	ʻôwph	from {{h5774}}; a bird (as covered with feathers, or rather as covering with wings), often collectively; bird, that flieth, flying, fowl.	h5775
h5776	ofe	עוֹף	ʻôwph	(Aramaic) corresponding to {{h5775}}; fowl.	h5776
h5777	o-feh'-reth	עוֹפֶרֶת	ʻôwphereth	or עֹפֶרֶת; feminine participle active of {{h6080}}; lead (from its dusty color); lead.	h5777
h5778	o-fah'-ee	עוֹפַי	ʻÔwphay	from {{h5775}}; birdlike; Ephai, an Israelite; Ephai (from margin).	h5778
h5779	oots	עוּץ	ʻûwts	a primitive root; to consult; take advice ((counsel) together).	h5779
h5800	aw-zab'	עָזַב	ʻâzab	a primitive root; to loosen, i.e. relinquish, permit, etc.; commit self, fail, forsake, fortify, help, leave (destitute, off), refuse, × surely.	h5800
h5789	oosh	עוּשׁ	ʻûwsh	a primitive root; to hasten; assemble self.	h5789
h5788	iv-vaw-rone'	עִוָּרוֹן	ʻivvârôwn	and (feminine) עַוֶּרֶת; from {{h5787}}; blindness; blind(-ness).	h5788
