Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h3358	yak-keer'	יַקִּיר	yaqqîyr	(Aramaic) corresponding to {{h3357}}; noble, rare.	h3358
h3359	yek-am-yaw'	יְקַמְיָה	Yᵉqamyâh	from {{h6965}} and {{h3050}}; Jah will rise; Jekamjah, the name of two Israelites; Jekamiah. Compare {{h3079}}.	h3359
h3354	yek-ooth-ee'-ale	יְקוּתִיאֵל	Yᵉqûwthîyʼêl	from the same as {{h3348}} and {{h410}}; obedience of God; Jekuthiel, an Israelite; Jekuthiel.	h3354
h3355	yok-tawn'	יׇקְטָן	Yoqṭân	from {{h6994}}; he will be made little; Joktan, an Arabian patriarch; Joktan.	h3355
h3356	yaw-keem'	יָקִים	Yâqîym	from {{h6965}}; he will raise; Jakim, the name of two Israelites; Jakim. Compare {{h3079}}.	h3356
h3357	yak-keer'	יַקִּיר	yaqqîyr	from {{h3365}}; precious; dear.	h3357
h3350	yek-ode'	יְקוֹד	yᵉqôwd	from {{h3344}}; a burning; burning.	h3350
h3351	yek-oom'	יְקוּם	yᵉqûwm	from {{h6965}}; properly, standing (extant), i.e. by implication, a living thing; (living) substance.	h3351
h3352	yaw-koshe'	יָקוֹשׁ	yâqôwsh	from {{h3369}}; properly, entangling; hence, a snarer; fowler.	h3352
h3353	yaw-koosh'	יָקוּשׁ	yâqûwsh	passive participle of {{h3369}}; properly, entangled, i.e. by implication (intransitively) a snare, or (transitive) a snarer; fowler, snare.	h3353
h3329	yaw-tsee'	יָצִיא	yâtsîyʼ	from {{h3318}}; issue, i.e. offspring; those that came forth.	h3329
h3328	yits-khar'	יִצְחַר	Yitschar	from the same as {{h6713}}; he will shine; Jitschar, an Israelite; and Zehoar (from the margin).	h3328
h3321	yets-abe'	יְצַב	yᵉtsab	(Aramaic) corresponding to {{h3320}}; to be firm; hence, to speak surely; truth.	h3321
h3320	yaw-tsab'	יָצַב	yâtsab	a primitive root; to place (any thing so as to stay); reflexively, to station, offer, continue; present selves, remaining, resort, set (selves), (be able to, can, with-) stand (fast, forth, -ing, still, up).	h3320
h3323	yits-hawr'	יִצְהָר	yitshâr	from {{h6671}}; oil (as producing light); figuratively, anointing; anointed oil.	h3323
h3322	yaw-tsag'	יָצַג	yâtsag	a primitive root; to place permanently; establish, leave, make, present, put, set, stay.	h3322
h3325	yits-haw-ree'	יִצְהָרִי	Yitshârîy	patronymically from {{h3324}}; a Jitsharite or descendant of Jitshar; Izeharites, Izharites.	h3325
h3324	yits-hawr'	יִצְהָר	Yitshâr	the same as {{h3323}}; Jitshar, an Israelite; Izhar.	h3324
h3327	yits-khawk'	יִצְחָק	Yitschâq	from {{h6711}}; laughter (i.e. mochery); Jitschak (or Isaac), son of Abraham; Isaac. Compare {{h3446}}.	h3327
h3326	yaw-tsoo'-ah	יָצוּעַ	yâtsûwaʻ	passive participle of {{h3331}}; spread, i.e. a bed; (architecture) an extension, i.e. wing or lean-to (a single story or collectively); bed, chamber, couch.	h3326
h3338	yaw-tsoor'	יָצֻר	yâtsur	passive participle of {{h3335}}; structure, i.e. limb or part; member.ql	h3338
h3339	yits-ree'	יִצְרִי	Yitsrîy	from {{h3335}}; formative; Jitsri, an Israelite; Isri.	h3339
h3332	yaw-tsak'	יָצַק	yâtsaq	a primitive root; properly, to pour out (transitive or intransitive); by implication, to melt or cast as metal; by extension, to place firmly, to stiffen or grow hard; cast, cleave fast, be (as) firm, grow, be hard, lay out, molten, overflow, pour (out), run out, set down, stedfast.	h3332
h3333	yets-oo-kaw'	יְצֻקָה	yᵉtsuqâh	passive participle feminine of {{h3332}}; poured out, i.e. run into a mould; when it was cast.	h3333
h3330	yats-tseeb'	יַצִּיב	yatstsîyb	(Aramaic) from {{h3321}}; fixed, sure; concretely, certainty; certain(-ty), true, truth.	h3330
h3331	yaw-tsah'	יַצַע	yatsaʻ	a primitive root; to strew as a surface; make (one's) bed, × lie, spread.	h3331
h3336	yay'-tser	יֵצֶר	yêtser	from {{h3335}}; a form; figuratively, conception (i.e. purpose); frame, thing framed, imagination, mind, work.	h3336
h3337	yay-tser	יֵצֶר	Yêtser	the same as {{h3336}}; Jetser, an Israelite; Jezer.	h3337
h3334	yaw-tsar'	יָצַר	yâtsar	a primitive root; to press (intransitive), i.e. be narrow; figuratively, be in distress; be distressed, be narrow, be straitened (in straits), be vexed.	h3334
