Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h1639	gaw-rah'	גָּרַע	gâraʻ	a primitive root; to scrape off; by implication, to shave, remove, lessen, withhold; abate, clip, (di-) minish, do (take) away, keep back, restrain, make small, withdraw.	h1639
h1638	gaw-ras'	גָּרַס	gâraç	a primitive root; to crush; also (intransitively and figuratively) to dissolve; break.	h1638
h1631	gar-zen'	גַּרְזֶן	garzen	from {{h1629}}; an axe; ax.	h1631
h1630	gher-ee-zeem'	גְּרִזִים	Gᵉrizîym	plural of an unused noun from {{h1629}} (compare {{h1511}}), cut up (i.e. rocky); Gerizim, a mountain of Palestine; Gerizim.	h1630
h1633	gaw-ram'	גָּרַם	gâram	a primitive root; to be spare or skeleton-like; used only as a denominative from {{h1634}}; (causative) to bone, i.e. denude (by extensive, craunch) the bones; gnaw the bones, break.	h1633
h1632	gaw-role'	גָּרֹל	gârôl	from the same as {{h1486}}; harsh; man of great (as in the margin which reads {{h1419}}).	h1632
h1635	gheh'-rem	גֶּרֶם	gerem	(Aramaic) corresponding to {{h1634}}; a bone; bone.	h1635
h1634	gheh'-rem	גֶּרֶם	gerem	from {{h1633}}; a bone (as the skeleton of the body); hence, self, i.e. (figuratively) very; bone, strong, top.	h1634
h1637	go'-ren	גֹּרֶן	gôren	from an unused root meaning to smooth; a threshing-floor (as made even); by analogy, any open area; (barn, corn, threshing-) floor, (threshing-, void) place.	h1637
h1636	gar-mee'	גַּרְמִי	Garmîy	from {{h1634}}; bony, i.e. strong; Garmite.	h1636
h1628	gay-rooth'	גֵּרוּת	gêrûwth	from {{h1481}}; a (temporary) residence; habitation.	h1628
h1629	gaw-raz'	גָּרַז	gâraz	a primitive root; to cut off; cut off.	h1629
h1622	ghir-gaw-shee'	גִּרְגָּשִׁי	Girgâshîy	patrial from an unused name (of uncertain derivation); a Girgashite, one of the native tribes of Canaan; Girgashite, Girgasite.	h1622
h1623	gaw-rad'	גָּרַד	gârad	a primitive root; to abrade; scrape.	h1623
h1620	gar-gar'	גַּרְגַּר	gargar	by reduplication from {{h1641}}; a berry (as if a pellet of rumination); berry.	h1620
h1621	gar-gher-owth'	גַּרְגְּרוֹת	gargᵉrôwth	feminine plural from {{h1641}}; the throat (as used in rumination); neck.	h1621
h1626	gay-raw'	גֵּרָה	gêrâh	from {{h1641}} (as in {{h1625}}); properly, (like {{h1620}}) a kernel (round as if scraped), i.e.; a gerah or small weight (and coin); gerah.	h1626
h1627	gaw-rone'	גָּרוֹן	gârôwn	or (shortened) גָּרֹן; from {{h1641}}; (compare {{h1621}}); the throat (as roughened by swallowing); × aloud, mouth, neck, throat.	h1627
h1624	gaw-raw'	גָּרָה	gârâh	a primitive root; properly, to grate, i.e. (figuratively) to anger; contend, meddle, stir up, strive.	h1624
h1625	gay-raw'	גֵּרָה	gêrâh	from {{h1641}}; the cud (as scraping the throat); cud.	h1625
h1699	do'-ber	דֹּבֶר	dôber	from {{h1696}} (in its original sense); a pasture (from its arrangement of the flock); fold, manner.	h1699
h1698	deh'-ber	דֶּבֶר	deber	from {{h1696}} (in the sense of destroying); a pestilence; murrain, pestilence, plague.	h1698
h1697	daw-baw'	דָּבָר	dâbâr	from {{h1696}}; a word; by implication, a matter (as spoken of) or thing; adverbially, a cause; act, advice, affair, answer, × any such (thing), because of, book, business, care, case, cause, certain rate,   chronicles, commandment, × commune(-ication),   concern(-ing),   confer, counsel,   dearth, decree, deed, × disease, due, duty, effect,   eloquent, errand, (evil favoured-) ness,   glory,   harm, hurt,   iniquity,   judgment, language,   lying, manner, matter, message, (no) thing, oracle, × ought, × parts,   pertaining,   please, portion,   power, promise, provision, purpose, question, rate, reason, report, request, × (as hast) said, sake, saying, sentence,   sign,   so, some (uncleanness), somewhat to say,   song, speech, × spoken, talk, task,   that, × there done, thing (concerning), thought,   thus, tidings, what(-soever),   wherewith, which, word, work.	h1697
h1696	daw-bar'	דָבַר	dâbar	a primitive root; perhaps properly, to arrange; but used figuratively (of words), to speak; rarely (in a destructive sense) to subdue; answer, appoint, bid, command, commune, declare, destroy, give, name, promise, pronounce, rehearse, say, speak, be spokesman, subdue, talk, teach, tell, think, use (entreaties), utter, × well, × work.	h1696
h1695	daw-bake'	דָּבֵק	dâbêq	from {{h1692}}; adhering; cleave, joining, stick closer.	h1695
h1694	deh'-bek	דֶּבֶק	debeq	from {{h1692}}; a joint; by implication, solder; joint, solder.	h1694
h1693	deb-ak'	דְּבַק	dᵉbaq	(Aramaic) corresponding to {{h1692}}; to stick to; cleave.	h1693
h1692	daw-bak'	דָּבַק	dâbaq	a primitive root; properly, to impinge, i.e. cling or adhere; figuratively, to catch by pursuit; abide fast, cleave (fast together), follow close (hard after), be joined (together), keep (fast), overtake, pursue hard, stick, take.	h1692
h1691	dib-lah'-yim	דִּבְלַיִם	Diblayim	dual from the masculine of {{h1690}}; two cakes; Diblajim, a symbolic name; Diblaim.	h1691
h1690	deb-ay-law'	דְּבֵלָה	dᵉbêlâh	from an unused root (akin to {{h2082}}) probably meaning to press together; a cake of pressed figs; cake (lump) of figs.	h1690
h1617	gay-raw'	גֵּרָא	Gêrâʼ	perhaps from {{h1626}}; a grain; Gera, the name of six Israelites; Gera.	h1617
h1616	gare	גֵּר	gêr	or (fully) geyr (gare); from {{h1481}}; properly, a guest; by implication, a foreigner; alien, sojourner, stranger.	h1616
h1615	gheer	גִּר	gir	perhaps from {{h3564}}; lime (from being burned in a kiln); chalk(-stone).	h1615
h1614	gof-reeth'	גׇּפְרִית	gophrîyth	probably feminine of {{h1613}}; properly, cypress-resin; by analogy, sulphur (as equally inflammable); brimstone.	h1614
h1613	go'-fer	גֹּפֶר	gôpher	from an unused root, probably meaning to house in; a kind of tree or wood (as used for building), apparently the cypress; gopher.	h1613
h1612	gheh'-fen	גֶּפֶן	gephen	from an unused root meaning to bend; a vine (as twining), especially the grape; vine, tree.	h1612
h1611	gaf	גַּף	gaph	(Aramaic) corresponding to {{h1610}}; a wing; wing.	h1611
h1610	gaf	גַּף	gaph	from an unused root meaning to arch; the back; by extension the body or self; highest places, himself.	h1610
h1619	gaw-rabe'	גָּרֵב	Gârêb	from the same as {{h1618}}; scabby; Gareb, the name of an Israelite, also of a hill near Jerusalem; Gareb.	h1619
h1618	gaw-rawb'	גָּרָב	gârâb	from an unused root meaning to scratch; scurf (from itching); scab, scurvy.	h1618
h1688	deb-eer'	דְּבִיר	Dᵉbîyr	or (shortened) דְּבִר; (Joshua 13:26 (but see {{h3810}})), the same as {{h1687}}; Debir, the name of an Amoritish king and of two places in Palestine; Debir.	h1688
h1689	dib-law'	דִּבְלָה	Diblâh	probably an orthographical error for {{h7247}}; Diblah, a place in Syria; Diblath.	h1689
h1680	daw-bab'	דָּבַב	dâbab	a primitive root (compare {{h1679}}); to move slowly, i.e. glide; cause to speak.	h1680
h1681	dib-baw'	דִּבָּה	dibbâh	from {{h1680}} (in the sense of furtive motion); slander; defaming, evil report, infamy, slander.	h1681
h1682	deb-o-raw'	דְּבוֹרָה	dᵉbôwrâh	or (shortened) דְּבֹרָה; from {{h1696}} (in the sense of orderly motion); the bee (from its systematic instincts); bee.	h1682
h1683	deb-o-raw'	דְּבּוֹרָה	Dᵉbôwrâh	or (shortened) דְּבֹרָה; the same as {{h1682}}; Deborah, the name of two Hebrewesses; Deborah.	h1683
h1684	deb-akh'	דְּבַח	dᵉbach	(Aramaic) corresponding to {{h2076}}; to sacrifice (an animal); offer (sacrifice).	h1684
h1685	deb-akh'	דְּבַח	dᵉbach	(Aramaic) from {{h1684}}; a sacrifice; sacrifice.	h1685
h1686	dib-yone'	דִּבְיוֹן	dibyôwn	in the margin for the textual reading, חֶרְיוֹן; both, (in the plural only and) of uncertain derivation,; probably some cheap vegetable, perhaps a bulbous root; dove's dung.	h1686
h1687	deb-eer'	דְּבִיר	dᵉbîyr	or (shortened) דְּבִר; from {{h1696}} (apparently in the sense of oracle); the shrine or innermost part of the sanctuary; oracle.	h1687
h1601	go-aw'	גֹּעָה	Gôʻâh	feminine active participle of {{h1600}}; lowing; Goah, a place near Jerusalem; Goath.	h1601
h1602	gaw-al'	גָּעַל	gâʻal	a primitive root; to detest; by implication, to reject; abhor, fail, lothe, vilely cast away.	h1602
h1603	gah'-al	גַּעַל	Gaʻal	from {{h1602}}; loathing; Gaal, an Israelite; Gaal.	h1603
h1604	go'-al	גֹּעַל	gôʻal	from {{h1602}}; abhorrence; loathing.	h1604
h1605	gaw-ar'	גָּעַר	gâʻar	a primitive root; to chide; corrupt, rebuke, reprove.	h1605
h1606	gheh-aw-raw'	גְּעָרָה	gᵉʻârâh	from {{h1605}}; a chiding; rebuke(-ing), reproof.	h1606
h1607	gaw-ash'	גָּעַשׁ	gâʻash	a primitive root; to agitate violently; move, shake, toss, trouble.	h1607
h1608	ga'-ash	גַּעַשׁ	Gaʻash	from {{h1607}}; a quaking; Gaash, a hill in Palestine; Gaash.	h1608
h1609	gah-tawm'	גַּעְתָּם	Gaʻtâm	of uncertain derivation; Gatam, an Edomite; Gatam.	h1609
h1675	daw-aw'	דָּאָה	dâʼâh	a primitive root; to dart, i.e. fly rapidly; fly.	h1675
h1674	deh-aw-gaw'	דְּאָגָה	dᵉʼâgâh	from {{h1672}}; anxiety; care(-fulness), fear, heaviness, sorrow.	h1674
h1677	dobe	דֹּב	dôb	or (fully) דּוֹב; from {{h1680}}; the bear (as slow); bear.	h1677
h1676	daw-aw'	דָּאָה	dâʼâh	from {{h1675}}; the kite (from its rapid flight); vulture. See {{h7201}}.	h1676
