Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h3789	kaw-thab'	כָּתַב	kâthab	a primitive root; to grave, by implication, to write (describe, inscribe, prescribe, subscribe); describe, record, prescribe, subscribe, write(-ing, -ten).	h3789
h3788	kish-rone'	כִּשְׁרוֹן	kishrôwn	from {{h3787}}; success, advantage; equity, good, right.	h3788
h3783	kish-shaw-lone'	כִּשָּׁלוֹן	kishshâlôwn	from {{h3782}}; properly, a tottering, i.e. ruin; fall.	h3783
h3782	kaw-shal'	כָּשַׁל	kâshal	a primitive root; to totter or waver (through weakness of the legs, especially the ankle); by implication, to falter, stumble, faint or fall; bereave (from the margin), cast down, be decayed, (cause to) fail, (cause, make to) fall (down, -ing), feeble, be (the) ruin(-ed, of), (be) overthrown, (cause to) stumble, × utterly, be weak.	h3782
h3781	kash-sheel'	כַּשִּׁיל	kashshîyl	from {{h3782}}; properly, a feller, i.e. an axe; ax.	h3781
h3780	kaw-saw'	כָּשָׂה	kâsâh	a primitive root; to grow fat (i.e. be covered with flesh); be covered. Compare {{h3680}}.	h3780
h3787	kaw-share'	כָּשֵׁר	kâshêr	a primitive root properly, to be straight or right; by implication, to be acceptable; also to succeed or prosper; direct, be right, prosper.	h3787
h3786	kash-shawf'	כַּשָּׁף	kashshâph	from {{h3784}}; a magician; sorcerer.	h3786
h3785	keh'-shef	כֶּשֶׁף	kesheph	from {{h3784}}; magic; sorcery, witchcraft.	h3785
h3784	kaw-shaf'	כָּשַׁף	kâshaph	a primitive root; properly, to whisper a spell, i.e. to inchant or practise magic; sorcerer, (use) witch(-craft).	h3784
h3703	kaw-sif-yaw'	כָּסִפְיָא	Kâçiphyâʼ	perhaps from {{h3701}}; silvery; Casiphja, a place in Babylon; Casiphia.	h3703
h3702	kes-af'	כְּסַף	kᵉçaph	(Aramaic) corresponding to {{h3701}}; money, silver.	h3702
h3701	keh'-sef	כֶּסֶף	keçeph	from {{h3700}}; silver (from its pale color); by implication, money; money, price, silver(-ling).	h3701
h3707	kaw-as'	כַּעַס	kaʻaç	a primitive root; to trouble; by implication, to grieve, rage, be indignant; be angry, be grieved, take indignation, provoke (to anger, unto wrath), have sorrow, vex, be wroth.	h3707
h3706	keh-eh'-neth	כְּעֶנֶת	kᵉʻeneth	(Aramaic) or כְּעֶת; (Aramaic), feminine of {{h3705}}; thus (only in the formula 'and so forth'); at such a time.	h3706
h3705	keh-an'	כְּעַן	kᵉʻan	(Aramaic) probably from {{h3652}}; now; now.	h3705
h3704	keh'-seth	כֶּסֶת	keçeth	from {{h3680}}; a cushion or pillow (as covering a seat or bed); pillow.	h3704
h3709	kaf	כַּף	kaph	from {{h3721}}; the hollow hand or palm (so of the paw of an animal, of the sole, and even of the bowl of a dish or sling, the handle of a bolt, the leaves of a palm-tree); figuratively, power; branch,   foot, hand((-ful), -dle, (-led)), hollow, middle, palm, paw, power, sole, spoon.	h3709
h3708	kah'-as	כַּעַס	kaʻaç	or (in Job) כַּעַשׂ; from {{h3707}}; vexation; anger, angry, grief, indignation, provocation, provoking, × sore, sorrow, spite, wrath.	h3708
h3794	kit-tee'	כִּתִּי	Kittîy	or כִּתִּיִּי; patrial from an unused name denoting Cyprus (only in the plural); a Kittite or Cypriote; hence, an islander in general, i.e. the Greeks or Romans on the shores opposite Palestine; Chittim, Kittim.	h3794
h3795	kaw-theeth'	כָּתִית	kâthîyth	from {{h3807}}; beaten, i.e. pure (oil); beaten.	h3795
h3796	ko'-thel	כֹּתֶל	kôthel	from an unused root meaning to compact; a wall (as gathering inmates); wall.	h3796
h3797	keth-al'	כְּתַל	kᵉthal	(Aramaic) corresponding to {{h3796}}; wall.	h3797
h3790	keth-ab'	כְּתַב	kᵉthab	(Aramaic) corresponding to {{h3789}}; write(-ten).	h3790
h3791	kaw-thawb'	כָּתָב	kâthâb	from {{h3789}}; something written, i.e. a writing, record or book; register, scripture, writing.	h3791
h3792	keth-awb'	כְּתָב	kᵉthâb	(Aramaic) corresponding to {{h3791}}; prescribing, writing(-ten).	h3792
h3793	keth-o'-beth	כְּתֹבֶת	kᵉthôbeth	from {{h3789}}; a letter or other mark branded on the skin; × any (mark).	h3793
h3798	kith-leesh'	כִּתְלִישׁ	Kithlîysh	from {{h3796}} and {{h376}}; wall of a man; Kithlish, a place in Palestine; Kithlish.	h3798
h3799	kaw-tham'	כָּתַם	kâtham	a primitive root; properly, to carve or engrave, i.e. (by implication) to inscribe indelibly; mark.	h3799
h3718	keh'-fel	כֶּפֶל	kephel	from {{h3717}}; a duplicate; double.	h3718
h3719	kaw-fan'	כָּפַן	kâphan	a primitive root; to bend; bend.	h3719
h3714	kaw-fece'	כָּפִיס	kâphîyç	from an unused root meaning to connect; a girder; beam.	h3714
h3715	kef-eer'	כְּפִיר	kᵉphîyr	from {{h3722}}; a village (as covered in by walls); also a young lion (perhaps as covered with a mane); (young) lion, village. Compare {{h3723}}.	h3715
h3716	kef-ee-raw'	כְּפִירָה	Kᵉphîyrâh	feminine of {{h3715}}; the village (always with the art.); Kephirah, a place in Palestine; Chephirah.	h3716
h3717	kaw-fal'	כָּפַל	kâphal	a primitive root; to fold together; figuratively, to repeat; double.	h3717
h3710	kafe	כֵּף	kêph	from {{h3721}}; a hollow rock; rock.	h3710
h3711	kaw-faw'	כָּפָה	kâphâh	a primitive root; properly, to bend, i.e. (figuratively) to tame or subdue; pacify.	h3711
h3712	kip-paw'	כִּפָּה	kippâh	feminine of {{h3709}}; a leaf of a palmtree; branch.	h3712
h3713	kef-ore'	כְּפוֹר	kᵉphôwr	from {{h3722}}; properly, a cover, i.e. (by implication) a tankard (or covered goblet); also white frost (as covering the ground); bason, hoar(-y) frost.	h3713
h3800	keh'-them	כֶּתֶם	kethem	from {{h3799}}; properly, something carved out, i.e. ore; hence, gold (pure as originally mined); ((most) fine, pure) gold(-en wedge).	h3800
h3769	kaw-rar'	כָּרַר	kârar	a primitive root; to dance (i.e. whirl); dance(-ing).	h3769
h3768	kar-pas'	כַּרְפַּס	karpaç	of foreign origin; byssus or fine vegetable wool; green.	h3768
h3761	kar-mel-ee'	כַּרְמְלִי	Karmᵉlîy	patron from {{h3760}}; a Karmelite or inhabitant of Karmel (the town); Carmelite.	h3761
h3760	kar-mel'	כַּרְמֶל	Karmel	the same as {{h3759}}; Karmel, the name of a hill and of a town in Palestine; Carmel, fruitful (plentiful) field, (place).	h3760
h3763	ker-awn'	כְּרָן	Kᵉrân	of uncertain derivation; Keran, an aboriginal Idumaean; Cheran.	h3763
h3762	kar-mel-eeth'	כַּרְמְלִית	Karmᵉlîyth	feminine of {{h3761}}; a Karmelitess or female inhabitant of Karmel; Carmelitess.	h3762
h3765	kir-same'	כִּרְסֵם	kirçêm	from {{h3697}}; to lay waste; waste.	h3765
h3764	kor-say'	כׇּרְסֵא	korçêʼ	(Aramaic) corresponding to {{h3678}}; a throne; throne.	h3764
h3767	kaw-raw'	כָּרָע	kârâʻ	from {{h3766}}; the leg (from the knee to the ankle) of men or locusts (only in the dual); leg.	h3767
h3766	kaw-rah'	כָּרַע	kâraʻ	a primitive root; to bend the knee; by implication, to sink, to prostrate; bow (down, self), bring down (low), cast down, couch, fall, feeble, kneeling, sink, smite (stoop) down, subdue, × very.	h3766
h3778	kas-dee'	כַּשְׂדִּי	Kasdîy	(occasionally with enclitic) כַּשְׂדִּימָה; towards the Kasdites into Chaldea), patronymically from {{h3777}} (only in the plural); a Kasdite, or descendant of Kesed; by implication, a Chaldaean (as if so descended); also an astrologer (as if proverbial of that people; Chaldeans, Chaldees, inhabitants of Chaldea.	h3778
h3779	kas-dah'-ee	כַּשְׂדַּי	Kasday	(Aramaic) corresponding to {{h3778}}; a Chaldaean or inhabitant of Chaldaea; by implication, a Magian or professional astrologer; Chaldean.	h3779
h3772	kaw-rath'	כָּרַת	kârath	a primitive root; to cut (off, down or asunder); by implication, to destroy or consume; specifically, to covenant (i.e. make an alliance or bargain, originally by cutting flesh and passing between the pieces); be chewed, be con-(feder-) ate, covenant, cut (down, off), destroy, fail, feller, be freed, hew (down), make a league (covenant), × lose, perish, × utterly, × want.	h3772
h3773	kaw-rooth-aw'	כָּרֻתָה	kâruthâh	passive participle feminine of {{h3772}}; something cut, i.e. a hewn timber; beam.	h3773
h3770	ker-ace'	כְּרֵשׂ	kᵉrês	by variation from {{h7164}}; the paunch or belly (as swelling out); belly.	h3770
h3771	kar-shen-aw'	כַּרְשְׁנָא	Karshᵉnâʼ	of foreign origin; Karshena, a courtier of Xerxes; Carshena.	h3771
h3776	kis-baw'	כִּשְׂבָּה	kisbâh	feminine of {{h3775}}; a young ewe; lamb.	h3776
h3777	keh'-sed	כֶּשֶׂד	Kesed	from an unused root of uncertain meaning; Kesed, a relative of Abraham; Chesed.	h3777
h3774	ker-ay-thee'	כְּרֵתִי	Kᵉrêthîy	probably from {{h3772}} in the sense of executioner; (compare {{h2876}}) (only collectively in the singular as plural); a Kerethite or life-guardsman; Cherethims, Cherethites.	h3774
h3775	keh'-seb	כֶּשֶׂב	keseb	apparently by transposition for {{h3532}}; a young sheep; lamb.	h3775
h3747	ker-eeth'	כְּרִית	Kᵉrîyth	from {{h3772}}; a cut; Kerith, a brook of Palestine; Cherith.	h3747
h3746	kaw-ree'	כָּרִי	kârîy	perhaps an abridged plural of {{h3733}} in the sense of leader (of the flock); a life-guardsman; captains, Cherethites (from the margin).	h3746
h3745	ker-az'	כְּרַז	kᵉraz	(Aramaic) probably of Greek origin; to proclaim; make a proclamation.	h3745
h3744	kaw-roze'	כָּרוֹז	kârôwz	(Aramaic) from {{h3745}}; a herald; herald.	h3744
h3743	ker-oob'	כְּרוּב	Kᵉrûwb	the same as {{h3742}}; Kerub, a place in Babylon; Cherub.	h3743
h3742	ker-oob'	כְּרוּב	kᵉrûwb	of uncertain derivation; a cherub or imaginary figure; cherub, (plural) cherubims.	h3742
h3741	kaw-raw'	כָּרָה	kârâh	feminine of {{h3733}}; a meadow; cottage.	h3741
h3740	kay-raw'	כֵּרָה	kêrâh	from {{h3739}}; a purchase; provision.	h3740
h3749	kar-kobe'	כַּרְכֹּב	karkôb	expanded from the same as {{h3522}}; a rim or top margin; compass.	h3749
h3748	ker-ee-thooth'	כְּרִיתוּת	kᵉrîythûwth	from {{h3772}}; a cutting (of the matrimonial bond), i.e. divorce; divorce(-ment).	h3748
h3750	kar-kome'	כַּרְכֹּם	karkôm	probably of foreign origin; the crocus; saffron.	h3750
h3751	kar-kem-eesh'	כַּרְכְּמִישׁ	Karkᵉmîysh	of foreign derivation; Karkemish, a place in Syria; Carchemish.	h3751
h3752	kar-kas'	כַּרְכַּס	Karkaç	of Persian origin; Karkas, a eunuch of Xerxes; Carcas.	h3752
h3753	kar-kaw-raw'	כַּרְכָּרָה	karkârâh	from {{h3769}}; a dromedary (from its rapid motion as if dancing); swift beast.	h3753
h3754	keh'-rem	כֶּרֶם	kerem	from an unused root of uncertain meaning; a garden or vineyard; vines, (increase of the) vineyard(-s), vintage. See also {{h1021}}.	h3754
h3755	ko-rame'	כֹּרֵם	kôrêm	active participle of an imaginary denominative from {{h3754}}; a vinedresser; vine dresser (as one or two words).	h3755
h3756	kar-mee'	כַּרְמִי	Karmîy	from {{h3754}}; gardener; Karmi, the name of three Israelites; Carmi.	h3756
h3757	kar-mee'	כַּרְמִי	Karmîy	patronymically from {{h3756}}; a Karmite or descendant of Karmi; Carmites.	h3757
h3758	kar-mele'	כַּרְמִיל	karmîyl	probably of foreign origin; carmine, a deep red; crimson.	h3758
h3759	kar-mel'	כַּרְמֶל	karmel	from {{h3754}}; a planted field (garden, orchard, vineyard or park); by implication, garden produce; full (green) ears (of corn), fruitful field (place), plentiful (field).	h3759
h3725	kip-poor'	כִּפֻּר	kippur	from {{h3722}}; expiation (only in plural); atonement.	h3725
h3724	ko'-fer	כֹּפֶר	kôpher	from {{h3722}}; properly, a cover, i.e. (literally) a village (as covered in); (specifically) bitumen (as used for coating), and the henna plant (as used for dyeing); figuratively, a redemption-price; bribe, camphire, pitch, ransom, satisfaction, sum of money, village.	h3724
h3727	kap-po'-reth	כַּפֹּרֶת	kappôreth	from {{h3722}}; a lid (used only of the cover of the sacred Ark); mercy seat.	h3727
h3726	kef-ar' haw-am-monee'	כְּפַר הָעַמּוֹנִי	Kᵉphar hâ-ʻAmmôwnîy	from {{h3723}} and {{h5984}}, with the article interposed; village of the Ammonite; Kefar-ha-Ammoni, a place in Palestine; Chefarhaamonai.	h3726
h3721	kaw-faf'	כָּפַף	kâphaph	a primitive root; to curve; bow down (self).	h3721
h3720	kaw-fawn'	כָּפָן	kâphân	from {{h3719}}; hunger (as making to stoop with emptiness and pain); famine.	h3720
h3723	kaw-fawr'	כָּפָר	kâphâr	from {{h3722}}; a village (as protected by walls); village. Compare {{h3715}}.	h3723
h3722	kaw-far'	כָּפַר	kâphar	a primitive root; to cover (specifically with bitumen); figuratively, to expiate or condone, to placate or cancel; appease, make (an atonement, cleanse, disannul, forgive, be merciful, pacify, pardon, purge (away), put off, (make) reconcile(-liation).	h3722
h3729	kef-ath'	כְּפַת	kᵉphath	(Aramaic) a root of uncertain correspondence; to fetter; bind.	h3729
h3728	kaw-fash'	כָּפַשׁ	kâphash	a primitive root; to tread down; figuratively, to humiliate; cover.	h3728
h3736	kar-bale'	כַּרְבֵּל	karbêl	from the same as {{h3525}}; to gird or clothe; clothed.	h3736
h3737	kar-bel-aw'	כַּרְבְּלָא	karbᵉlâʼ	(Aramaic) from a verb corresponding to that of {{h3736}}; a mantle; hat.	h3737
h3734	kore	כֹּר	kôr	from the same as {{h3564}}; properly, a deep round vessel, i.e. (specifically) a cor or measure for things dry; cor, measure. Aramaic the same.	h3734
h3735	kaw-raw'	כָּרָא	Kârâʼ	(Aramaic) probably corresponding to {{h3738}} in the sense of piercing(figuratively); to grieve; be grieved.	h3735
h3732	kaf-to-ree'	כַּפְתֹּרִי	Kaphtôrîy	patrial from {{h3731}}; a Caphtorite (collectively) or native of Caphtor; Caphthorim, Caphtorim(-s).	h3732
h3733	kar	כַּר	kar	from {{h3769}} in the sense of plumpness; a ram (as full-grown and fat), including a battering-ram (as butting); hence, a meadow (as for sheep); also a pad or camel's saddle (as puffed out); captain, furniture, lamb, (large) pasture, ram. See also {{h1033}}, {{h3746}}.	h3733
h3730	kaf-tore'	כַּפְתֹּר	kaphtôr	or (Amos 9:1) כַּפְתּוֹר; probably from an unused root meaning to encircle; a chaplet; but used only in an architectonic sense, i.e. the capital of a column, or a wreath-like button or disk on the candelabrum; knop, (upper) lintel.	h3730
h3731	kaf-tore'	כַּפְתֹּר	Kaphtôr	or (Amos 9:7) כַּפְתּוֹר; apparently the same as {{h3730}}; Caphtor (i.e. a wreath-shaped island), the original seat of the Philistines; Caphtor.	h3731
h3738	kaw-raw'	כָּרָה	kârâh	a primitive root; properly, to dig; figuratively, to plot; generally, to bore or open; dig, × make (a banquet), open.	h3738
h3739	kaw-raw'	כָּרָה	kârâh	usually assigned as a primitive root, but probably only a special application of {{h3738}} (through the common idea of planning implied in a bargain); to purchase; buy, prepare.	h3739
