Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h4001	meb-oo-saw'	מְבוּסָה	mᵉbûwçâh	from {{h947}}; a trampling; treading (trodden) down (under foot).	h4001
h4003	meb-oo-kah'	מְבוּקָה	mᵉbûwqâh	from the same as {{h950}}; emptiness; void.	h4003
h4002	mab-boo'-ah	מַבּוּעַ	mabbûwaʻ	from {{h5042}}; a fountain; fountain, spring.	h4002
h4005	mib-khawr'	מִבְחָר	mibchâr	from {{h977}}; select, i.e. best; choice(-st), chosen.	h4005
h4004	mib-khore'	מִבְחוֹר	mibchôwr	from {{h977}}; select, i.e. well fortified; choice.	h4004
h4007	mab-bawt'	מַבָּט	mabbâṭ	or מֶבָּט; from {{h5027}}; something expected, i.e. (abstractly) expectation; expectation.	h4007
h4006	mib-khawr'	מִבְחָר	Mibchâr	the same as {{h4005}}; Mibchar, an Israelite; Mibhar.	h4006
h4009	mib-tawkh'	מִבְטָח	mibṭâch	from {{h982}}; properly, a refuge, i.e. (objective) security, or (subjective) assurance; confidence, hope, sure, trust.	h4009
h4008	mib-taw'	מִבְטָא	mibṭâʼ	from {{h981}}; a rash utterance (hasty vow); (that which...) uttered (out of).	h4008
h4089	mad-man-naw'	מַדְמַנָּה	Madmannâh	a variation for {{h4087}}; Madmannah, a place in Palestine; Madmannah.	h4089
h4088	mad-may-naw'	מַדְמֵנָה	Madmênâh	the same as {{h4087}}; Madmenah, a place in Palestine; Madmenah.	h4088
h4081	mid-deen'	מִדִּין	Middîyn	a variation for {{h4080}}; Middin.	h4081
h4080	mid-yawn'	מִדְיָן	Midyân	the same as {{h4079}}; Midjan, a son of Abraham; also his country and (collectively) his descendants; Midian, Midianite.	h4080
h4083	med-ee-naw'	מְדִינָה	mᵉdîynâh	(Aramaic) corresponding to {{h4082}}; province.	h4083
h4082	med-ee-naw'	מְדִינָה	mᵉdîynâh	from {{h1777}}; properly, a judgeship, i.e. jurisdiction; by implication, a district (as ruled by a judge); generally, a region; (× every) province.	h4082
h4085	med-o-kaw'	מְדֹכָה	mᵉdôkâh	from {{h1743}}; a mortar; mortar.	h4085
h4084	mid-yaw-nee'	מִדְיָנִי	Midyânîy	patronymical or patrial from {{h4080}}; a Midjanite or descendant (native) of Midjan; Midianite. Compare {{h4092}}.	h4084
h4087	mad-may-naw'	מַדְמֵנָה	madmênâh	feminine from the same as {{h1828}}; a dunghill; dunghill.	h4087
h4086	mad-mane'	מַדְמֵן	Madmên	from the same as {{h1828}}; dunghill; Madmen, a place in Palestine; Madmen.	h4086
h4012	meb-oon-hah'-ee	מְבֻנַּי	Mᵉbunnay	from {{h1129}}; built up; Mebunnai, an Israelite; Mebunnai.	h4012
h4013	mib-tsawr'	מִבְצָר	mibtsâr	also (in plural) feminine (Daniel 11:l5) מִבְצָרָה; from {{h1219}}; a fortification, castle, or fortified city; figuratively, a defender; (de-, most) fenced, fortress, (most) strong (hold).	h4013
h4010	mab-leeg-eeth'	מַבְלִיגִית	mablîygîyth	from {{h1082}}; desistance (or rather desolation); comfort self.	h4010
h4011	mib-neh'	מִבְנֶה	mibneh	from {{h1129}}; a building; frame.	h4011
h4016	maw-boosh'	מָבֻשׁ	mâbush	from {{h954}}; (plural) the (male) pudenda; secrets.	h4016
h4017	mib-sawm'	מִבְשָׂם	Mibsâm	from the same as {{h1314}}; fragrant; Mibsam, the name of an Ishmaelite and of an Israelite; Mibsam.	h4017
h4014	mib-tsawr'	מִבְצָר	Mibtsâr	the same as {{h4013}}; Mibtsar, an Idumaean; Mibzar.	h4014
h4015	mib-rawkh'	מִבְרָח	mibrâch	from {{h1272}}; a refugee; fugitive.	h4015
h4018	meb-ash-shel-aw'	מְבַשְּׁלָה	mᵉbashshᵉlâh	from {{h1310}}; a cooking hearth; boiling-place.	h4018
h4019	mag-beesh'	מַגְבִּישׁ	Magbîysh	from the same as {{h1378}}; stiffening; Magbish, an Israelite, or a place in Palestine; Magbish.	h4019
h4098	med-oosh-shaw'	מְדֻשָּׁה	mᵉdushshâh	from {{h1758}}; a threshing, i.e. (concretely and figuratively) down-trodden people; threshing.	h4098
h4099	med-aw-thaw'	מְדָתָא	Mᵉdâthâʼ	of Persian origin; Medatha, the father of Haman; Hammedatha (including the article).	h4099
h4092	med-aw-nee'	מְדָנִי	Mᵉdânîy	a variation of {{h4084}}; Midianite.	h4092
h4093	mad-daw'	מַדָּע	maddâʻ	or מַדַּע; from {{h3045}}; intelligence or consciousness; knowledge, science, thought.	h4093
h4090	med-awn'	מְדָן	mᵉdân	a form of {{h4066}}; discord, strife.	h4090
h4091	med-awn'	מְדָן	Mᵉdân	the same as {{h4090}}; Medan, a son of Abraham; Medan.	h4091
h4096	mid-rawk'	מִדְרָךְ	midrâk	from {{h1869}}; a treading, i.e. a place for stepping on; (foot-) breadth.	h4096
h4097	mid-rawsh'	מִדְרָשׁ	midrâsh	from {{h1875}}; properly, an investigation, i.e. (by implication) a treatise or elaborate compilation; story.	h4097
h4094	mad-kaw-raw'	מַדְקָרָה	madqârâh	from {{h1856}}; a wound; piercing.	h4094
h4095	mad-ray-gaw'	מַדְרֵגָה	madrêgâh	from an unused root meaning to step; properly, a step; by implication, a steep or inaccessible place; stair, steep place.	h4095
h4029	mig-dal'-ay'-der	מִגְדַּל־עֵדֶר	Migdal-ʻÊder	from {{h4026}} and {{h5739}}; tower of a flock; Migdal-Eder, a place in Palestine; Migdal-eder, tower of the flock.	h4029
h4028	migdal-gawd'	מִגְדַּל־גָּד	Migdal-Gâd	from {{h4026}} and {{h1408}}; tower of Fortune; Migdal-Gad, a place in Palestine; Migdal-gad.	h4028
h4027	mig-dal-ale'	מִגְדַּל־אֵל	Migdal-ʼÊl	from {{h4026}} and {{h410}}; tower of God; Migdal-El, a place in Palestine; Migdal-el.	h4027
