Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h3941	lap-pee-doth'	לַפִּידוֹת	Lappîydôwth	feminine plural of {{h3940}}; Lappidoth, the husband of Deborah; Lappidoth.	h3941
h3940	lap-peed'	לַפִּיד	lappîyd	or לַפִּד; from an unused root probably meaning to shine; a flambeau, lamp or flame; (fire-) brand, (burning) lamp, lightning, torch.	h3940
h3943	law-fath'	לָפַת	lâphath	a primitive root; properly, to bend, i.e. (by implication) to clasp; also (reflexively) to turn around or aside; take hold, turn aside (self).	h3943
h3942	lif-nah'ee	לִפְנַי	liphnay	from the prepositional prefix (to or for) and {{h6440}}; anterior; before.	h3942
h3945	law-tsats'	לָצַץ	lâtsats	a primitive root; to deride; scorn.	h3945
h3944	law-tsone'	לָצוֹן	lâtsôwn	from {{h3887}}; derision; scornful(-ning).	h3944
h3947	law-kakh'	לָקַח	lâqach	a primitive root; to take (in the widest variety of applications); accept, bring, buy, carry away, drawn, fetch, get, infold, × many, mingle, place, receive(-ing), reserve, seize, send for, take (away, -ing, up), use, win.	h3947
h3946	lak-koom'	לַקּוּם	Laqqûwm	from an unused root thought to mean to stop up by a barricade; perhaps fortification; Lakkum, a place in Palestine; Lakum.	h3946
h3949	lik-khee'	לִקְחִי	Liqchîy	from {{h3947}}; learned; Likchi, an Israelite; Likhi.	h3949
h3948	leh'-kakh	לֶקַח	leqach	from {{h3947}}; properly, something received, i.e. (mentally) instruction (whether on the part of the teacher or hearer); also (in an active and sinister sense) inveiglement; doctrine, learning, fair speech.	h3948
h4000	maw-bone'	מָבוֹן	mâbôwn	from {{h995}}; instructing; taught.	h4000
h3952	law-kak'	לָקַק	lâqaq	a primitive root; to lick or lap; lap, lick.	h3952
h3953	law-kash'	לָקַשׁ	lâqash	a primitive root; to gather the after crop; gather.	h3953
h3950	law-kat'	לָקַט	lâqaṭ	a primitive root; properly, to pick up, i.e. (generally) to gather; specifically, to glean; gather (up), glean.	h3950
h3951	leh'-ket	לֶקֶט	leqeṭ	from {{h3950}}; the gleaning; gleaning.	h3951
h3956	law-shone'	לָשׁוֹן	lâshôwn	or לָשֹׁן; also (in plural) feminine לְשֹׁנָה; from {{h3960}}; the tongue (of man or animals), used literally (as the instrument of licking, eating, or speech), and figuratively (speech, an ingot, a fork of flame, a cove of water); babbler, bay,   evil speaker, language, talker, tongue, wedge.	h3956
h3957	lish-kaw'	לִשְׁכָּה	lishkâh	from an unused root of uncertain meaning; a room in a building (whether for storage, eating, or lodging); chamber, parlour. Compare {{h5393}}.	h3957
h3954	leh'-kesh	לֶקֶשׁ	leqesh	from {{h3953}}; the after crop; latter growth.	h3954
h3955	lesh-ad'	לְשַׁד	lᵉshad	from an unused root of uncertain meaning; apparently juice, i.e.; (figuratively) vigor; also a sweet or fat cake; fresh, moisture.	h3955
h3958	leh'-shem	לֶשֶׁם	leshem	from an unused root of uncertain meaning; a gem, perhaps the jacinth; ligure.	h3958
h3959	leh'-shem	לֶשֶׁם	Leshem	the same as {{h3958}}; Leshem, a place in Palestine; Leshem.	h3959
h3969	meh-aw'	מְאָה	mᵉʼâh	(Aramaic) corresponding to {{h3967}}; properly, a primitive numeral; a hundred; also as a multiplicative and a fraction}; hundred.	h3969
h3968	may-aw'	מֵאָה	Mêʼâh	the same as {{h3967}}; Meah, a tower in Jerusalem; Meah.	h3968
h3967	may-aw'	מֵאָה	mêʼâh	or מֵאיָה; properly, a primitive numeral; a hundred; also as a multiplicative and a fraction; hundred((-fold), -th),   sixscore.	h3967
h3966	meh-ode'	מְאֹד	mᵉʼôd	from the same as {{h181}}; properly, vehemence, i.e. (with or without preposition) vehemently; by implication, wholly, speedily, etc. (often with other words as an intensive or superlative; especially when repeated); diligently, especially, exceeding(-ly), far, fast, good, great(-ly), × louder and louder, might(-ily, -y), (so) much, quickly, (so) sore, utterly, very (  much, sore), well.	h3966
h3965	mah-ab-ooce'	מַאֲבוּס	maʼăbûwç	from {{h75}}; a granary; storehouse.	h3965
h3964	maw	מָא	mâʼ	(Aramaic) corresponding to {{h4100}}; (as indefinitely) that; + what.	h3964
h3963	leh'-thek	לֶתֶךְ	lethek	from an unused root of uncertain meaning; a measure for things dry; half homer.	h3963
h3962	leh'-shah	לֶשַׁע	Leshaʻ	from an unused root thought to mean to break through; a boiling spring; Lesha, a place probably East of the Jordan; Lasha.	h3962
h3961	lish-shawn'	לִשָּׁן	lishshân	(Aramaic) corresponding to {{h3956}}; speech, i.e. a nation; language.	h3961
h3960	law-shan'	לָשַׁן	lâshan	a primitive root; properly, to lick; but used only as a denominative from {{h3956}}; to wag the tongue, i.e. to calumniate; accuse, slander.	h3960
h3978	mah-ak-awl'	מַאֲכָל	maʼăkâl	from {{h398}}; an eatable (includ. provender, flesh and fruit); food, fruit, (bake-)meat(-s), victual.	h3978
h3979	mah-ak-eh'-leth	מַאֲכֶלֶת	maʼăkeleth	from {{h398}}; something to eat with, i.e. a knife; knife.	h3979
h3970	mah-av-ah'ee	מַאֲוַי	maʼăvay	from {{h183}}; a desire; desire.	h3970
h3971	moom	מאוּם	mʼûwm	usually מוּם; as if passive participle from an unused root probably meaning to stain; a blemish (physically or morally); blemish, blot, spot.	h3971
h3972	meh-oo'-maw	מְאוּמָה	mᵉʼûwmâh	apparently a form of {{h3971}}; properly, a speck or point, i.e. (by implication) something; with negative, nothing; fault,   no(-ught), ought, somewhat, any (no-)thing.	h3972
h3973	maw-oce'	מָאוֹס	mâʼôwç	from {{h3988}}; refuse; refuse.	h3973
h3974	maw-ore'	מָאוֹר	mâʼôwr	or מָאֹר; also (in plural) feminine מְאוֹרָה; or מְאֹרָה; from {{h215}}; properly, a luminous body or luminary, i.e. (abstractly) light (as an element); figuratively, brightness, i.e.cheerfulness; specifically, a chandelier; bright, light.	h3974
h3975	meh-oo-raw'	מְאוּרָה	mᵉʼûwrâh	feminine passive participle of {{h215}}; something lighted, i.e. an aperture; by implication, a crevice or hole (of a serpent); den.	h3975
h3976	mo-zane'	מֹאזֵן	môʼzên	from {{h239}}; (only in the dual) a pair of scales; balances.	h3976
h3977	mo-zane'	מֹאזֵן	môʼzên	(Aramaic) corresponding to {{h3976}}; balances.	h3977
h3909	lawt	לָט	lâṭ	a form of {{h3814}} or else participle from {{h3874}}; properly, covered, i.e. secret; by implication, incantation; also secrecy or (adverb) covertly; enchantment, privily, secretly, softly.	h3909
h3908	lakh'-ash	לַחַשׁ	lachash	from {{h3907}}; properly, a whisper, i.e. by implication, (in a good sense) a private prayer, (in a bad one) an incantation; concretely, an amulet; charmed, earring, enchantment, orator, prayer.	h3908
h3905	law-khats'	לָחַץ	lâchats	a primitive root; properly, to press, i.e. (figuratively) to distress; afflict, crush, force, hold fast, oppress(-or), thrust self.	h3905
h3904	lekh-ay-naw'	לְחֵנָה	lᵉchênâh	(Aramaic) from an unused root of uncertain meaning; a concubine; concubine.	h3904
h3907	law-khash'	לָחַשׁ	lâchash	a primitive root; to whisper; by implication, to mumble a spell (as a magician); charmer, whisper (together).	h3907
h3906	lakh'-ats	לַחַץ	lachats	from {{h3905}}; distress; affliction, oppression.	h3906
h3901	law-khem'	לָחֶם	lâchem	from {{h3898}},; battle; war.	h3901
h3903	lakh-maws'	לַחְמָס	Lachmâç	probably by erroneous transcription for לַחְמָם; from {{h3899}}; food-like; Lachmam or Lachmas, a place in Palestine; Lahmam.	h3903
h3902	lakh-mee'	לַחְמִי	Lachmîy	from {{h3899}}; foodful; (or perhaps erroneous transcription) for {{h1022}}; Lachmi, an Israelite; or rather probably a brief form; Lahmi. See also {{h3433}}.	h3902
h3985	maw-ane'	מָאֵן	mâʼên	a primitive root; to refuse; refuse, × utterly.	h3985
h3984	mawn	מָאן	mâʼn	(Aramaic) probably from a root corresponding to {{h579}} in the sense of an inclosure by sides; a utensil; vessel.	h3984
h3987	may-ane'	מֵאֵן	mêʼên	from {{h3985}}; refractory; refuse.	h3987
h3986	maw-ane'	מָאֵן	mâʼên	from {{h3985}}; unwilling; refuse.	h3986
h3981	mah-am-awts'	מַאֲמָץ	maʼămâts	from {{h553}}; strength, i.e. (plural) resources; force.	h3981
h3980	mah-ak-o'-leth	מַאֲכֹלֶת	maʼăkôleth	from {{h398}}; something eaten (by fire), i.e. fuel; fuel.	h3980
h3983	may-mar'	מֵאמַר	mêʼmar	(Aramaic) corresponding to {{h3982}}; appointment, word.	h3983
h3982	mah-am-ar'	מַאֲמַר	maʼămar	from {{h559}}; something (authoritatively) said, i.e. an edict; commandment, decree.	h3982
h3989	mah-af-eh'	מַאֲפֶה	maʼăpheh	from {{h644}}; something baked, i.e. a batch; baken.	h3989
