Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h2100	zoob	זוּב	zûwb	a primitive root; to flow freely (as water), i.e. (specifically) to have a (sexual) flux; figuratively, to waste away; also to overflow; flow, gush out, have a (running) issue, pine away, run.	h2100
h2029	haw-raw'	הָרָה	hârâh	a primitive root; to be (or become) pregnant, conceive (literally or figuratively); been, be with child, conceive, progenitor.	h2029
h2028	har-ay-gaw'	הֲרֵגָה	hărêgâh	feminine of {{h2027}}; slaughter; slaughter.	h2028
h2025	har-ale'	הַרְאֵל	harʼêl	from {{h2022}} and {{h410}}; mount of God; figuratively, the altar of burnt-offering; altar. Compare {{h739}}.	h2025
h2024	haw-raw'	הָרָא	Hârâʼ	perhaps from {{h2022}}; mountainousness; Hara, a region of Media; Hara.	h2024
h2027	heh'-reg	הֶרֶג	hereg	from {{h2026}}; slaughter; be slain, slaughter.	h2027
h2026	haw-rag'	הָרַג	hârag	a primitive root; to smite with deadly intent; destroy, out of hand, kill, murder(-er), put to (death), make (slaughter), slay(-er), × surely.	h2026
h2021	ho'-tsen	הֹצֶן	hôtsen	from an unused root meaning apparently to be sharp or strong; a weapon of war; chariot.	h2021
h2020	hats-tsaw-law'	הַצָּלָה	hatstsâlâh	from {{h5337}}; rescue; deliverance.	h2020
h2023	hore	הֹר	Hôr	another form of {{h2022}}; mountain; Hor, the name of a peak in Idumaea and of one in Syria; Hor.	h2023
h2022	har	הַר	har	a shortened form of {{h2042}}; a mountain or range of hills (sometimes used figuratively); hill (country), mount(-ain), × promotion.	h2022
h2038	har-mone'	הַרְמוֹן	harmôwn	from the same as {{h2036}}; a castle (from its height); palace.	h2038
h2039	haw-rawn'	הָרָן	Hârân	perhaps from {{h2022}}; mountaineer; Haran, the name of two men; Haran.	h2039
h2036	ho-rawm'	הֹרָם	Hôrâm	from an unused root (meaning to tower up); high; Horam, a Canaanitish king; Horam.	h2036
h2037	haw-room'	הָרֻם	Hârum	passive participle of the same as {{h2036}}; high; Harum, an Israelite; Harum.	h2037
h2034	har-ee-saw'	הֲרִיסָה	hărîyçâh	from {{h2040}}; something demolished; ruin.	h2034
h2035	har-ee-sooth'	הֲרִיסוּת	hărîyçûwth	from {{h2040}}; demolition; destruction.	h2035
h2032	hay-rone'	הֵרוֹן	hêrôwn	or הֵרָיוֹן; from {{h2029}}; pregnancy; conception.	h2032
h2033	har-o-ree'	הֲרוֹרִי	Hărôwrîy	another form for {{h2043}}; a Harorite or mountaineer; Harorite.	h2033
h2030	haw-reh'	הָרֶה	hâreh	or הָרִי; (Hosea 14:1), from {{h2029}}; pregnant; (be, woman) with child, conceive, × great.	h2030
h2031	har-hor'	הַרְהֹר	harhôr	(Aramaic) from a root corresponding to {{h2029}}; a mental conception; thought.	h2031
h2009	hin-nay'	הִנֵּה	hinnêh	prolongation for {{h2005}}; lo!; behold, lo, see.	h2009
h2008	hane'-naw	הֵנָּה	hênnâh	from {{h2004}}; hither or thither (but used both of place and time); here, hither(-to), now, on this (that) side,   since, this (that) way, thitherward,   thus far, to...fro,   yet.	h2008
h2003	haw-mawce'	הָמָס	hâmâç	from an unused root apparently meaning to crackle; a dry twig or brushwood; melting.	h2003
h2002	ham-neek'	הַמְנִיךְ	hamnîyk	(Aramaic) but the text is הֲמוּנֵךְ; of foreign origin; a necklace; chain.	h2002
h2001	haw-mawn'	הָמָן	Hâmân	of foreign derivation; Haman, a Persian vizier; Haman.	h2001
h2007	hane'-naw	הֵנָּה	hênnâh	prolongation for {{h2004}}; themselves (often used emphatic for the copula, also in indirect relation); × in, × such (and such things), their, (into) them, thence, therein, these, they (had), on this side, whose, wherein.	h2007
h2006	hane	הֵן	hên	(Aramaic) corresponding to {{h2005}}; lo! also there(-fore), (un-) less, whether, but, if; (that) if, or, whether.	h2006
h2005	hane	הֵן	hên	a primitive particle; lo!; also (as expressing surprise) if; behold, if, lo, though.	h2005
h2004	hane	הֵן	hên	feminine plural from {{h1931}}; they (only used when emphatic); × in, such like, (with) them, thereby, therein, (more than) they, wherein, in which, whom, withal.	h2004
h2083	zeb-ool'	זְבֻל	Zᵉbul	the same as {{h2073}}; dwelling; Zebul, an Israelite; Zebul. Compare {{h2073}}.	h2083
h2082	zaw-bal'	זָבַל	zâbal	a primitive root; apparently properly, to inclose, i.e.; to reside; dwell with.	h2082
h2081	zeb-ee-naw'	זְבִינָא	Zᵉbîynâʼ	from an unused root (meaning to purchase); gainfulness; Zebina, an Israelite; Zebina.	h2081
h2080	zeb-ee-daw'	זְבִידָה	Zᵉbîydâh	feminine from {{h2064}}; giving; Zebidah, an Israelitess; Zebudah.	h2080
h2087	zaw-done'	זָדוֹן	zâdôwn	from {{h2102}}; arrogance; presumptuously, pride, proud (man).	h2087
h2086	zade'	זֵד	zêd	from {{h2102}}; arrogant; presumptuous, proud.	h2086
h2085	zawg	זָג	zâg	from an unused root probably meaning to inclose; the skin of a grape; husk.	h2085
h2084	zeb-an'	זְבַן	zᵉban	(Aramaic) corresponding to the root of {{h2081}}; to acquire by purchase; gain.	h2084
h2089	zeh	זֶה	zeh	(1 Samuel by permutation for {{h7716}}; a sheep; lamb.	h2089
h2088	zeh	זֶה	zeh	a primitive word; the masculine demonstrative pronoun, this or that; he, × hence, × here, it(-self), × now, × of him, the one...the other, × than the other, (× out of) the (self) same, such (a one) that, these, this (hath, man), on this side...on that side, × thus, very, which. Compare {{h2063}}, {{h2090}}, {{h2097}}, {{h2098}}.	h2088
h2014	haf-oo-gaw'	הֲפֻגָה	hăphugâh	from {{h6313}}; relaxation; intermission.	h2014
h2015	haw-fak'	הָפַךְ	hâphak	a primitive root; to turn about or over; by implication, to change, overturn, return, pervert; × become, change, come, be converted, give, make (a bed), overthrow (-turn), perverse, retire, tumble, turn (again, aside, back, to the contrary, every way).	h2015
h2016	heh'-fek	הֶפֶךְ	hephek	; or הֵפֶךְ; from {{h2015}}; a turn, i.e. the reverse; contrary.	h2016
h2017	ho'-fek	הֹפֶךְ	hôphek	from {{h2015}}; an upset, i.e. (abstract) perversity; turning of things upside down.	h2017
h2010	han-aw-khaw'	הֲנָחָה	hănâchâh	from {{h5117}}; permission of rest, i.e. quiet; release.	h2010
h2011	hin-nome'	הִנֹּם	Hinnôm	probably of foreign origin; Hinnom, apparently a Jebusite; Hinnom.	h2011
