Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h5479	so-tah'-ee	סוֹטַי	Çôwṭay	from {{h7750}}; roving; Sotai, one of the Nethinim; Sotai.	h5479
h5478	soo-khaw'	סוּחָה	çûwchâh	from the same as {{h5477}}; something swept away, i.e. filth; torn.	h5478
h5477	soo'-akh	סוּחַ	Çûwach	from an unused root meaning to wipe away; sweeping; Suach, an Israelite; Suah.	h5477
h5476	so-dee'	סוֹדִי	Çôwdîy	from {{h5475}}; a confidant; Sodi, an Israelite; Sodi.	h5476
h5475	sode	סוֹד	çôwd	from {{h3245}}; a session, i.e. company of persons (in close deliberation); by implication, intimacy, consultation, a secret; assembly, consel, inward, secret (counsel).	h5475
h5474	soo-gar'	סוּגַר	çûwgar	from {{h5462}}; an inclosure, i.e. cage (for an animal); ward.	h5474
h5473	soog	סוּג	çûwg	a primitive root (probably rather identical with {{h5472}} through the idea of shrinking from a hedge; compare {{h7735}}); to hem in, i.e. bind; set about.	h5473
h5472	soog	סוּג	çûwg	a primitive root; properly, to flinch, i.e. (by implication) to go back, literally (to retreat) or figuratively (to apostatize); backslider, drive, go back, turn (away, back).	h5472
h5471	so	סוֹא	Çôwʼ	of foreign derivation; So, an Egyptian king; So.	h5471
h5470	so'-har	סֹהַר	çôhar	from the same as {{h5469}}; a dungeon (as surrounded by walls); prison.	h5470
h5468	seh'-der	סֶדֶר	çeder	from an unused root meaning to arrange; order; order.	h5468
h5469	cah'-har	סַהַר	çahar	from an unused root meaning to be round; roundness; round.	h5469
h5460	seg-an'	סְגַן	çᵉgan	(Aramaic) corresponding to {{h5461}}; governor.	h5460
h5461	saw-gawn'	סָגָן	çâgân	from an unused root meaning to superintend; a præfect of a province; prince, ruler.	h5461
h5462	saw-gar'	סָגַר	çâgar	a primitive root; to shut up; figuratively, to surrender; close up, deliver (up), give over (up), inclose, × pure, repair, shut (in, self, out, up, up together), stop, × straitly.	h5462
h5463	seg-ar'	סְגַר	çᵉgar	(Aramaic) corresponding to {{h5462}}; shut up.	h5463
h5464	sag-reed'	סַגְרִיד	çagrîyd	probably from {{h5462}} in the sense of sweeping away; a pouring rain; very rainy.	h5464
h5465	sad	סַד	çad	from an unused root meaning to stop; the stocks; stocks.	h5465
h5466	saw-deen'	סָדִין	çâdîyn	from an unused root meaning to envelop; a wrapper, i.e. shirt; fine linen, sheet.	h5466
h5467	sed-ome'	סְדֹם	Çᵉdôm	from an unused root meaning to scorch; burnt (i.e. volcanic or bituminous) district; Sedom, a place near the Dead Sea; Sodom.	h5467
h5419	neth-an' meh'-lek	נְתַן־מֶלֶךְ	Nᵉthan-Melek	from {{h5414}} and {{h4428}}; given of (the) king; Nethan-Melek, an Israelite; Nathanmelech.	h5419
h5418	neth-an-yaw'	נְתַנְיָה	Nᵉthanyâh	or נְתַנְיָהוּ; from {{h5414}} and {{h3050}}; given of Jah; Nethanjah, the name of four Israelites; Nethaniah.	h5418
