Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h5679	ab-aw-raw'	עֲבָרָה	ʻăbârâh	from {{h5674}}; a crossing-place; ferry, plain (from the margin).	h5679
h5678	eb-raw'	עֶבְרָה	ʻebrâh	feminine of {{h5676}}; an outburst of passion; anger, rage, wrath.	h5678
h5671	ab-teet'	עַבְטִיט	ʻabṭîyṭ	from {{h5670}}; something pledged, i.e. (collectively) pawned goods; thick clay (by a false etym.).	h5671
h5670	aw-bat'	עָבַט	ʻâbaṭ	a primitive root; to pawn; causatively, to lend (on security); figuratively, to entangle; borrow, break (ranks), fetch (a pledge), lend, × surely.	h5670
h5673	ab-ee-daw'	עֲבִידָה	ʻăbîydâh	(Aramaic) from {{h5648}}; labor or business; affairs, service, work.	h5673
h5672	ab-ee'	עֲבִי	ʻăbîy	or עֳבִי]; from {{h5666}}; density, i.e. depth or width; thick(-ness). Compare {{h5645}}.	h5672
h5675	ab-ar'	עֲבַר	ʻăbar	(Aramaic) corresponding to {{h5676}}; beyond, this side.	h5675
h5674	aw-bar'	עָבַר	ʻâbar	a primitive root; to cross over; used very widely of any transition (literal or figurative; transitive, intransitive, intensive, causative); specifically, to cover (in copulation); alienate, alter, × at all, beyond, bring (over, through), carry over, (over-) come (on, over), conduct (over), convey over, current, deliver, do away, enter, escape, fail, gender, get over, (make) go (away, beyond, by, forth, his way, in, on, over, through), have away (more), lay, meddle, overrun, make partition, (cause to, give, make to, over) pass(-age, along, away, beyond, by, -enger, on, out, over, through), (cause to, make)   proclaim(-amation), perish, provoke to anger, put away, rage,   raiser of taxes, remove, send over, set apart,   shave, cause to (make) sound, × speedily, × sweet smelling, take (away), (make to) transgress(-or), translate, turn away, (way-) faring man, be wrath.	h5674
h5677	ay'-ber	עֵבֵר	ʻÊbêr	the same as {{h5676}}; Eber, the name of two patriarchs and four Israelites; Eber, Heber.	h5677
h5676	ay'-ber	עֵבֶר	ʻêber	from {{h5674}}; properly, a region across; but used only adverbially (with or without a preposition) on the opposite side (especially of the Jordan; ususally meaning the east); × against, beyond, by, × from, over, passage, quarter, (other, this) side, straight.	h5676
h5668	aw-boor'	עָבוּר	ʻâbûwr	or עָבֻר; passive participle of {{h5674}}; properly, crossed, i.e. (abstractly) transit; used only adverbially, on account of, in order that; because of, for (...'s sake), (intent) that, to.	h5668
h5669	aw-boor'	עָבוּר	ʻâbûwr	the same as {{h5668}}; passed, i.e. kept over; used only of stored grain; old corn.	h5669
h5700	eg-lawn'	עֶגְלוֹן	ʻEglôwn	from {{h5695}}; vituline; Eglon, the name of a place in Palestine and of a Moabitish king; Eglon.	h5700
h5662	o-bad-yaw'	עֹבַדְיָה	ʻÔbadyâh	or עֹבַדְיָהוּ; active participle of {{h5647}} and {{h3050}}; serving Jah; Obadjah, the name of thirteen Israelites; Obadiah.	h5662
h5663	eh'-bed meh'-lek	עֶבֶד מֶלֶךְ	ʻEbed Melek	from {{h5650}} and {{h4428}}; servant of a king; Ebed-Melek, a eunuch of Zedekeah; Ebed-melech.	h5663
h5660	ab-dee'	עַבְדִּי	ʻAbdîy	from {{h5647}}; serviceable; Abdi, the name of two Israelites; Abdi.	h5660
h5661	ab-dee-ale'	עַבְדִיאֵל	ʻAbdîyʼêl	from {{h5650}} and {{h410}}; servant of God; Abdiel, an Israelite; Abdiel. Compare {{h5655}}.	h5661
h5666	aw-baw'	עָבָה	ʻâbâh	a primitive root; to be dense; be (grow) thick(-er).	h5666
h5667	ab-ote'	עֲבוֹט	ʻăbôwṭ	or עֲבֹט; from {{h5670}}; a pawn; pledge.	h5667
h5664	ab-ade' neg-o'	עֲבֵד נְגוֹ	ʻĂbêd Nᵉgôw	the same as {{h5665}}; Abed-Nego, the Babylonian name of one of Daniel's companions; Abed-nego.	h5664
h5665	ab-ade' neg-o'	עֲבֵד נְגוֹא	ʻĂbêd Nᵉgôwʼ	(Aramaic) of foreign origin; Abed-Nego, the name of Azariah; Abed-nego.	h5665
h5657	ab-ood-daw'	עֲבֻדָּה	ʻăbuddâh	passive participle of {{h5647}}; something wrought, i.e. (concretely) service; household, store of servants.	h5657
h5656	ab-o-daw'	עֲבֹדָה	ʻăbôdâh	or עֲבוֹדָה; from {{h5647}}; work of any kind; act, bondage,   bondservant, effect, labour, ministering(-try), office, service(-ile, -itude), tillage, use, work, × wrought.	h5656
h5655	ab-deh-ale'	עַבְדְּאֵל	ʻAbdᵉʼêl	from {{h5647}} and {{h410}}; serving God; Abdeel, an Israelite; Abdeel. Compare {{h5661}}.	h5655
h5654	o-bade' ed-ome'	עֹבֵד אֱדוֹם	ʻÔbêd ʼĔdôwm	from the active participle of {{h5647}} and {{h123}}; worker of Edom; Obed-Edom, the name of five Israelites; Obed-edom.	h5654
h5653	ab-daw'	עַבְדָּא	ʻAbdâʼ	from {{h5647}}; work; Abda, the name of two Israelites; Abda	h5653
h5652	ab-awd'	עֲבָד	ʻăbâd	from {{h5647}}; a deed; work.	h5652
h5651	eh'-bed	עֶבֶד	ʻEbed	the same as {{h5650}}; Ebed, the name of two Israelites; Ebed.	h5651
h5650	eh'-bed	עֶבֶד	ʻebed	from {{h5647}}; a servant; × bondage, bondman, (bond-) servant, (man-) servant.	h5650
h5659	ab-dooth'	עַבְדוּת	ʻabdûwth	from {{h5647}}; servitude; bondage.	h5659
h5658	ab-dohn'	עַבְדוֹן	ʻAbdôwn	from {{h5647}}; servitude; Abdon, the name of a place in Palestine and of four Israelites; Abdon. Compare {{h5683}}.	h5658
h5640	saw-tham'	סָתַם	çâtham	or שָׂתַם; (Numbers 24:15), a primitive root; to stop up; by implication, to repair; figuratively, to keep secret; closed up, hidden, secret, shut out (up), stop.	h5640
h5641	saw-thar'	סָתַר	çâthar	a primitive root; to hide (by covering), literally or figuratively; be absent, keep close, conceal, hide (self), (keep) secret, × surely.	h5641
h5642	seth-ar'	סְתַר	çᵉthar	(Aramaic) corresponding to {{h5641}}; to conceal; figuratively, to demolish; destroy, secret thing.	h5642
h5643	say'-ther	סֵתֶר	çêther	or (feminine) סִתְרָה; (Deuteronomy 32:38), from {{h5641}}; a cover (in a good or a bad, a literal or a figurative sense); backbiting, covering, covert, × disguise(-th), hiding place, privily, protection, secret(-ly, place).	h5643
h5644	sith-ree'	סִתְרִי	Çithrîy	from {{h5643}}; protective; Sithri, an Israelite,; Zithri.	h5644
