Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h6359	paw-teer'	פָּטִיר	pâṭîyr	from {{h6362}}; open, i.e. unoccupied; free.	h6359
h6358	paw-toor'	פָּטוּר	pâṭûwr	passive participle of {{h6362}}; opened, i.e. (as noun) a bud; open.	h6358
h6357	pit-daw'	פִּטְדָה	piṭdâh	of foreign derivation; a gem, probably the topaz; topaz.	h6357
h6356	pekh-eh'-theth	פְּחֶתֶת	pᵉchetheth	from the same as {{h6354}}; a hole (by mildew in a garment); fret inward.	h6356
h6355	pakh'-ath mo-awb'	פַּחַת מוֹאָב	Pachath Môwʼâb	from {{h6354}} and {{h4124}}; pit of Moab; Pachath-Moab, an Israelite; Pahathmoab.	h6355
h6354	pakh'-ath	פַּחַת	pachath	probably from an unused root apparently meaning to dig; a pit, especially for catching animals; hole, pit, snare.	h6354
h6353	peh-khawr'	פֶּחָר	pechâr	(Aramaic) from an unused root probably meaning to fashion; a potter; potter.	h6353
h6352	peh-khawm'	פֶּחָם	pechâm	perhaps from an unused root probably meaning to be black; a coal, whether charred or live; coals.	h6352
h6351	paw-khakh'	פָּחַח	pâchach	a primitive root; to batter out; but used only as denominative from {{h6341}},; to spread a net; be snared.	h6351
h6350	pakh-az-ooth'	פַּחֲזוּת	pachăzûwth	from {{h6348}}; frivolity; lightness.	h6350
h6348	paw-khaz'	פָּחַז	pâchaz	a primitive root; to bubble up or froth (as boiling water), i.e. (figuratively) to be unimportant; light.	h6348
h6349	pakh'-az	פַּחַז	pachaz	from {{h6348}}; ebullition, i.e. froth (figuratively, lust); unstable.	h6349
h6340	paw-zar'	פָּזַר	pâzar	a primitive root; to scatter, whether in enmity or bounty; disperse, scatter (abroad).	h6340
h6341	pakh	פַּח	pach	from {{h6351}}; a (metallic) sheet (as pounded thin); also a spring net (as spread out like a lamina); gin, (thin) plate, snare.	h6341
h6342	paw-kkad'	פָּחַד	pâchad	a primitive root; to be startled (by a sudden alarm); hence, to fear in general; be afraid, stand in awe, (be in) fear, make to shake.	h6342
h6343	pakh'-ad	פַּחַד	pachad	from {{h6342}}; a (sudden) alarm (properly, the object feared, by implication, the feeling); dread(-ful), fear, (thing) great (fear, -ly feared), terror.	h6343
h6344	pakh'-ad	פַּחַד	pachad	the same as {{h6343}}; a testicle (as a cause of shame akin to fear); stone.	h6344
h6345	pakh-daw'	פַּחְדָּה	pachdâh	feminine of {{h6343}}; alarm (i.e. awe); fear.	h6345
h6346	peh-khaw'	פֶּחָה	pechâh	of foreign origin; a prefect (of a city or small district); captain, deputy, governor.	h6346
h6347	peh-khaw'	פֶּחָה	pechâh	(Aramaic) corresponding to {{h6346}}; captain, governor.	h6347
h6400	peh'-lakh	פֶּלַח	pelach	from {{h6398}}; a slice; piece.	h6400
h6339	paw-zaz'	פָּזַז	pâzaz	a primitive root (identical with {{h6338}}); to solidify (as if by refining); also to spring (as if separating the limbs); leap, be made strong.	h6339
h6338	paw-zaz'	פָּזַז	pâzaz	a primitive root; to refine (gold); best (gold).	h6338
h6335	poosh	פּוּשׁ	pûwsh	a primitive root; to spread; figuratively, act proudly; grow up, be grown fat, spread selves, be scattered.	h6335
h6334	po-raw-thaw'	פּוֹרָתָא	Pôwrâthâʼ	of Persian origin; Poratha, a son of Haman; Poratha.	h6334
h6337	pawz	פָּז	pâz	from {{h6338}}; pure (gold); hence, gold itself (as refined); fine (pure) gold.	h6337
h6336	poo-thee'	פּוּתִי	Pûwthîy	patronymically from an unused name meaning a hinge; a Puthite (collectively) or descendants of an unknown Puth; Puhites (as if from {{h6312}}).	h6336
h6331	poor	פּוּר	pûwr	a primitive root; to crush; break, bring to nought, × utterly take.	h6331
h6330	poo-kaw'	פּוּקָה	pûwqâh	from {{h6328}}; a stumbling-block; grief.	h6330
h6333	poo-raw'	פּוּרָה	pûwrâh	from {{h6331}}; a wine-press (as crushing the grapes); winepress.	h6333
h6332	poor	פּוּר	Pûwr	also (plural) פּוּרִים; or פֻּרִים; from {{h6331}}; a lot (as by means of a broken piece); Pur, Purim.	h6332
h6328	pook	פּוּק	pûwq	a primitive root; to waver; stumble, move.	h6328
h6329	pook	פּוּק	pûwq	a primitive root [rather identical with {{h6328}} through the idea of dropping out; compare {{h5312}}]; to issue, i.e. furnish; causatively, to secure; figuratively, to succeed; afford, draw out, further, get, obtain.	h6329
h6326	poo-aw'	פּוּעָה	Pûwʻâh	from an unused root meaning to glitter; brilliancy; Puah, an Israelitess; Puah.	h6326
h6327	poots	פּוּץ	pûwts	a primitive root; to dash in pieces, literally or figuratively (especially to disperse); break (dash, shake) in (to) pieces, cast (abroad), disperse (selves), drive, retire, scatter (abroad), spread abroad.	h6327
h6324	poo-nee'	פּוּנִי	Pûwnîy	patronymically from an unused name meaning a turn; a Punite (collectively) or descendants of an unknown Pun; Punites.	h6324
h6325	poo-none'	פּוּנֹן	Pûwnôn	from {{h6323}}; perplexity; Punon, a place in the Desert; Punon.	h6325
h6322	pool	פּוּל	Pûwl	of foreign origin; Pul, the name of an Assyrian king and of an Ethiopian tribe; Pul.	h6322
h6323	poon	פּוּן	pûwn	a primitive root; meaning to turn, i.e. be perplexed; be distracted.	h6323
h6320	pook	פּוּךְ	pûwk	from an unused root meaning to paint; dye (specifically, stibium for the eyes); fair colours, glistering, paint(-ed) (-ing).	h6320
h6321	pole	פּוֹל	pôwl	from an unused root meaning to be thick; a bean (as plump); beans.	h6321
h6319	po-tee feh'-rah	פּוֹטִי פֶרַע	Pôwṭîy Pheraʻ	of Egyptian derivation; Poti-Phera, an Egyptian; Poti-pherah.	h6319
h6318	po-tee-far'	פּוֹטִיפַר	Pôwṭîyphar	of Egyptian derivation; Potiphar, an Egyptian; Potiphar.	h6318
h6313	poog	פּוּג	pûwg	a primitive root; to be sluggish; cease, be feeble, faint, be slacked.	h6313
h6312	poo-aw'	פּוּאָה	Pûwʼâh	or פֻּוָּה; from {{h6284}}; a blast; Puah or Puvvah, the name of two Israelites; Phuvah, Pua, Puah.	h6312
h6311	po	פֹּה	pôh	or פֹּא; (Job 38:11), or פּוֹ; probably from a primitive inseparable particle 'p' (of demonstrative force) and {{h1931}}; this place (French ici), i.e. here or hence; here, hither, the one (other, this, that) side.	h6311
h6310	peh	פֶּה	peh	from {{h6284}}; the mouth (as the means of blowing), whether literal or figurative (particularly speech); specifically edge, portion or side; adverbially (with preposition) according to; accord(-ing as, -ing to), after, appointment, assent, collar, command(-ment), × eat, edge, end, entry,   file, hole, × in, mind, mouth, part, portion, × (should) say(-ing), sentence, skirt, sound, speech, × spoken, talk, tenor, × to,   two-edged, wish, word.	h6310
h6317	poo-tee-ale'	פּוּטִיאֵל	Pûwṭîyʼêl	from an unused root (probably meaning to disparage) and {{h410}}; contempt of God; Putiel, an Israelite; Putiel.	h6317
h6316	poot	פּוּט	Pûwṭ	of foreign origin; Put, a son of Ham, also the name of his descendants or their region, and of a Persian tribe; Phut, Put.	h6316
h6315	poo'akh	פּוּחַ	pûwach	a primitive root; to puff, i.e. blow with the breath or air; hence, to fan (as a breeze), to utter, to kindle (a fire), to scoff; blow (upon), break, puff, bring into a snare, speak, utter.	h6315
h6314	poo-gaw'	פּוּגָה	pûwgâh	from {{h6313}}; intermission; rest.	h6314
h6393	pel-aw-daw'	פְּלָדָה	pᵉlâdâh	from an unused root meaning to divide; a cleaver, i.e. iron armature (of a chariot); torch.	h6393
h6392	pel-oog-gaw'	פְּלֻגָּה	pᵉluggâh	(Aramaic) corresponding to {{h6391}}; division.	h6392
h6391	pel-oog-gaw'	פְּלֻגָּה	pᵉluggâh	from {{h6385}}; a section; division.	h6391
h6390	pel-ag-gaw'	פְּלַגָּה	pᵉlaggâh	from {{h6385}}; a runlet, i.e. gully; division, river.	h6390
h6397	pel-o-nee'	פְּלוֹנִי	Pᵉlôwnîy	patronymically from an unused name (from {{h6395}}) meaning separate; a Pelonite or inhabitant of an unknown Palon; Pelonite.	h6397
h6396	pal-loo'	פַּלּוּא	Pallûwʼ	from {{h6395}}; distinguished; Pallu, an Israelite; Pallu, Phallu.	h6396
h6395	paw-law'	פָּלָה	pâlâh	a primitive root; to distinguish (literally or figuratively); put a difference, show marvellous, separate, set apart, sever, make wonderfully.	h6395
h6394	pil-dawsh'	פִּלְדָּשׁ	Pildâsh	of uncertain derivation; Pildash, a relative of Abraham; Pildash.	h6394
h6399	pel-akh'	פְּלַח	pᵉlach	(Aramaic) corresponding to {{h6398}}; to serve or worship; minister, serve.	h6399
h6398	paw-lakh'	פָּלַח	pâlach	a primitive root; to slice, i.e. break open or pierce; bring forth, cleave, cut, shred, strike through.	h6398
h6304	ped-ooth'	פְּדוּת	pᵉdûwth	or פְּדֻת; from {{h6929}}; distinction; also deliverance; division, redeem, redemption.	h6304
h6305	ped-aw-yaw'	פְּדָיָה	Pᵉdâyâh	or פְּדָיָהוּ; from {{h6299}} and {{h3050}}; Jah has ransomed; Pedajah, the name of six Israelites; Pedaiah.	h6305
h6306	pid-yome'	פִּדְיוֹם	pidyôwm	or פִּדְיֹם; also פִּדְיוֹן; or פִּדְיֹן; from {{h6299}}; a ransom; ransom, that were redeemed, redemption.	h6306
