Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h2878	tib-khaw'	טִבְחָה	ṭibchâh	feminine of {{h2874}} and meaning the same; flesh, slaughter.	h2878
h2879	tab-baw-khaw'	טַבָּחָה	ṭabbâchâh	feminine of {{h2876}}; a female cook; cook.	h2879
h2872	tab-boor'	טַבּוּר	ṭabbûwr	from an unused root meaning to pile up; properly, accumulated; i.e. (by implication) a summit; middle, midst.	h2872
h2873	taw-bakh'	טָבַח	ṭâbach	a primitive root; to slaughter (animals or men); kill, (make) slaughter, slay.	h2873
h2870	taw-beh-ale'	טָבְאֵל	ṭâbᵉʼêl	from {{h2895}} and {{h410}}; pleasing (to) God; Tabeel, the name of a Syrian and of a Persian; Tabeal, Tabeel.	h2870
h2871	taw-bool'	טָבוּל	ṭâbûwl	passive participle of {{h2881}}; properly, dyed, i.e. a turban (probably as of colored stuff); dyed attire.	h2871
h2876	tab-bawkh'	טַבָּח	ṭabbâch	from {{h2873}}; properly, a butcher; hence, a lifeguardsman (because he was acting as an executioner); also a cook (usually slaughtering the animal for food); cook, guard.	h2876
h2877	tab-bawkh'	טַבָּח	ṭabbâch	(Aramaic) the same as {{h2876}}; a lifeguardsman; guard.	h2877
h2874	teh'-bakh	טֶבַח	ṭebach	from {{h2873}}; properly, something slaughtered; hence, a beast (or meat, as butchered); abstractly butchery (or concretely, a place of slaughter); × beast, slaughter, × slay, × sore.	h2874
h2875	teh'-bakh	טֶבַח	Ṭebach	the same as {{h2874}}; massacre; Tebach, the name of a Mesopotamian and of an Israelite; Tebah.	h2875
h2847	khit-taw'	חִתָּה	chittâh	from {{h2865}}; fear; terror.	h2847
h2846	khaw-thaw'	חָתָה	châthâh	a primitive root; to lay hold of; especially to pick up fire; heap, take (away).	h2846
h2845	khayth	חֵת	Chêth	from {{h2865}}; terror; Cheth, an aboriginal Canaanite; Heth.	h2845
h2844	khath	חַת	chath	from {{h2865}}; concretely, crushed; also afraid; abstractly, terror; broken, dismayed, dread, fear.	h2844
h2843	khoo-shaw-thee'	חֻשָׁתִי	Chushâthîy	patronymically from {{h2364}}; a Chushathite or descendant of Chushah; Hushathite.	h2843
