Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h3219	yal-koot'	יַלְקוּט	yalqûwṭ	from {{h3950}}; a travelling pouch (as if for gleanings); scrip.	h3219
h3218	yeh'-lek	יֶלֶק	yeleq	from an unused root meaning to lick up; a devourer; specifically, the young locust; cankerworm, caterpillar.	h3218
h3215	yel-aw-law'	יְלָלָה	yᵉlâlâh	feminine of {{h3214}}; a howling; a howling.	h3215
h3214	yel-ale'	יְלֵל	yᵉlêl	from {{h3213}}; howl; a howling.	h3214
h3217	yal-leh'-feth	יַלֶּפֶת	yallepheth	from an unused root apparently meaning to stick or scrape; scurf or tetter; scabbed.	h3217
h3216	yaw-lah'	יָלַע	yâlaʻ	a primitive root; to blurt or utter inconsiderately; devour.	h3216
h3211	yaw-leed'	יָלִיד	yâlîyd	from {{h3205}}; born; (home-) born, child, son.	h3211
h3210	yaw-lone'	יָלוֹן	Yâlôwn	from {{h3885}}; lodging; Jalon, an Israelite; Jalon.	h3210
h3213	yaw-lal'	יָלַל	yâlal	a primitive root; to howl (with a wailing tone) or yell (with a boisterous one); (make to) howl, be howling.	h3213
h3212	yaw-lak'	יָלַךְ	yâlak	a primitive root (compare {{h1980}}); to walk (literally or figuratively); causatively, to carry (in various senses); × again, away, bear, bring, carry (away), come (away), depart, flow,   follow(-ing), get (away, hence, him), (cause to, made) go (away, -ing, -ne, one's way, out), grow, lead (forth), let down, march, prosper,   pursue, cause to run, spread, take away (-journey), vanish, (cause to) walk(-ing), wax, × be weak.	h3212
h3295	yah-ar-aw'	יַעֲרָה	yaʻărâh	feminine of {{h3293}}, and meaning the same; (honey-) comb, forest.	h3295
h3294	yah-raw'	יַעְרָה	Yaʻrâh	a form of {{h3295}}; Jarah, an Israelite; Jarah.	h3294
h3297	yeh-aw-reem'	יְעָרִים	Yᵉʻârîym	plural of {{h3293}}; forests; Jearim, a place in Palestine; Jearim. Compare {{h7157}}.	h3297
