Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h6218	aw-sore'	עָשׂוֹר	ʻâsôwr	or עָשֹׂר; from {{h6235}}; ten; by abbreviated form ten strings, and so a decachord; (instrument of) ten (strings, -th).	h6218
h6219	aw-shoth'	עָשׁוֹת	ʻâshôwth	from {{h6245}}; shining, i.e. polished; bright.	h6219
h6216	aw-shoke'	עָשׁוֹק	ʻâshôwq	from {{h6231}}; oppressive (as noun, a tyrant); oppressor.	h6216
h6217	aw-shook'	עָשׁוּק	ʻâshûwq	or עָשֻׁק; passive participle of {{h6231}}; used in plural masculine as abstractly, tyranny; oppressed(-ion). [Doubtful.]	h6217
h6214	as-aw-ale'	עֲשָׂהאֵל	ʻĂsâhʼêl	from {{h6213}} and {{h410}}; God has made; Asahel, the name of four Israelites; Asahel.	h6214
h6215	ay-sawv'	עֵשָׂו	ʻÊsâv	apparently a form of the passive participle of {{h6213}} in the original sense of handling; rough (i.e. sensibly felt); Esav, a son of Isaac, including his posterity; Esau.	h6215
h6212	eh'seb	עֶשֶׂב	ʻeseb	from an unused root meaning to glisten (or be green); grass (or any tender shoot); grass, herb.	h6212
h6213	aw-saw'	עָשָׂה	ʻâsâh	a primitive root; to do or make, in the broadest sense and widest application; accomplish, advance, appoint, apt, be at, become, bear, bestow, bring forth, bruise, be busy, × certainly, have the charge of, commit, deal (with), deck,   displease, do, (ready) dress(-ed), (put in) execute(-ion), exercise, fashion,   feast, (fight-) ing man,   finish, fit, fly, follow, fulfill, furnish, gather, get, go about, govern, grant, great,   hinder, hold (a feast), × indeed,   be industrious,   journey, keep, labour, maintain, make, be meet, observe, be occupied, offer,   officer, pare, bring (come) to pass, perform, pracise, prepare, procure, provide, put, requite, × sacrifice, serve, set, shew, × sin, spend, × surely, take, × thoroughly, trim, × very,   vex, be (warr-) ior, work(-man), yield, use.	h6213
h6210	eh'res	עֶרֶשׂ	ʻeres	from an unused root meaning perhaps to arch; a couch (properly, with a canopy); bed(-stead), couch.	h6210
h6211	awsh	עָשׁ	ʻâsh	from {{h6244}}; a moth; moth. See also {{h5906}}.	h6211
