Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h7819	shaw-khat'	שָׁחַט	shâchaṭ	a primitive root; to slaughter (in sacrifice or massacre); kill, offer, shoot out, slay, slaughter.	h7819
h7818	saw-khat'	שָׂחַט	sâchaṭ	a primitive root; to tread out, i.e. squeeze (grapes); press.	h7818
h7817	shaw-khakh'	שָׁחַח	shâchach	a primitive root; to sink or depress (reflexive or causative); bend, bow (down), bring (cast) down, couch, humble self, be (bring) low, stoop.	h7817
h7816	shekh-ooth'	שְׁחוּת	shᵉchûwth	from {{h7812}}; pit; pit.	h7816
h7815	shekh-ore'	שְׁחוֹר	shᵉchôwr	from {{h7835}}; dinginess, i.e. perhaps soot; coal.	h7815
h7814	sekh-oke'	שְׂחוֹק	sᵉchôwq	or שְׂחֹק; from {{h7832}}; laughter (in merriment or defiance); derision, laughter(-ed to scorn, -ing), mocked, sport.	h7814
h7813	saw'-khoo	שָׂחוּ	sâchûw	from {{h7811}}; a pond (for swimming); to swim in.	h7813
h7812	shaw-khaw'	שָׁחָה	shâchâh	a primitive root; to depress, i.e. prostrate (especially reflexive, in homage to royalty or God); bow (self) down, crouch, fall down (flat), humbly beseech, do (make) obeisance, do reverence, make to stoop, worship.	h7812
h7811	saw-khaw'	שָׂחָה	sâchâh	a primitive root; to swim; causatively, to inundate; (make to) swim.	h7811
h7810	shakh'-ad	שַׁחַד	shachad	from {{h7809}}; a donation (venal or redemptive); bribe(-ry), gift, present, reward.	h7810
h7897	sheeth	שִׁית	shîyth	from {{h7896}}; a dress (as put on); attire.	h7897
h7896	sheeth	שִׁית	shîyth	a primitive root; to place (in a very wide application); apply, appoint, array, bring, consider, lay (up), let alone, × look, make, mark, put (on),   regard, set, shew, be stayed, × take.	h7896
h7895	shee-shak'	שִׁישַׁק	Shîyshaq	or שׁוּשַׁק; of Egyptian derivation; Shishak, an Egyptian king; Shishak.	h7895
h7894	shee-shaw'	שִׁישָׁא	Shîyshâʼ	from the same as {{h7893}}; whiteness; Shisha, an Israelite; Shisha.	h7894
h7893	shah'-yish	שַׁיִשׁ	shayish	"from an unused root meaning to bleach, i.e. whiten;	See {{h8336}}.; white, i.e. marble."	h7893
h7892	sheer	שִׁיר	shîyr	or feminine שִׁירָה; from {{h7891}}; a song; abstractly, singing; musical(-ick), × sing(-er, -ing), song.	h7892
h7891	sheer	שִׁיר	shîyr	or (the original form) שׁוּר; (1 Samuel 18:6), a primitive root (rather identical with {{h7788}} through the idea of strolling minstrelsy); to sing; behold (by mistake for {{h7789}}), sing(-er, -ing man, -ing woman).	h7891
h7890	shah'-yin	שַׁיִן	shayin	from an unused root meaning to urinate; urine; piss.	h7890
h7899	sake	שֵׂךְ	sêk	from {{h5526}} in the sense of {{h7753}}; a brier (as of a hedge); prick.	h7899
h7898	shah'-yith	שַׁיִת	shayith	from {{h7896}}; scrub or trash, i.e. wild growth of weeds or briers (as if put on the field); thorns.	h7898
h7808	say'-akh	שֵׂחַ	sêach	for {{h7879}}; communion, i.e. (reflexively) meditation; thought.	h7808
h7809	shaw-khad'	שָׁחַד	shâchad	a primitive root; to donate, i.e. bribe; hire, give a reward.	h7809
h7801	shoo-shan-kee'	שׁוּשַׁנְכִי	Shûwshankîy	(Aramaic) of foreign origin; a Shushankite (collectively) or inhabitants of some unknown place in Assyrian; Susanchites.	h7801
h7802	shoo-shan' ay-dooth'	שׁוּשַׁן עֵדוּת	Shûwshan ʻÊdûwth	or (plural of former) שׁוֹשַׁנִּים עֵדוּתlemma שׁוֹשַׁנִּיס עֵדוּת samekh, corrected to שׁוֹשַׁנִּים עֵדוּת; from {{h7799}} and {{h5715}}; lily (or trumpet) of assemblage; Shushan-Eduth or Shoshannim-Eduth, the title of a popular song; Shoshannim-Eduth, Shushan-eduth.	h7802
h7803	shoo-theh'-lakh	שׁוּתֶלַח	Shûwthelach	probably from {{h7582}} and the same as {{h8520}}; crash of breakage; Shuthelach, the name of two Israelites; Shuthelah.	h7803
h7804	shez-ab'	שְׁזַב	shᵉzab	(Aramaic) corresponding to {{h5800}}; to leave, i.e. (causatively) free; deliver.	h7804
h7805	shaw-zaf'	שָׁזַף	shâzaph	a primitive root; to tan (by sunburning); figuratively (as if by a piercing ray) to scan; look up, see.	h7805
h7806	shaw-zar'	שָׁזַר	shâzar	a primitive root; to twist (a thread of straw); twine.	h7806
h7807	shakh	שַׁח	shach	from {{h7817}}; sunk, i.e. downcast; humble.	h7807
h7880	see'-akh	שִׂיחַ	sîyach	from {{h7878}}; a shoot (as if uttered or put forth), i.e. (generally) shrubbery; bush, plant, shrub.	h7880
h7881	see-khaw'	שִׂיחָה	sîychâh	feminine of {{h7879}}; reflection; by extension, devotion; meditation, prayer.	h7881
h7882	shee-khaw'	שִׁיחָה	shîychâh	for {{h7745}}; a pit-fall; pit.	h7882
h7883	shee-khore'	שִׁיחוֹר	Shîychôwr	or שִׁחוֹר; or שִׁחֹר; probably from {{h7835}}; dark, i.e. turbid; Shichor, a stream of Egypt; Shihor, Sihor.	h7883
h7884	shee-khore' lib-nawth'	שִׁיחוֹר לִבְנָת	Shîychôwr Libnâth	from the same as {{h7883}} and {{h3835}}; darkish whiteness; Shichor-Libnath, a stream of Palestine; Shihor-libnath.	h7884
h7885	shay'-yit	שַׁיִט	shayiṭ	from {{h7751}}; also (compare {{h7752}}); an oar; a scourge (figuratively); oar, scourge.	h7885
h7886	shee-lo'	שִׁילֹה	Shîylôh	from {{h7951}}; tranquil; Shiloh, an epithet of the Messiah; Shiloh.	h7886
h7887	shee-lo'	שִׁילֹה	Shîylôh	or שִׁלֹה; or שִׁילוֹ; or שִׁלוֹ; from the same as {{h7886}}; Shiloh, a place in Palestine; Shiloh.	h7887
h7888	shee-lo-nee'	שִׁילוֹנִי	Shîylôwnîy	or שִׁילֹנִי; or שִׁלֹנִי; from {{h7887}}; a Shilonite or inhabitant of Shiloh; Shilonite.	h7888
h7889	shee-mone'	שִׁימוֹן	Shîymôwn	apparently for {{h3452}}; desert; Shimon, an Israelite; Shimon.	h7889
h7879	see'-akh	שִׂיחַ	sîyach	from {{h7878}}; a contemplation; by implication, an utterance; babbling, communication, complaint, meditation, prayer, talk.	h7879
h7878	see'-akh	שִׂיחַ	sîyach	a primitive root; to ponder, i.e. (by implication) converse (with oneself, and hence, aloud) or (transitively) utter; commune, complain, declare, meditate, muse, pray, speak, talk (with).	h7878
h7875	seed	שִׂיד	sîyd	from {{h7874}}; lime (as boiling when slacked); lime, plaister.	h7875
h7874	seed	שִׂיד	sîyd	a primitive root probably meaning to boil up (compare {{h7736}}); used only as denominative from {{h7875}}; to plaster; plaister.	h7874
