Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h2973	yaw-al'	יָאַל	yâʼal	a primitive root; properly, to be slack, i.e. (figuratively) to be foolish; dote, be (become, do) foolish(-ly).	h2973
h2972	yaw-ee-ree'	יָאִרִי	Yâʼirîy	patronymically from {{h2971}}; a Jairite or descendant of Jair; Jairite.	h2972
h2971	yaw-ere'	יָאִיר	Yâʼîyr	from {{h215}}; enlightener; Jair, the name of four Israelites; Jair.	h2971
h2970	yah-az-an-yaw'	יַאֲזַנְיָה	Yaʼăzanyâh	or יַאֲזַנְיָהוּ; from {{h238}} and {{h3050}}; heard of Jah; Jaazanjah, the name of four Israelites; Jaazaniah. Compare {{h3153}}.	h2970
h2977	yo-shee-yaw'	יֹאשִׁיָּה	Yôʼshîyâh	or יֹאשִׁיָּהוּ; from the same root as {{h803}} and {{h3050}}; founded of Jah; Joshijah, the name of two Israelites; Josiah.	h2977
h2976	yaw-ash'	יָאַשׁ	yâʼash	a primitive root; to desist, i.e. (figuratively) to despond; (cause to) despair, one that is desperate, be no hope.	h2976
h2975	yeh-ore'	יְאֹר	yᵉʼôr	of Egyptian origin; a channel, e.g. a fosse, canal, shaft; specifically the Nile, as the one river of Egypt, including its collateral trenches; also the Tigris, as the main river of Assyria; brook, flood, river, stream.	h2975
h2974	yaw-al'	יָאַל	yâʼal	a primitive root (probably rather the same as {{h2973}} through the idea of mental weakness); properly, to yield, especially assent; hence (pos.) to undertake as an act of volition; assay, begin, be content, please, take upon, × willingly, would.	h2974
h2979	yeh-aw-ther-ah'ee	יְאָתְרַי	yᵉʼâthᵉray	from the same as {{h871}}; stepping; Jeatherai, an Israelite; Jeaterai.	h2979
h2978	yeh-ee-thone'	יְאִתוֹן	yᵉʼithôwn	from {{h857}}; an entry; entrance.	h2978
h2968	yaw-ab'	יָאַב	yâʼab	a primitive root; to desire; long.	h2968
h2969	yaw-aw'	יָאָה	yâʼâh	a primitive root; to be suitable; appertain.	h2969
h2964	teh'-ref	טֶרֶף	ṭereph	from {{h2963}}; something torn, i.e. a fragment, e.g. a fresh leaf, prey, food; leaf, meat, prey, spoil.	h2964
h2965	taw-rawf'	טָרָף	ṭârâph	from {{h2963}}; recently torn off, i.e. fresh; pluckt off.	h2965
h2966	ter-ay-faw'	טְרֵפָה	ṭᵉrêphâh	feminine (collectively) of {{h2964}}; prey, i.e. flocks devoured by animals; ravin, (that which was) torn (of beasts, in pieces).	h2966
h2967	tar-pel-ah'-ee	טַרְפְּלַי	Ṭarpᵉlay	(Aramaic) from a name of foreign derivation; a Tarpelite (collectively) or inhabitants of Tarpel, a place in Assyria; Tarpelites. y	h2967
h2960	to'-rakh	טֹרַח	ṭôrach	from {{h2959}}; a burden; cumbrance, trouble.	h2960
h2961	taw-ree'	טָרִי	ṭârîy	from an unused root apparently meaning to be moist; properly, dripping; hence, fresh (i.e. recently made such); new, putrefying.	h2961
h2962	teh'-rem	טֶרֶם	ṭerem	from an unused root apparently meaning to interrupt or suspend; properly, non-occurrence; used adverbially, not yet or before; before, ere, not yet.	h2962
h2963	taw-raf'	טָרַף	ṭâraph	a primitive root; to pluck off or pull to pieces; causatively to supply with food (as in morsels); catch, × without doubt, feed, ravin, rend in pieces, × surely, tear (in pieces).	h2963
h2991	yib-leh-awm'	יִבְלְעָם	Yiblᵉʻâm	from {{h1104}} and {{h5971}}; devouring people; Jibleam, a place in Palestine; Ibleam.	h2991
h2990	yab-bale'	יַבֵּל	yabbêl	from {{h2986}}; having running sores; wen.	h2990
h2993	yaw-bawm'	יָבָם	yâbâm	from (the orig. of) {{h2992}}; a brother-in-law; husband's brother.	h2993
h2992	yaw-bam'	יָבַם	yâbam	a primitive root of doubtful meaning; used only as a denominative from {{h2993}}; to marry a (deceased) brother's widow; perform the duty of a husband's brother, marry.	h2992
h2995	yab-neh-ale'	יַבְנְאֵל	Yabnᵉʼêl	from {{h1129}} and {{h410}}; built of God; Jabneel, the name of two places in Palestine; Jabneel.	h2995
h2994	yeb-ay'-meth	יְבֵמֶת	Yᵉbêmeth	feminine participle of {{h2992}}; a sister-in-law; brother's wife, sister in law.	h2994
h2997	yib-neh-yaw'	יִבְנְיָה	Yibnᵉyâh	from {{h1129}} and {{h3050}}; built of Jah; Jibnejah, an Israelite; Ibneiah.	h2997
h2996	yab-neh'	יַבְנֶה	Yabneh	from {{h1129}}; a building; Jabneh, a place in Palestine; Jabneh.	h2996
h2999	yab-boke'	יַבֹּק	Yabbôq	probably from {{h1238}}; pouring forth; Jabbok, a river east of the Jordan; Jabbok.	h2999
h2998	yib-nee-yaw'	יִבְנִיָּה	Yibnîyâh	from {{h1129}} and {{h3050}}; building of Jah; Jibnijah, an Israelite; Ibnijah.	h2998
h2919	tal	טַל	ṭal	from {{h2926}}; dew (as covering vegetation); dew.	h2919
h2918	tee-raw'	טִירָה	ṭîyrâh	feminine of (an equivalent to) {{h2905}}; a wall; hence, a fortress or a hamlet; (goodly) castle, habitation, palace, row.	h2918
h2911	tekh-one'	טְחוֹן	ṭᵉchôwn	from {{h2912}}; a hand mill; hence, a millstone; to grind.	h2911
h2910	too-khaw'	טֻחָה	ṭuchâh	from {{h2909}} (or {{h2902}}) in the sense of overlaying; (in the plural only) the kidneys (as being covered); hence (figuratively) the inmost thought; inward parts.	h2910
h2913	takh-an-aw'	טַחֲנָה	ṭachănâh	from {{h2912}}; a hand mill; hence (figuratively) chewing; grinding.	h2913
h2912	taw-khan'	טָחַן	ṭâchan	a primitive root; to grind meal; hence, to be a concubine (that being their employment); grind(-er).	h2912
h2915	tee'akh	טִיחַ	ṭîyach	from (the equiv. of) {{h2902}}; mortar or plaster; daubing.	h2915
