Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h138	ad-o-nee-yaw'	אֲדֹנִיָּה	ʼĂdônîyâh	original (prolonged) אֲדֹנִיָּהוּ ; from {{h113}} and {{h3050}}; lord (i.e. worshipper) of Jah; Adonijah, the name of three Israelites; Adonijah.	h138
h139	ad-o''-nee-tseh'-dek	אֲדֹנִי־צֶדֶק	ʼĂdônîy-Tsedeq	from {{h113}} and {{h6664}}; lord of justice; Adoni-Tsedek, a Canaanitish king; Adonizedec.	h139
h134	eh'-den	אֶדֶן	ʼeden	from the same as {{h113}} (in the sense of strength); a basis (of a building, a column, etc.); foundation, socket.	h134
h135	ad-dawn'	אַדָּן	ʼAddân	intensive from the same as {{h134}}; firm; Addan, an Israelite; Addan.	h135
h136	ad-o-noy'	אֲדֹנָי	ʼĂdônây	an emphatic form of {{h113}}; the Lord (used as a proper name of God only); (my) Lord.	h136
h137	ad-o''-nee-beh'-zek	אֲדֹנִי־בֶזֶק	ʼĂdônîy-Bezeq	from {{h113}} and {{h966}}; lord of Bezek; Adoni-Bezek; a Canaanitish king; Adonibezek.	h137
h130	ed-o-mee'	אֱדֹמִי	ʼĔdômîy	or (fully) אֱדוֹמִי ; patronymic from {{h123}}; See {{h726}}.; an Edomite, or descendants from (or inhabitants of) Edom; Edomite.	h130
h131	ad-oom-meem'	אֲדֻמִּים	ʼĂdummîym	plural of {{h121}}; red spots; Adummim, a pass in Palestine; Adummim.	h131
h132	ad-mo-nee'	אַדְמֹנִי	ʼadmônîy	or (fully) אַדְמוֹנִי ; from {{h119}}; reddish (of the hair or the complexion); red, ruddy.	h132
h133	ad-maw-thaw'	אַדְמָתָא	ʼAdmâthâʼ	probably of Persian derivation; Admatha, a Persian nobleman; Admatha.	h133
h149	ad-raz-daw'	אַדְרַזְדָּא	ʼadrazdâʼ	(Aramaic) probably of Persian origin; quickly or carefully; diligently.	h149
h148	ad-ar''-gaw-zare'	אֲדַרְגָּזֵר	ʼădargâzêr	(Aramaic) from the same as {{h147}}, and {{h1505}}; a chief diviner, or astrologer; judge.	h148
h141	ad-o-nee-rawm'	אֲדֹנִירָם	ʼĂdônîyrâm	from {{h113}} and {{h7311}}; lord of height; Adoniram, an Israelite; Adoniram.	h141
h140	ad-o-nee-kawm'	אֲדֹנִיקָם	ʼĂdônîyqâm	from {{h113}} and {{h6965}}; lord of rising (i.e. high); Adonikam, the name of one or two Israelites; Adonikam.	h140
h143	ad-awr'	אֲדָר	ʼĂdâr	probably of foreign derivation; perhaps meaning fire; Adar, the 12th Hebrew month; Adar.	h143
h142	aw-dar'	אָדַר	ʼâdar	a primitive root; to expand, i.e. be great or (figuratively) magnificent; (become) glorious, honourable.	h142
h145	eh'-der	אֶדֶר	ʼeder	from {{h142}}; amplitude, i.e. (concrete) a mantle; also (figuratively) splendor; goodly, robe.	h145
h144	ad-awr'	אֲדָר	ʼĂdâr	(Aramaic) corresponding to {{h143}}; Adar.	h144
h147	id-dar'	אִדַּר	ʼiddar	(Aramaic) intensive, from a root corresponding to {{h142}}; ample, i.e. a threshing-floor; threshingfloor.	h147
h146	ad-dawr'	אַדָּר	ʼAddâr	intensive from {{h142}}; ample; Addar, a place in Palestine; also an Israelite; Addar.	h146
h129	ad-aw-mee'	אֲדָמִי	ʼĂdâmîy	from {{h127}}; earthy; Adami, a place in Palestine; Adami.	h129
h128	ad-aw-maw'	אֲדָמָה	ʼĂdâmâh	the same as {{h127}}; Adamah, a place in Palestine; Adamah.	h128
h127	ad-aw-maw'	אֲדָמָה	ʼădâmâh	from {{h119}}; soil (from its general redness); country, earth, ground, husband(-man) (-ry), land.	h127
h126	ad-maw'	אַדְמָה	ʼAdmâh	contracted for {{h127}}; earthy; Admah, a place near the Dead Sea; Admah.	h126
h125	ad-am-dawm'	אֲדַמְדָּם	ʼădamdâm	reduplicated from {{h119}}; reddish; (somewhat) reddish.	h125
h124	o'-dem	אֹדֶם	ʼôdem	from {{h119}}; redness, i.e. the ruby, garnet, or some other red gem; sardius.	h124
h123	ed-ome'	אֱדֹם	ʼĔdôm	or (fully) אֱדוֹם ; from {{h122}}; red (see Genesis 25:25); Edom, the elder twin-brother of Jacob; hence the region (Idumaea) occupied by him; Edom, Edomites, Idumea.	h123
h122	aw-dome'	אָדֹם	ʼâdôm	from {{h119}}; rosy; red, ruddy.	h122
h121	aw-dawm'	אָדָם	ʼÂdâm	the same as {{h120}}; Adam the name of the first man, also of a place in Palestine; Adam.	h121
h120	aw-dawm'	אָדָם	ʼâdâm	from {{h119}}; ruddy i.e. a human being (an individual or the species, mankind, etc.); × another,   hypocrite,   common sort, × low, man (mean, of low degree), person.	h120
h118	ad-al-yaw'	אֲדַלְיָא	ʼĂdalyâʼ	of Persian derivation; Adalja, a son of Haman; Adalia.	h118
h119	aw-dam'	אָדַם	ʼâdam	to show blood (in the face), i.e. flush or turn rosy; be (dyed, made) red (ruddy).	h119
h112	id-do	אִדּוֹ	ʼIddôw	of uncertain derivation; Iddo, an Israelite; Iddo.	h112
h113	aw-done'	אָדוֹן	ʼâdôwn	or (shortened) אָדֹן; from an unused root (meaning to rule); sovereign, i.e. controller (human or divine); lord, master, owner. Compare also names beginning with 'Adoni-'.	h113
h110	ad-beh-ale'	אַדְבְּאֵל	ʼAdbᵉʼêl	probably from {{h109}} (in the sense of chastisement) and {{h410}}; disciplined of God; Adbeel, a son of Ishmael; Adbeel.	h110
h111	ad-ad'	אֲדַד	ʼĂdad	probably an orthographical variation for {{h2301}}; Adad (or Hadad), an Edomite; Hadad.	h111
h116	ed-ah'-yin	אֱדַיִן	ʼĕdayin	(Aramaic) of uncertain derivation; then (of time); now, that time, then.	h116
h117	ad-deer'	אַדִּיר	ʼaddîyr	from {{h142}}; wide or (generally) large; figuratively, powerful; excellent, famous, gallant, glorious, goodly, lordly, mighty(-ier one), noble, principal, worthy.	h117
h114	ad-done'	אַדּוֹן	ʼAddôwn	probably intensive for {{h113}}; powerful; Addon, apparently an Israelite; Addon.	h114
h115	ad-o-rah'-yim	אֲדוֹרַיִם	ʼĂdôwrayim	dual from {{h142}} (in the sense of eminence); double mound; Adorajim, a place in Palestine; Adoraim.	h115
h192	ev-eel' mer-o-dak'	אֱוִיל מְרֹדַךְ	ʼĔvîyl Mᵉrôdak	of Aramaic derivation and probably meaning soldier of Merodak; Evil-Merodak, a Babylonian king; Evil-merodach.	h192
h193	ool	אוּל	ʼûwl	from an unused root meaning to twist, i.e. (by implication) be strong; the body (as being rolled together); also powerful; mighty, strength.	h193
h190	o-yaw'	אוֹיָה	ʼôwyâh	feminine of {{h188}}; woe.	h190
h191	ev-eel'	אֱוִיל	ʼĕvîyl	from an unused root (meaning to be perverse); (figuratively) silly; fool(-ish) (man).	h191
h196	ev-ee-lee'	אֱוִלִי	ʼĕvilîy	from {{h191}}; silly, foolish; hence (morally) impious; foolish.	h196
h197	oo-lawm'	אוּלָם	ʼûwlâm	or (shortened), אֻלָם ; from {{h481}} (in the sense of tying); a vestibule (as bound to the building); porch.	h197
h194	oo-lah'ee	אוּלַי	ʼûwlay	or (shortened) אֻלַי; from {{h176}}; if not; hence perhaps; if so be, may be, peradventure, unless.	h194
h195	oo-lah'ee	אוּלַי	ʼÛwlay	of Persian derivation; the Ulai (or Eulaeus), a river of Persia; Ulai.	h195
h198	oo-lawm'	אוּלָם	ʼÛwlâm	appar, from {{h481}} (in the sense of dumbness); solitary; Ulam, the name of two Israelites; Ulam.	h198
h199	oo-lawm'	אוּלָם	ʼûwlâm	apparently a variation of {{h194}}; however or on the contrary; as for, but, howbeit, in very deed, surely, truly, wherefore.	h199
h200	iv-veh'-leth	אִוֶּלֶת	ʼivveleth	from the same as {{h191}}; silliness; folly, foolishly(-ness).	h200
h189	ev-ee'	אֱוִי	ʼĔvîy	probably from {{h183}}; desirous; Evi, a Midianitish chief; Evi.	h189
h188	o'-ee	אוֹי	ʼôwy	probably from {{h183}} (in the sense of crying out after); lamentation; also interjectionally Oh!; alas, woe.	h188
h185	av-vaw'	אַוָּה	ʼavvâh	from {{h183}}; longing; desire, lust after, pleasure.	h185
h184	aw-vaw'	אָוָה	ʼâvâh	a primitive root; to extend or mark out; point out.	h184
h187	oo-zawl'	אוּזָל	ʼÛwzâl	of uncertain derivation; Uzal, a son of Joktan; Uzal.	h187
h186	oo-zah'-ee	אוּזַי	ʼÛwzay	perhaps by permutation for {{h5813}}, strong; Uzai, an Israelite; Uzai.	h186
h181	ood	אוּד	ʼûwd	from an unused root meaning to rake together; a poker (for turning or gathering embers); (fire-) brand.	h181
h180	oo-bawl'	אוּבָל	ʼûwbâl	or (shortened) אֻבָל ; from {{h2986}} (in the sense of {{h2988}}); a stream; river.	h180
h183	aw-vaw'	אָוָה	ʼâvâh	a primitive root; to wish for; covet, (greatly) desire, be desirous, long, lust (after).	h183
h182	o-doth'	אוֹדוֹת	ʼôwdôwth	or (shortened) אֹדוֹת (only thus in the plural); from the same as {{h181}}; turnings (i.e. occasions); (adverb) on account of; (be-) cause, concerning, sake.	h182
h105	ag-ar-tawl'	אֲגַרְטָל	ʼăgarṭâl	of uncertain derivation; a basin; charger.	h105
h104	ig-er-aw'	אִגְּרָא	ʼiggᵉrâʼ	(Aramaic) of Persian origin; an epistle (as carried by a state courier or postman); letter.	h104
h107	ig-eh'-reth	אִגֶּרֶת	ʼiggereth	feminine of {{h104}}; an epistle; letter.	h107
h106	eg-rofe'	אֶגְרֹף	ʼegrôph	from {{h1640}} (in the sense of grasping); the clenched hand; fist.	h106
h101	ag-gawn'	אַגָּן	ʼaggân	probably from {{h5059}}; a bowl (as pounded out hollow); basin, cup, goblet.	h101
h103	aw-gar'	אָגַר	ʼâgar	a primitive root; to harvest; gather.	h103
