Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h4928	mish-mah'-ath	מִשְׁמַעַת	mishmaʻath	feminine of {{h4926}}; audience, i.e. the royal court; also obedience, i.e. (concretely) a subject; bidding, guard, obey.	h4928
h4929	mish-mawr'	מִשְׁמָר	mishmâr	from {{h8104}}; a guard (the man, the post or the prison); a deposit (figuratively); also (as observed) a usage (abstractly), or an example (concretely); diligence, guard, office, prison, ward, watch.	h4929
h4922	mesh-ool-leh'-meth'	מְשֻׁלֶּמֶת	Mᵉshullemeth	feminine of {{h4918}}; Meshullemeth, an Israelitess; Meshullemeth.	h4922
h4923	mesh-am-maw'	מְשַׁמָּה	mᵉshammâh	from {{h8074}}; a waste or amazement; astonishment, desolate.	h4923
h4920	mesh-eh-lem-yaw'	מְשֶׁלֶמְיָה	Mᵉshelemyâh	or מְשֶׁלֶמְיָהוּ; from {{h7999}} and {{h3050}}; ally of Jah; Meshelemjah, an Israelite; Meshelemiah.	h4920
h4921	mesh-il-lay-meeth'	מְשִׁלֵּמִית	Mᵉshillêmîyth	from {{h7999}}; reconciliation; Meshillemith, an Israelite; Meshillemith. Compare {{h4919}}.	h4921
h4926	mish-maw'	מִשְׁמָע	mishmâʻ	from {{h8085}}; a report; hearing.	h4926
h4927	mish-maw'	מִשְׁמָע	Mishmâʻ	the same as {{h4926}}; Mishma, the name of a son of Ishmael, and of an Israelite; Mishma.	h4927
h4924	mash-mawn'	מַשְׁמָן	mashmân	from {{h8080}}; fat, i.e. (literally and abstractly) fatness; but usually (figuratively and concretely) a rich dish, a fertile field, a robust man; fat (one, -ness, -test, -test place).	h4924
h4925	mish-man-naw'	מִשְׁמַנָּה	Mishmannâh	from {{h8080}}; fatness; Mashmannah, an Israelite; Mishmannah.	h4925
h5000	naw-veh'	נָאוֶה	nâʼveh	from {{h4998}} or {{h5116}}; suitable, or beautiful; becometh, comely, seemly.	h5000
h4917	mish-lakh'-ath	מִשְׁלַחַת	mishlachath	feminine of {{h4916}}; a mission, i.e. (abstractly and favorable) release, or (concretely and unfavorable) an army; discharge, sending.	h4917
h4916	mish-lo'-akh	מִשְׁלוֹחַ	mishlôwach	or מִשְׁלֹחַ; also מִשְׁלָח; from {{h7971}}; a sending out, i.e. (abstractly) presentation (favorable), or seizure (unfavorable); also (concretely) a place of dismissal, or a business to be discharged; to lay, to put, sending (forth), to set.	h4916
h4915	mo'-shel	מֹשֶׁל	môshel	(1) from {{h4910}}; (2) from {{h4911}}; empire; a parallel; dominion, like.	h4915
h4914	mesh-ol'	מְשֹׁל	mᵉshôl	from {{h4911}}; a satire; byword.	h4914
h4913	maw-shawl'	מָשָׁל	Mâshâl	for {{h4861}}; Mashal, a place in Palestine; Mashal.	h4913
h4912	maw-shawl'	מָשָׁל	mâshâl	apparently from {{h4910}} in some original sense of superiority in mental action; properly, a pithy maxim, usually of metaphorical nature; hence, a simile (as an adage, poem, discourse); byword, like, parable, proverb.	h4912
h4911	maw-shal'	מָשַׁל	mâshal	denominative from {{h4912}}; to liken, i.e. (transitively) to use figurative language (an allegory, adage, song or the like); intransitively, to resemble; be(-come) like, compare, use (as a) proverb, speak (in proverbs), utter.	h4911
h4910	maw-shal'	מָשַׁל	mâshal	a primitive root; to rule; (have, make to have) dominion, governor, × indeed, reign, (bear, cause to, have) rule(-ing, -r), have power.	h4910
h4919	mesh-il-lay-mohth'	מְשִׁלֵּמוֹת	Mᵉshillêmôwth	plural from {{h7999}}; reconciliations; Meshillemoth, an Israelite; Meshillemoth. Compare {{h4921}}.	h4919
