Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h7299	rave	רֵו	rêv	(Aramaic) from a root corresponding to {{h7200}}; aspect; form.	h7299
h7298	rah'-hat	רַהַט	rahaṭ	from an unused root apparently meaning to hollow out; a channel or watering-box; by resemblance a ringlet of hair (as forming parallel lines); gallery, gutter, trough.	h7298
h7291	raw-daf'	רָדַף	râdaph	a primitive root; to run after (usually with hostile intent; figuratively [of time] gone by); chase, put to flight, follow (after, on), hunt, (be under) persecute(-ion, -or), pursue(-r).	h7291
h7290	raw-dam'	רָדַם	râdam	a primitive root; to stun, i.e. stupefy (with sleep or death); (be fast a-, be in a deep, cast into a dead, that) sleep(-er, -eth).	h7290
h7293	rah'-hab	רַהַב	rahab	from {{h7292}},; bluster(-er); proud, strength.	h7293
h7292	raw-hab'	רָהַב	râhab	a primitive root; to urge severely, i.e. (figuratively) importune, embolden, capture, act insolently; overcome, behave self proudly, make sure, strengthen.	h7292
h7295	raw-hawb'	רָהָב	râhâb	from {{h7292}}; insolent; proud.	h7295
h7294	rah'-hab	רַהַב	Rahab	the same as {{h7293}}; Rahab (i.e. boaster), an epithet of Egypt; Rahab.	h7294
h7297	raw-haw'	רָהָה	râhâh	a primitive root; to fear; be afraid.	h7297
h7296	ro'-hab	רֹהָב	rôhâb	from {{h7292}}; pride; strength.	h7296
h7264	raw-gaz'	רָגַז	râgaz	a primitive root; to quiver (with any violent emotion, especially anger or fear); be afraid, stand in awe, disquiet, fall out, fret, move, provoke, quake, rage, shake, tremble, trouble, be wroth.	h7264
h7265	reg-az'	רְגַז	rᵉgaz	(Aramaic) corresponding to {{h7264}}; provoke unto wrath.	h7265
h7266	reg-az'	רְגַז	rᵉgaz	(Aramaic) from {{h7265}}; violent anger; rage.	h7266
h7267	ro'-ghez	רֹגֶז	rôgez	from {{h7264}}; commotion, restlessness (of a horse), crash (of thunder), disquiet, anger; fear, noise, rage, trouble(-ing), wrath.	h7267
h7260	rab-rab'	רַבְרַב	rabrab	(Aramaic) from {{h7229}}; huge (in size); domineering (in character); (very) great (things).	h7260
h7261	rab-reb-awn'	רַבְרְבָן	rabrᵉbân	(Aramaic) from {{h7260}}; a magnate; lord, prince.	h7261
