Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h6627	tsaw-aw'	צָאָה	tsâʼâh	from {{h3318}}; issue, i.e. (human) excrement; that (which) cometh from (out).	h6627
h6626	paw-thath'	פָּתַת	pâthath	a primitive root; to open, i.e. break; participle x	h6626
h6625	path-roo-see'	פַּתְרֻסִי	Pathruçîy	patrial from {{h6624}}; a Pathrusite, or inhabitant of Pathros; Pathrusim.	h6625
h6624	path-roce'	פַּתְרוֹס	Pathrôwç	of Egyptian derivation; Pathros, a part of Egypt; Pathros.	h6624
h6623	pith-rone'	פִּתְרוֹן	pithrôwn	or פִּתְרֹן; from {{h6622}}; interpretation (of a dream); interpretation.	h6623
h6622	paw-thar'	פָּתַר	pâthar	a primitive root; to open up, i.e. (figuratively) interpret (a dream); interpret(-ation, -er).	h6622
h6621	peh'-thah	פֶּתַע	pethaʻ	from an unused root meaning to open (the eyes); (compare {{h6597}}); a wink, i.e. moment (used only [with or without preposition] adverbially, quickly or unexpectedly); at an instant, suddenly, × very.	h6621
h6620	peh'-then	פֶּתֶן	pethen	from an unused root meaning to twist; an asp (from its contortions); adder.	h6620
h6629	tsone	צֹאן	tsôʼn	or צאוֹן; (Psalm 144:13), from an unused root meaning to migrate; a collective name for a flock (of sheep or goats); also figuratively (of men); (small) cattle, flock (  -s), lamb (  -s), sheep(-cote, -fold, -shearer, -herds).	h6629
h6628	tseh'-el	צֶאֶל	tseʼel	from an unused root meaning to be slender; the lotus tree; shady tree.	h6628
h6692	tsoots	צוּץ	tsûwts	a primitive root; to twinkle, i.e. glance; by analogy, to blossom (figuratively, flourish); bloom, blossom, flourish, shew self.	h6692
h6693	tsook	צוּק	tsûwq	a primitive root; to compress, i.e. (figuratively) oppress, distress; constrain, distress, lie sore, (op-) press(-or), straiten.	h6693
h6690	tso-fakh'	צוֹפַח	Tsôwphach	from an unused root meaning to expand, breadth; Tsophach, an Israelite; Zophah.	h6690
h6691	tso-far'	צוֹפַר	Tsôwphar	from {{h6852}}; departing; Tsophar, a friend of Job; Zophar.	h6691
h6696	tsoor	צוּר	tsûwr	a primitive root; to cramp, i.e. confine (in many applications, literally and figuratively, formative or hostile); adversary, assault, beset, besiege, bind (up), cast, distress, fashion, fortify, inclose, lay siege, put up in bags.	h6696
