Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h1149	ben-as'	בְּנַס	bᵉnaç	(Aramaic) of uncertain affinity; to be enraged; be angry.	h1149
h1148	ben-ee-noo'	בְּנִינוּ	Bᵉnîynûw	probably from {{h1121}} with pron. suff.; our son; Beninu, an Israelite; Beninu.	h1148
h1143	bay-nah'-yim	בֵּנַיִם	bênayim	dual of {{h996}}; a double interval, i.e. the space between two armies; + champion.	h1143
h1142	ben-ay' yah-ak-awn'	בְּנֵי יַעֲקָן	Bᵉnêy Yaʻăqân	from the plural of {{h1121}} and {{h3292}}; sons of Yaakan; Bene-Jaakan, a place in the Desert; Bene-jaakan.	h1142
h1141	ben-aw-yaw'	בְּנָיָה	Bᵉnâyâh	or בּנָיָהוּ; (prolonged) from {{h1129}} and {{h3050}}; Jah has built; Benajah, the name of twelve Israelites; Benaiah.	h1141
h1140	bin-yaw'	בִּנְיָה	binyâh	feminine from {{h1129}}; a structure; building.	h1140
h1147	bin-yawn'	בִּנְיָן	binyân	(Aramaic) corresponding to {{h1146}}; building.	h1147
h1146	bin-yawn'	בִּנְיָן	binyân	from {{h1129}}; an edifice; building.	h1146
h1145	ben-yem-ee-nee'	בֶּן־יְמִינִי	Ben-yᵉmîynîy	sometimes (with the article inserted) בֵּן־הַיּמִינִי; with {{h376}} inserted (1 Samuel 9:1) בֶּן־אִישׁ ימִינִי; son of a man of Jemini; or shortened אִישׁ יְמִינִי; (1 Samuel 9:4; Esther 2:5) a man of Jemini, or (1 Samuel 20:1) simply יְמִינִיxlit Yᵉmînîy corrected to Yᵉmîynîy; a Jeminite; (plural) בְּנֵי יְמִינִיxlit Bᵉnîy corrected to Bᵉnêy; patron from {{h1144}}; a Benjaminite, or descendent of Benjamin; Benjamite, of Benjamin.	h1145
h1144	bin-yaw-mene'	בִּנְיָמִין	Binyâmîyn	from {{h1121}} and {{h3225}}; son of (the) right hand; Binjamin, youngest son of Jacob; also the tribe descended from him, and its territory; Benjamin.	h1144
h1154	beh'-ser	בֶּסֶר	beçer	from an unused root meaning to be sour; an immature grape; unripe grape.	h1154
h1155	bo'ser	בֹּסֶר	bôçer	from the same as {{h1154}}; sour grape.	h1155
h1156	beh-aw'	בְּעָא	bᵉʻâʼ	(Aramaic) or בְּעָה; (Aramaic), corresponding to {{h1158}}; to seek or ask; ask, desire, make (petition), pray, request, seek.	h1156
h1157	beh-ad'	בְּעַד	bᵉʻad	from {{h5704}} with prepositional prefix; in up to or over against; generally at, beside, among, behind, for, etc.; about, at by (means of), for, over, through, up (-on), within.	h1157
h1150	bin-aw'	בִּנְעָא	Binʻâʼ	or בִּנְעָה; of uncertain derivation; Bina or Binah, an Israelite; Binea, Bineah.	h1150
