Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h529	ay-moon'	אֵמוּן	ʼêmûwn	from {{h539}}; established, i.e. (figuratively) trusty; also (abstractly) trustworthiness; faith(-ful), truth.	h529
h528	aw-mone'	אָמוֹן	ʼÂmôwn	of Egyptian derivation; used only as an adjunct of {{h4996}}; Amon (i.e. Ammon or Amn), a deity of Egypt; multitude, populous.	h528
h523	oom-maw'	אֻמַּה	ʼummah	from the same as {{h517}}; a collection, i.e. community of persons; nation, people.	h523
h522	am-maw'	אַמָּה	ʼAmmâh	the same as {{h520}}; Ammah, a hill in Palestine; Ammah.	h522
h521	am-maw'	אַמָּה	ʼammâh	(Aramaic) corresponding to {{h520}}; cubit.	h521
h520	am-maw'	אַמָּה	ʼammâh	prolonged from {{h517}}; properly, a mother (i.e. unit of measure, or the fore-arm (below the elbow), i.e. a cubit; also a door-base (as a bond of the entrance); cubit, + hundred (by exchange for {{h3967}}), measure, post.	h520
h527	aw-mone'	אָמוֹן	ʼâmôwn	a variation for {{h1995}}; a throng of people; multitude.	h527
h526	aw-mone'	אָמוֹן	ʼÂmôwn	the same as {{h525}}; Amon, the name of three Israelites; Amon.	h526
h525	aw-mone'	אָמוֹן	ʼâmôwn	from {{h539}}, probably in the sense of training; like {{h542}}; skilled, i.e. an architect; one brought up.	h525
h524	oom-maw'	אֻמָּה	ʼummâh	(Aramaic) corresponding to {{h523}}; nation.	h524
h600	an-af'	אֲנַף	ʼănaph	(Aramaic) corresponding to {{h639}} (only in the plural as a singular); the face; face, visage.	h600
h598	an-as'	אֲנַס	ʼănaç	(Aramaic) corresponding to {{h597}}; figuratively, to distress; trouble.	h598
h599	aw-naf'	אָנַף	ʼânaph	a primitive root; to breathe hard, i.e. be enraged; be angry (displeased).	h599
h596	aw-nan'	אָנַן	ʼânan	a primitive root; to mourn, i.e. complain; complain.	h596
h597	aw-nas'	אָנַס	ʼânaç	to insist; compel.	h597
h594	an-awk'	אֲנָךְ	ʼănâk	probably from an unused root meaning to be narrow; according to most a plumb-line, and to others a hook; plumb-line	h594
h595	aw-no-kee'	אָנֹכִי	ʼânôkîy	sometimes, אָנֹכִי; a primitive pronoun; I; I, me, × which.	h595
h592	an-ee-yaw'	אֲנִיָּה	ʼănîyâh	from {{h578}}; groaning; lamentation, sorrow.	h592
h593	an-ee-awm'	אֲנִיעָם	ʼĂnîyʻâm	from {{h578}} and {{h5971}}; groaning of (the) people; Aniam, an Israelite; Aniam.	h593
h590	on-ee'	אֳנִי	ʼŏnîy	probably from {{h579}} (in the sense of conveyance); a ship or (collectively) a fleet; galley, navy (of ships).	h590
h591	on-ee-yaw'	אֳנִיָּה	ʼŏnîyâh	feminine of {{h590}}; a ship; ship(-men).	h591
h516	al tash-kayth'	אַל תַּשְׁחֵת	ʼAl tashchêth	from {{h408}} and {{h7843}}; 'Thou must not destroy'; probably the opening words to a popular song; Al-taschith.	h516
h517	ame	אֵם	ʼêm	a primitive word; a mother (as the bond of the family); in a wide sense (both literally and figuratively [like father]); dam, mother, × parting.	h517
h514	el-te-kay'	אֶלְתְּקֵא	ʼEltᵉqêʼ	or (more properly) אֶלְתְּקֵה; of uncertain derivation; Eltekeh or Elteke, a place in Palestine; Eltekeh.	h514
h515	el-te-kone'	אֶלְתְּקֹן	ʼEltᵉqôn	from {{h410}} and {{h8626}}; God (is) straight; Eltekon, a place in Palestine; Eltekon.	h515
