Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
h8210	shaw-fak'	שָׁפַךְ	shâphak	a primitive root; to spill forth (blood, a libation, liquid metal; or even a solid, i.e. to mound up); also (figuratively) to expend (life, soul, complaint, money, etc.); intensively, to sprawl out; cast (up), gush out, pour (out), shed(-der, out), slip.	h8210
h8211	sheh'-fek	שֶׁפֶךְ	shephek	from {{h8210}}; an emptying place, e.g. an ash-heap; are poured out.	h8211
h8212	shof-kaw'	שׇׁפְכָה	shophkâh	feminine of a derivative from {{h8210}}; a pipe (for pouring forth, e.g. wine), i.e. the penis; privy member.	h8212
h8213	shaw-fale'	שָׁפֵל	shâphêl	a primitive root; to depress or sink (especially figuratively, to humiliate, intransitive or transitive); abase, bring (cast, put) down, debase, humble (self), be (bring, lay, make, put) low(-er).	h8213
h8214	shef-al'	שְׁפַל	shᵉphal	(Aramaic) corresponding to {{h8213}}; abase, humble, put down, subdue.	h8214
h8215	shef-al'	שְׁפַל	shᵉphal	(Aramaic) from {{h8214}}; low; basest.	h8215
h8216	shay'-fel	שֶׁפֶל	shephel	from {{h8213}}; an humble rank; low estate (place).	h8216
h8217	shaw-fawl'	שָׁפָל	shâphâl	from {{h8213}}; depressed, literally or figuratively; base(-st), humble, low(-er, -ly).	h8217
h8218	shif-law'	שִׁפְלָה	shiphlâh	feminine of {{h8216}}; depression; low place.	h8218
h8219	shef-ay-law'	שְׁפֵלָה	shᵉphêlâh	from {{h8213}}; Lowland, i.e. (with the article) the maritime slope of Palestine; low country, (low) plain, vale(-ley).	h8219
h8289	shaw-rone'	שָׁרוֹן	Shârôwn	probably abridged from {{h3474}}; plain; Sharon, the name of a place in Palestine; Lasharon, Sharon.	h8289
h8288	ser-oke'	שְׂרוֹךְ	sᵉrôwk	from {{h8308}}; a thong (as laced or tied); (shoe-)latchet.	h8288
h8287	shaw-roo-khen'	שָׁרוּחֶן	Shârûwchen	probably from {{h8281}} (in the sense of dwelling (compare {{h8271}}) and {{h2580}}; abode of pleasure; Sharuchen, a place in Palestine; Sharuhen.	h8287
h8286	ser-oog'	שְׂרוּג	Sᵉrûwg	from {{h8276}}; tendril; Serug, a postdiluvian patriarch; Serug.	h8286
h8285	shay-raw'	שֵׁרָה	shêrâh	from {{h8324}} in its original sense of pressing; a wrist-band (as compact or clasping); bracelet.	h8285
h8284	shaw-raw'	שָׁרָה	shârâh	probably feminine of {{h7791}}; a fortification (literally or figuratively); sing (by mistake for {{h7891}}), wall.	h8284
h8283	saw-raw'	שָׂרָה	Sârâh	the same as {{h8282}}; Sarah, Abraham's wife; Sarah.	h8283
h8282	saw-raw'	שָׂרָה	sârâh	feminine of {{h8269}}; a mistress, i.e. female noble; lady, princess, queen.	h8282
h8281	shaw-raw'	שָׁרָה	shârâh	a primitive root; to free; direct.	h8281
