Key	Pronunciation	Lexeme	Transliteration	Definition	StrongsNumber
g650	ap-os-ter-eh'-o	ἀποστερέω	aposteréō	[ἀποστερέω] from {{g575}} and στερέω (to deprive); to despoil	g650
g651	ap-os-tol-ay'	ἀποστολή	apostolḗ	[ἀποστολή] from {{g649}}; commission, i.e. (specially) apostolate	g651
g652	ap-os'-tol-os	ἀπόστολος	apóstolos	"[ἀπόστολος] from {{g649}}; a delegate; specially, an ambassador of the Gospel; officially a commissioner of Christ (""apostle"") (with miraculous powers)"	g652
g653	ap-os-tom-at-id'-zo	ἀποστοματίζω	apostomatízō	[ἀποστοματίζω] from {{g575}} and a (presumed) derivative of {{g4750}}; to speak off-hand (properly, dictate), i.e. to catechize (in an invidious manner)	g653
g654	ap-os-tref'-o	ἀποστρέφω	apostréphō	[ἀποστρέφω] from {{g575}} and {{g4762}}; to turn away or back (literally or figuratively)	g654
g655	ap-os-toog-eh'-o	ἀποστυγέω	apostygéō	[ἀποστυγέω] from {{g575}} and the base of {{g4767}}; to detest utterly	g655
g656	ap-os-oon-ag'-o-gos	ἀποσυνάγωγος	aposynágōgos	[ἀποσυνάγωγος] from {{g575}} and {{g4864}}; excommunicated	g656
g657	ap-ot-as'-som-ahee	ἀποτάσσομαι	apotássomai	[ἀποτάσσομαι] middle voice from {{g575}} and {{g5021}}; literally, to say adieu (by departing or dismissing); figuratively, to renounce	g657
g658	ap-ot-el-eh'-o	ἀποτελέω	apoteléō	[ἀποτελέω] from {{g575}} and {{g5055}}; to complete entirely, i.e. consummate	g658
g659	ap-ot-eeth'-ay-mee	ἀποτίθημι	apotíthēmi	[ἀποτίθημι] from {{g575}} and {{g5087}}; to put away (literally or figuratively)	g659
g643	ap-osk-yoo-ad'-zo	ἀποσκευάζω	aposkeuázō	[ἀποσκευάζω] from {{g575}} and a derivative of {{g4632}}; to pack up (one's) baggage	g643
g642	ap-or-fan-id'-zo	ἀπορφανίζω	aporphanízō	[ἀπορφανίζω] from {{g575}} and a derivative of {{g3737}}; to bereave wholly, i.e. (figuratively) separate (from intercourse)	g642
g641	ap-or-hrip'-to	ἀποῤῥίπτω	aporrhíptō	[ἀποῤῥίπτω] from {{g575}} and {{g4496}}; to hurl off, i.e. precipitate (oneself)	g641
g640	ap-or-ee'-a	ἀπορία	aporía	[ἀπορία] from the same as {{g639}}; a (state of) quandary	g640
g647	ap-os-tas'-ee-on	ἀποστάσιον	apostásion	[ἀποστάσιον] neuter of a (presumed) adjective from a derivative of {{g868}}; properly, something separative, i.e. (specially) divorce	g647
g646	ap-os-tas-ee'-ah	ἀποστασία	apostasía	"[ἀποστασία] feminine of the same as {{g647}}; defection from truth (properly, the state) (""apostasy"")"	g646
g645	ap-os-pah'-o	ἀποσπάω	apospáō	[ἀποσπάω] from {{g575}} and {{g4685}}; to drag forth, i.e. (literally) unsheathe (a sword), or relatively (with a degree of force implied) retire (personally or factiously)	g645
g644	ap-os-kee'-as-mah	ἀποσκίασμα	aposkíasma	[ἀποσκίασμα] from a compound of {{g575}} and a derivative of {{g4639}}; a shading off, i.e. obscuration	g644
g649	ap-os-tel'-lo	ἀποστέλλω	apostéllō	[ἀποστέλλω] from {{g575}} and {{g4724}}; set apart, i.e. (by implication) to send out (properly, on a mission) literally or figuratively	g649
g648	ap-os-teg-ad'-zo	ἀποστεγάζω	apostegázō	[ἀποστεγάζω] from {{g575}} and a derivative of {{g4721}}; to unroof	g648
g678	ap-ros-o-pol-ape'-tos	ἀπροσωπολήπτως	aprosōpolḗptōs	[ἀπροσωπολήπτως] adverb from a compound of {{g1}} (as a negative particle) and a presumed derivative of a presumed compound of {{g4383}} and {{g2983}} (compare {{g4381}}); in a way not accepting the person, i.e. impartially	g678
g679	ap-tah'-ee-stos	ἄπταιστος	áptaistos	[ἄπταιστος] from {{g1}} (as a negative particle) and a derivative of {{g4417}}; not stumbling, i.e. (figuratively) without sin	g679
g676	ap-ros'-ee-tos	ἀπρόσιτος	aprósitos	[ἀπρόσιτος] from {{g1}} (as a negative particle) and a derivative of a comparative of {{g4314}} and εἶμι (to go); inaccessible	g676
g677	ap-ros'-kop-os	ἀπρόσκοπος	apróskopos	[ἀπρόσκοπος] from {{g1}} (as a negative particle) and a presumed derivative of {{g4350}}; actively, inoffensive, i.e. not leading into sin; passively, faultless, i.e. not led into sin	g677
g674	ap-ops-oo'-kho	ἀποψύχω	apopsýchō	[ἀποψύχω] from {{g575}} and {{g5594}}; to breathe out, i.e. faint	g674
g675	ap'-pee-os	Ἄππιος	Áppios	[Ἄππιος] of Latin origin; (in the genitive, i.e. possessive case) of Appius, the name of a Roman	g675
g672	ap-okh-o-reh'-o	ἀποχωρέω	apochōréō	[ἀποχωρέω] from {{g575}} and {{g5562}}; to go away	g672
g673	ap-okh-o-rid'-zo	ἀποχωρίζω	apochōrízō	[ἀποχωρίζω] from {{g575}} and {{g5563}}; to rend apart; reflexively, to separate	g673
g670	ap-of-or-tid'-zom-ahee	ἀποφορτίζομαι	apophortízomai	[ἀποφορτίζομαι] from {{g575}} and the middle voice of {{g5412}}; to unload	g670
g671	ap-okh'-ray-sis	ἀπόχρησις	apóchrēsis	[ἀπόχρησις] from a compound of {{g575}} and {{g5530}}; the act of using up, i.e. consumption	g671
g669	ap-of-theng'-om-ahee	ἀποφθέγγομαι	apophthéngomai	[ἀποφθέγγομαι] from {{g575}} and {{g5350}}; to enunciate plainly, i.e. declare	g669
g668	ap-of-yoo'-go	ἀποφεύγω	apopheúgō	[ἀποφεύγω] from {{g575}} and {{g5343}}; (figuratively) to escape	g668
g661	ap-ot-ee'-no	ἀποτίνω	apotínō	[ἀποτίνω] from {{g575}} and {{g5099}}; to pay in full	g661
g660	ap-ot-in-as'-so	ἀποτινάσσω	apotinássō	[ἀποτινάσσω] from {{g575}} and τινάσσω (to jostle); to brush off	g660
g663	ap-ot-om-ee'-ah	ἀποτομία	apotomía	[ἀποτομία] from the base of {{g664}}; (figuratively) decisiveness, i.e. rigor	g663
g662	ap-ot-ol-mah'-o	ἀποτολμάω	apotolmáō	[ἀποτολμάω] from {{g575}} and {{g5111}}; to venture plainly	g662
g665	ap-ot-rep'-o	ἀποτρέπω	apotrépō	[ἀποτρέπω] from {{g575}} and the base of {{g5157}}; to deflect, i.e. (reflexively) avoid	g665
g664	ap-ot-om'-oce	ἀποτόμως	apotómōs	[ἀποτόμως] adverb from a derivative of a comparative of {{g575}} and τέμνω (to cut); abruptly, i.e. peremptorily	g664
g667	ap-of-er'-o	ἀποφέρω	apophérō	[ἀποφέρω] from {{g575}} and {{g5342}}; to bear off (literally or relatively)	g667
g666	ap-oo-see'-ah	ἀπουσία	apousía	[ἀπουσία] from the participle of {{g548}}; a being away	g666
g618	ap-ol-am-ban'-o	ἀπολαμβάνω	apolambánō	[ἀπολαμβάνω] from {{g575}} and {{g2983}}; to receive (specially, in full, or as a host); also to take aside	g618
g619	ap-ol'-ow-sis	ἀπόλαυσις	apólausis	[ἀπόλαυσις] from a comparative of {{g575}} and λαύω (to enjoy); full enjoyment	g619
